,type,period,load_zone,trade,Scenario,multiplier,trade_1
257,import,2030,Chile,0.004,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,1,0.004
258,import,2030,Paraguay,3e-05,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,1,3e-05
259,import,2030,Uruguay,1.99078,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,1,1.99078
260,import,2035,Argentina,0.73978,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,1,0.73978
261,import,2035,Brazil,0.61547,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,1,0.61547
262,import,2035,Chile,0.00496,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,1,0.00496
263,import,2035,Paraguay,8e-05,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,1,8e-05
264,import,2035,Uruguay,2.87132,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,1,2.87132
265,import,2040,Argentina,0.54272,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,1,0.54272
266,import,2040,Brazil,0.85431,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,1,0.85431
267,import,2040,Chile,0.0059,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,1,0.0059
268,import,2040,Paraguay,0.00014,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,1,0.00014
269,import,2040,Uruguay,2.33946,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,1,2.33946
270,import,2045,Argentina,0.64338,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,1,0.64338
271,import,2045,Brazil,0.91265,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,1,0.91265
272,import,2045,Chile,0.00528,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,1,0.00528
273,import,2045,Paraguay,0.00232,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,1,0.00232
274,import,2045,Uruguay,2.02262,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,1,2.02262
275,import,2050,Argentina,0.38266,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,1,0.38266
276,import,2050,Brazil,1.21002,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,1,1.21002
277,import,2050,Chile,0.00634,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,1,0.00634
278,import,2050,Paraguay,0.00473,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,1,0.00473
279,import,2050,Uruguay,2.2914,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,1,2.2914
280,export,2020,Argentina,0.37606,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-0.37606
281,export,2020,Brazil,0.90533,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-0.90533
282,export,2020,Chile,0.0,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-0.0
283,export,2020,Paraguay,0.00861,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-0.00861
284,export,2020,Uruguay,1.428,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-1.428
285,export,2025,Argentina,0.84354,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-0.84354
286,export,2025,Brazil,1.67002,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-1.67002
287,export,2025,Chile,0.00165,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-0.00165
288,export,2025,Paraguay,0.00785,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-0.00785
289,export,2025,Uruguay,0.19029,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-0.19029
290,export,2030,Argentina,1.14882,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-1.14882
291,export,2030,Brazil,2.17137,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-2.17137
292,export,2030,Chile,0.00174,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-0.00174
293,export,2030,Paraguay,0.00781,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-0.00781
294,export,2030,Uruguay,0.06678,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-0.06678
295,export,2035,Argentina,1.65071,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-1.65071
296,export,2035,Brazil,2.17826,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-2.17826
297,export,2035,Chile,0.00252,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-0.00252
298,export,2035,Paraguay,0.00777,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-0.00777
299,export,2035,Uruguay,0.26954,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-0.26954
300,export,2040,Argentina,1.38392,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-1.38392
301,export,2040,Brazil,1.8732,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-1.8732
302,export,2040,Chile,0.00165,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-0.00165
303,export,2040,Paraguay,0.00773,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-0.00773
304,export,2040,Uruguay,0.24877,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-0.24877
305,export,2045,Argentina,1.55089,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-1.55089
306,export,2045,Brazil,1.88616,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-1.88616
307,export,2045,Chile,0.00262,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-0.00262
308,export,2045,Paraguay,0.00546,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-0.00546
309,export,2045,Uruguay,0.08632,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-0.08632
310,export,2050,Argentina,1.83992,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-1.83992
311,export,2050,Brazil,1.70886,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-1.70886
312,export,2050,Chile,0.00158,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-0.00158
313,export,2050,Paraguay,0.00425,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-0.00425
314,export,2050,Uruguay,0.10746,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,-1,-0.10746
315,import,2020,Argentina,1.32283,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,1.32283
316,import,2020,Brazil,1.05329,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,1.05329
317,import,2020,Chile,0.00645,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,0.00645
318,import,2020,Paraguay,0.0,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,0.0
319,import,2020,Uruguay,0.33543,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,0.33543
320,import,2025,Argentina,0.79246,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,0.79246
321,import,2025,Brazil,0.45317,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,0.45317
322,import,2025,Chile,0.00406,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,0.00406
323,import,2025,Paraguay,0.0,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,0.0
324,import,2025,Uruguay,1.46365,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,1.46365
325,import,2030,Argentina,0.61277,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,0.61277
326,import,2030,Brazil,0.68133,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,0.68133
327,import,2030,Chile,0.00385,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,0.00385
328,import,2030,Paraguay,0.0,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,0.0
329,import,2030,Uruguay,2.09857,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,2.09857
330,import,2035,Argentina,0.37237,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,0.37237
331,import,2035,Brazil,1.00458,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,1.00458
332,import,2035,Chile,0.00333,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,0.00333
333,import,2035,Paraguay,3e-05,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,3e-05
334,import,2035,Uruguay,2.72849,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,2.72849
335,import,2040,Argentina,0.49477,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,0.49477
336,import,2040,Brazil,0.90748,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,0.90748
337,import,2040,Chile,0.00518,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,0.00518
338,import,2040,Paraguay,8e-05,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,8e-05
339,import,2040,Uruguay,2.10774,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,2.10774
340,import,2045,Argentina,0.479,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,0.479
341,import,2045,Brazil,1.03428,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,1.03428
342,import,2045,Chile,0.00551,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,0.00551
343,import,2045,Paraguay,0.00235,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,0.00235
344,import,2045,Uruguay,2.01031,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,2.01031
345,import,2050,Argentina,0.32347,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,0.32347
346,import,2050,Brazil,1.30743,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,1.30743
347,import,2050,Chile,0.00613,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,0.00613
348,import,2050,Paraguay,0.00343,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,0.00343
349,import,2050,Uruguay,2.02161,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,1,2.02161
350,export,2020,Argentina,0.37561,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-0.37561
351,export,2020,Brazil,0.93313,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-0.93313
352,export,2020,Chile,0.0,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-0.0
353,export,2020,Paraguay,0.00861,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-0.00861
354,export,2020,Uruguay,1.43812,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-1.43812
355,export,2025,Argentina,0.92778,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-0.92778
356,export,2025,Brazil,1.94738,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-1.94738
357,export,2025,Chile,0.00233,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-0.00233
358,export,2025,Paraguay,0.00785,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-0.00785
359,export,2025,Uruguay,0.19972,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-0.19972
360,export,2030,Argentina,1.24833,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-1.24833
361,export,2030,Brazil,2.33711,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-2.33711
362,export,2030,Chile,0.00154,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-0.00154
363,export,2030,Paraguay,0.0078,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-0.0078
364,export,2030,Uruguay,0.05618,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-0.05618
365,export,2035,Argentina,1.25851,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-1.25851
366,export,2035,Brazil,2.62027,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-2.62027
367,export,2035,Chile,0.00215,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-0.00215
368,export,2035,Paraguay,0.0078,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-0.0078
369,export,2035,Uruguay,0.30949,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-0.30949
370,export,2040,Argentina,1.42975,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-1.42975
371,export,2040,Brazil,1.8949,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-1.8949
372,export,2040,Chile,0.00231,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-0.00231
373,export,2040,Paraguay,0.0078,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-0.0078
374,export,2040,Uruguay,0.20771,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-0.20771
375,export,2045,Argentina,1.34279,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-1.34279
376,export,2045,Brazil,1.75991,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-1.75991
377,export,2045,Chile,0.00223,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-0.00223
378,export,2045,Paraguay,0.00612,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-0.00612
379,export,2045,Uruguay,0.33172,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-0.33172
380,export,2050,Argentina,1.71249,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-1.71249
381,export,2050,Brazil,1.90887,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-1.90887
382,export,2050,Chile,0.00172,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-0.00172
383,export,2050,Paraguay,0.00459,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-0.00459
384,export,2050,Uruguay,0.11732,Trade Emission cut 90% GE 2.5xl Single-Axis,-1,-0.11732
385,import,2020,Argentina,1.32283,Trade Emission cut 90% GE 2.5xl Single-Axis,1,1.32283
386,import,2020,Brazil,1.04724,Trade Emission cut 90% GE 2.5xl Single-Axis,1,1.04724
387,import,2020,Chile,0.00645,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.00645
388,import,2020,Paraguay,0.0,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.0
389,import,2020,Uruguay,0.37894,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.37894
390,import,2025,Argentina,0.90036,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.90036
391,import,2025,Brazil,0.54922,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.54922
392,import,2025,Chile,0.00374,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.00374
393,import,2025,Paraguay,0.0,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.0
394,import,2025,Uruguay,1.63174,Trade Emission cut 90% GE 2.5xl Single-Axis,1,1.63174
395,import,2030,Argentina,0.4741,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.4741
396,import,2030,Brazil,0.59247,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.59247
397,import,2030,Chile,0.00388,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.00388
398,import,2030,Paraguay,0.0,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.0
399,import,2030,Uruguay,2.58051,Trade Emission cut 90% GE 2.5xl Single-Axis,1,2.58051
400,import,2035,Argentina,0.81718,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.81718
401,import,2035,Brazil,0.70977,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.70977
402,import,2035,Chile,0.00455,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.00455
403,import,2035,Paraguay,0.0,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.0
404,import,2035,Uruguay,2.66672,Trade Emission cut 90% GE 2.5xl Single-Axis,1,2.66672
405,import,2040,Argentina,0.45477,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.45477
406,import,2040,Brazil,0.9229,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.9229
407,import,2040,Chile,0.00534,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.00534
408,import,2040,Paraguay,0.0,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.0
409,import,2040,Uruguay,2.15946,Trade Emission cut 90% GE 2.5xl Single-Axis,1,2.15946
410,import,2045,Argentina,0.58423,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.58423
411,import,2045,Brazil,1.10952,Trade Emission cut 90% GE 2.5xl Single-Axis,1,1.10952
412,import,2045,Chile,0.00587,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.00587
413,import,2045,Paraguay,0.00165,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.00165
414,import,2045,Uruguay,1.7415,Trade Emission cut 90% GE 2.5xl Single-Axis,1,1.7415
415,import,2050,Argentina,0.43012,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.43012
416,import,2050,Brazil,1.20881,Trade Emission cut 90% GE 2.5xl Single-Axis,1,1.20881
417,import,2050,Chile,0.00587,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.00587
418,import,2050,Paraguay,0.00309,Trade Emission cut 90% GE 2.5xl Single-Axis,1,0.00309
419,import,2050,Uruguay,2.09712,Trade Emission cut 90% GE 2.5xl Single-Axis,1,2.09712
420,export,2020,Argentina,0.37438,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-0.37438
421,export,2020,Brazil,0.91355,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-0.91355
422,export,2020,Chile,0.0,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-0.0
423,export,2020,Paraguay,0.00861,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-0.00861
424,export,2020,Uruguay,1.41718,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-1.41718
425,export,2025,Argentina,0.93776,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-0.93776
426,export,2025,Brazil,1.8862,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-1.8862
427,export,2025,Chile,0.00245,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-0.00245
428,export,2025,Paraguay,0.00784,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-0.00784
429,export,2025,Uruguay,0.01106,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-0.01106
430,export,2030,Argentina,1.01507,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-1.01507
431,export,2030,Brazil,2.09725,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-2.09725
432,export,2030,Chile,0.00169,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-0.00169
433,export,2030,Paraguay,0.00789,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-0.00789
434,export,2030,Uruguay,0.12763,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-0.12763
435,export,2035,Argentina,1.3368,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-1.3368
436,export,2035,Brazil,2.60123,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-2.60123
437,export,2035,Chile,0.00209,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-0.00209
438,export,2035,Paraguay,0.00781,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-0.00781
439,export,2035,Uruguay,0.24692,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-0.24692
440,export,2040,Argentina,1.34887,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-1.34887
441,export,2040,Brazil,1.90665,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-1.90665
442,export,2040,Chile,0.00216,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-0.00216
443,export,2040,Paraguay,0.00718,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-0.00718
444,export,2040,Uruguay,0.23429,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-0.23429
445,export,2045,Argentina,1.36549,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-1.36549
446,export,2045,Brazil,1.82373,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-1.82373
447,export,2045,Chile,0.00275,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-0.00275
448,export,2045,Paraguay,0.00543,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-0.00543
449,export,2045,Uruguay,0.26836,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-0.26836
450,export,2050,Argentina,1.66006,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-1.66006
451,export,2050,Brazil,1.7614,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-1.7614
452,export,2050,Chile,0.0014,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-0.0014
453,export,2050,Paraguay,0.00348,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-0.00348
454,export,2050,Uruguay,0.23006,Trade Emission cut 90% GE 1.5sle Single-Axis,-1,-0.23006
455,import,2020,Argentina,1.32071,Trade Emission cut 90% GE 1.5sle Single-Axis,1,1.32071
456,import,2020,Brazil,1.04724,Trade Emission cut 90% GE 1.5sle Single-Axis,1,1.04724
457,import,2020,Chile,0.00645,Trade Emission cut 90% GE 1.5sle Single-Axis,1,0.00645
458,import,2020,Paraguay,0.0,Trade Emission cut 90% GE 1.5sle Single-Axis,1,0.0
459,import,2020,Uruguay,0.33933,Trade Emission cut 90% GE 1.5sle Single-Axis,1,0.33933
460,import,2025,Argentina,0.80263,Trade Emission cut 90% GE 1.5sle Single-Axis,1,0.80263
461,import,2025,Brazil,0.4845,Trade Emission cut 90% GE 1.5sle Single-Axis,1,0.4845
462,import,2025,Chile,0.00368,Trade Emission cut 90% GE 1.5sle Single-Axis,1,0.00368
463,import,2025,Paraguay,0.0,Trade Emission cut 90% GE 1.5sle Single-Axis,1,0.0
464,import,2025,Uruguay,1.5545,Trade Emission cut 90% GE 1.5sle Single-Axis,1,1.5545
465,import,2030,Argentina,0.67762,Trade Emission cut 90% GE 1.5sle Single-Axis,1,0.67762
466,import,2030,Brazil,0.51621,Trade Emission cut 90% GE 1.5sle Single-Axis,1,0.51621
467,import,2030,Chile,0.00385,Trade Emission cut 90% GE 1.5sle Single-Axis,1,0.00385
468,import,2030,Paraguay,0.0,Trade Emission cut 90% GE 1.5sle Single-Axis,1,0.0
469,import,2030,Uruguay,2.05186,Trade Emission cut 90% GE 1.5sle Single-Axis,1,2.05186
470,import,2035,Argentina,0.78934,Trade Emission cut 90% GE 1.5sle Single-Axis,1,0.78934
471,import,2035,Brazil,0.729,Trade Emission cut 90% GE 1.5sle Single-Axis,1,0.729
472,import,2035,Chile,0.00463,Trade Emission cut 90% GE 1.5sle Single-Axis,1,0.00463
473,import,2035,Paraguay,0.0,Trade Emission cut 90% GE 1.5sle Single-Axis,1,0.0
474,import,2035,Uruguay,2.67188,Trade Emission cut 90% GE 1.5sle Single-Axis,1,2.67188
475,import,2040,Argentina,0.50968,Trade Emission cut 90% GE 1.5sle Single-Axis,1,0.50968
476,import,2040,Brazil,0.85439,Trade Emission cut 90% GE 1.5sle Single-Axis,1,0.85439
477,import,2040,Chile,0.00481,Trade Emission cut 90% GE 1.5sle Single-Axis,1,0.00481
478,import,2040,Paraguay,0.00057,Trade Emission cut 90% GE 1.5sle Single-Axis,1,0.00057
479,import,2040,Uruguay,2.12969,Trade Emission cut 90% GE 1.5sle Single-Axis,1,2.12969
480,import,2045,Argentina,0.59016,Trade Emission cut 90% GE 1.5sle Single-Axis,1,0.59016
481,import,2045,Brazil,1.06277,Trade Emission cut 90% GE 1.5sle Single-Axis,1,1.06277
482,import,2045,Chile,0.00534,Trade Emission cut 90% GE 1.5sle Single-Axis,1,0.00534
483,import,2045,Paraguay,0.00232,Trade Emission cut 90% GE 1.5sle Single-Axis,1,0.00232
484,import,2045,Uruguay,1.80517,Trade Emission cut 90% GE 1.5sle Single-Axis,1,1.80517
485,import,2050,Argentina,0.43801,Trade Emission cut 90% GE 1.5sle Single-Axis,1,0.43801
486,import,2050,Brazil,1.20956,Trade Emission cut 90% GE 1.5sle Single-Axis,1,1.20956
