,lz_from,lz_to,period,transmission_flow_mw,transmission_losses_lz_from,transmission_losses_lz_to,tx_flow_twh,tx_loss_from_twh,tx_loss_to_twh,net_flow_twh,scenario
38,Brazil,Uruguay,2035,52241.62093029344,1374.7180507201865,8061.645529797749,1.5940674664482875,0.04179030585213753,0.24583094155751817,1.3900268307429058,trd_ge25_fixed
39,Brazil,Uruguay,2040,37909.75569195218,2587.4026397051603,7439.851368275047,1.154578911377657,0.07863488215906425,0.22642098281540438,1.0067928107213167,trd_ge25_fixed
40,Brazil,Uruguay,2045,18778.239416558077,3227.465047191423,5631.079692510866,0.571006274766646,0.09890867611615875,0.1719974792862893,0.49791747159651606,trd_ge25_fixed
41,Brazil,Uruguay,2050,20453.27100897142,3392.9732925287176,6010.991981677069,0.6156330157975439,0.10396972591324108,0.18277075193532658,0.5368319897754578,trd_ge25_fixed
0,Argentina,Brazil,2020,13972.018454823203,694.6761244871271,3647.7000000000116,0.43196952134875566,0.020418400516761366,0.11169899999999998,0.34068892186551536,trd_ge15_fixed
1,Argentina,Brazil,2025,5083.843198919685,793.7999999999994,1861.407071773137,0.15678913916651008,0.024154200000000025,0.057079919224967156,0.12386341994154305,trd_ge15_fixed
2,Argentina,Brazil,2030,7110.0,737.0999999999995,2230.200000000005,0.21500999999999995,0.022113000000000015,0.06726510000000001,0.1698579000000003,trd_ge15_fixed
3,Argentina,Brazil,2035,12483.885076365768,264.6,2886.215866036819,0.38268043736733903,0.007937999999999999,0.08830089184714118,0.30231754552019674,trd_ge15_fixed
4,Argentina,Brazil,2040,20329.189730217175,0.0,4269.129843345617,0.6186021098786344,0.0,0.12990644307451332,0.4886956668041202,trd_ge15_fixed
5,Argentina,Brazil,2045,21870.0,0.0,4592.700000000004,0.6646499999999994,0.0,0.13957650000000013,0.5250734999999992,trd_ge15_fixed
6,Argentina,Brazil,2050,24427.61554514582,18.9,5148.699264480616,0.7426858808023418,0.0005859,0.15654993496849223,0.5867218458338502,trd_ge15_fixed
7,Argentina,Chile,2020,165.0,1.5909999999999993,8.686000000000007,0.0051110000000000036,4.6955999999999996e-05,0.0002667290000000004,0.004891227000000002,trd_ge15_fixed
8,Argentina,Chile,2025,99.0,2.149999999999999,6.407000000000013,0.0030650000000000087,6.527400000000004e-05,0.00019706900000000037,0.0029332050000000043,trd_ge15_fixed
9,Argentina,Chile,2030,105.0,2.106999999999999,6.622000000000014,0.003249000000000008,6.394100000000004e-05,0.00020364800000000042,0.003109293000000004,trd_ge15_fixed
10,Argentina,Chile,2035,168.0,1.3329999999999997,8.55700000000001,0.005190750000000004,3.8786000000000025e-05,0.00026198825000000036,0.004967547750000006,trd_ge15_fixed
11,Argentina,Chile,2040,51.0,3.311000000000003,5.50400000000001,0.001619000000000001,9.945899999999994e-05,0.00016907600000000018,0.0015493829999999992,trd_ge15_fixed
12,Argentina,Chile,2045,37.0,1.9349999999999987,3.526000000000004,0.001135,5.938300000000005e-05,0.00010818799999999989,0.0010861950000000003,trd_ge15_fixed
13,Argentina,Chile,2050,153.0,1.2469999999999999,7.826000000000018,0.004662000000000005,3.805500000000001e-05,0.00023852100000000025,0.004461534000000009,trd_ge15_fixed
14,Argentina,Paraguay,2020,-288.0,31.67999999999989,14.629999999999976,-0.00876599999999999,0.000964260000000004,0.0004449225000000011,-0.008246662500000015,trd_ge15_fixed
15,Argentina,Paraguay,2025,-288.0,31.67999999999989,1.4300000000000004,-0.008765999999999982,0.0009642600000000052,4.4000000000000006e-05,-0.007845740000000023,trd_ge15_fixed
16,Argentina,Paraguay,2030,-288.0,31.67999999999989,0.0,-0.008765999999999984,0.000964260000000004,0.0,-0.007801740000000029,trd_ge15_fixed
17,Argentina,Paraguay,2035,-288.0,31.67999999999989,0.0,-0.008765999999999994,0.000964260000000004,0.0,-0.007801740000000021,trd_ge15_fixed
18,Argentina,Paraguay,2040,-288.0,31.67999999999989,0.0,-0.008765999999999972,0.0009642600000000052,0.0,-0.0078017400000000275,trd_ge15_fixed
19,Argentina,Paraguay,2045,-42.0,18.03999999999996,13.419999999999982,-0.001215500000000002,0.0005455725000000016,0.0004118675000000004,-0.0010817949999999972,trd_ge15_fixed
20,Argentina,Paraguay,2050,179.0,4.62,24.309999999999928,0.0054379999999999975,0.00014124,0.0007394200000000023,0.004839820000000007,trd_ge15_fixed
21,Argentina,Uruguay,2020,18150.693814508093,1201.4031335268821,2741.558231469908,0.5730426792721179,0.03587430605200004,0.08393288020468778,0.5249841051194313,trd_ge15_fixed
22,Argentina,Uruguay,2025,14815.527524868075,1346.08740583871,2309.0966949551375,0.47388494683757626,0.040114124504999994,0.07091664604944244,0.443082425293134,trd_ge15_fixed
23,Argentina,Uruguay,2030,46737.3520510609,585.5849999999996,3623.5128833189515,1.4294539135828845,0.01756755,0.1104820543828878,1.336539409199999,trd_ge15_fixed
24,Argentina,Uruguay,2035,50767.122923485185,210.20999999999992,3510.0729900265305,1.5485701432505379,0.006306299999999998,0.10696335931128519,1.4479130839392491,trd_ge15_fixed
25,Argentina,Uruguay,2040,50245.351564053875,326.447798917265,3592.39565058076,1.530583482320016,0.009799827700733317,0.1092877540515344,1.4310955559692093,trd_ge15_fixed
26,Argentina,Uruguay,2045,45943.12237149628,453.7675306171759,3440.070484764428,1.3976643209957442,0.01372277020547472,0.10457095107019826,1.306816140131021,trd_ge15_fixed
27,Argentina,Uruguay,2050,43990.99310957429,607.4224261630937,3466.8369782854174,1.3377581410915975,0.018469735211055924,0.10542401438200996,1.2508038619206432,trd_ge15_fixed
28,Brazil,Paraguay,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge15_fixed
29,Brazil,Paraguay,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge15_fixed
30,Brazil,Paraguay,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge15_fixed
31,Brazil,Paraguay,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge15_fixed
32,Brazil,Paraguay,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge15_fixed
33,Brazil,Paraguay,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge15_fixed
34,Brazil,Paraguay,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_ge15_fixed
35,Brazil,Uruguay,2020,-24511.20286977728,5113.91964948598,2065.030682154485,-0.7539594702436693,0.1564645883379791,0.06261412614678899,-0.6601090080524832,trd_ge15_fixed
36,Brazil,Uruguay,2025,30540.53627663751,2927.8228875595664,6837.0115309691755,0.9182964220316433,0.08931970457280015,0.2068616465928503,0.8007544800115916,trd_ge15_fixed
37,Brazil,Uruguay,2030,92780.18907119824,897.4234935053761,12773.287694618708,2.8291543477146863,0.027127282815999985,0.3892590393234796,2.467022591207208,trd_ge15_fixed
38,Brazil,Uruguay,2035,55967.31421098449,1550.0650144124743,8713.881233418486,1.709655915198531,0.046972862037622944,0.26580881918303484,1.490819958053119,trd_ge15_fixed
39,Brazil,Uruguay,2040,36053.82113395162,2099.7930450839303,6714.682150229742,1.1002473515474618,0.06425865446128823,0.2050903154593634,0.9594156905493859,trd_ge15_fixed
40,Brazil,Uruguay,2045,27055.184899069023,2930.7358812847624,6393.799548365604,0.8231527253639895,0.08983117400645647,0.19519472285304698,0.7177891765173964,trd_ge15_fixed
41,Brazil,Uruguay,2050,21970.168477758074,3210.4777837497836,6022.659348902826,0.6625264492059955,0.09840914350942125,0.18321252900778862,0.5777230637076274,trd_ge15_fixed
0,Argentina,Brazil,2020,13972.018454823203,694.6761244871271,3647.7000000000116,0.43196952134875566,0.020418400516761366,0.11169899999999998,0.34068892186551536,trd_gamesa2_fixed
1,Argentina,Brazil,2025,10753.843198919696,793.7999999999994,3052.107071773145,0.3231091391665106,0.024154200000000025,0.09200711922496714,0.2552562199415429,trd_gamesa2_fixed
2,Argentina,Brazil,2030,11018.702514459274,737.0999999999995,3051.0275280364563,0.33401977794823756,0.022113000000000015,0.09225715336912996,0.2638756245791075,trd_gamesa2_fixed
3,Argentina,Brazil,2035,13590.0,283.5,3137.400000000009,0.41730750000000044,0.008504999999999999,0.09613957500000003,0.32967292499999895,trd_gamesa2_fixed
4,Argentina,Brazil,2040,15311.751244228271,264.6,3480.0677612879476,0.47024253732684884,0.007937999999999999,0.10668893283863808,0.3714916044882087,trd_gamesa2_fixed
5,Argentina,Brazil,2045,21870.0,0.0,4592.700000000004,0.6646499999999994,0.0,0.13957650000000013,0.5250734999999992,trd_gamesa2_fixed
6,Argentina,Brazil,2050,23220.0,0.0,4876.199999999999,0.705240000000001,0.0,0.14810040000000055,0.5571396000000001,trd_gamesa2_fixed
7,Argentina,Chile,2020,165.0,1.5909999999999993,8.686000000000007,0.0051110000000000036,4.6955999999999996e-05,0.0002667290000000004,0.004891227000000002,trd_gamesa2_fixed
8,Argentina,Chile,2025,99.0,2.149999999999999,6.407000000000013,0.0030650000000000087,6.527400000000004e-05,0.00019706900000000037,0.0029332050000000043,trd_gamesa2_fixed
9,Argentina,Chile,2030,99.0,2.149999999999999,6.407000000000013,0.0030670000000000077,6.523100000000004e-05,0.00019711200000000037,0.002935119000000004,trd_gamesa2_fixed
10,Argentina,Chile,2035,167.0,1.3759999999999997,8.55700000000001,0.005162500000000005,4.000075000000003e-05,0.00026198825000000036,0.004940512500000006,trd_gamesa2_fixed
11,Argentina,Chile,2040,82.0,2.752000000000001,6.278000000000013,0.0025490000000000044,8.277499999999999e-05,0.00019238200000000035,0.0024393930000000006,trd_gamesa2_fixed
12,Argentina,Chile,2045,86.12335527225538,1.9779999999999986,5.681304276706992,0.0026548240134399224,6.0673000000000054e-05,0.00017483043257791663,0.0025406665808620017,trd_gamesa2_fixed
13,Argentina,Chile,2050,139.0,1.8919999999999988,7.869000000000018,0.004227000000000008,5.8050000000000035e-05,0.00023981100000000026,0.00404523900000001,trd_gamesa2_fixed
14,Argentina,Paraguay,2020,-288.0,31.67999999999989,14.629999999999976,-0.00876599999999999,0.000964260000000004,0.0004449225000000011,-0.008246662500000015,trd_gamesa2_fixed
15,Argentina,Paraguay,2025,-288.0,31.67999999999989,1.8700000000000008,-0.008765999999999982,0.0009642600000000052,5.7200000000000015e-05,-0.007858940000000023,trd_gamesa2_fixed
16,Argentina,Paraguay,2030,-288.0,31.67999999999989,0.0,-0.008765999999999984,0.000964260000000004,0.0,-0.007801740000000029,trd_gamesa2_fixed
17,Argentina,Paraguay,2035,-288.0,31.67999999999989,0.0,-0.008765999999999994,0.000964260000000004,0.0,-0.007801740000000021,trd_gamesa2_fixed
18,Argentina,Paraguay,2040,-288.0,31.67999999999989,0.0,-0.008765999999999972,0.0009642600000000052,0.0,-0.0078017400000000275,trd_gamesa2_fixed
19,Argentina,Paraguay,2045,-43.0,18.03999999999996,13.309999999999983,-0.001245500000000002,0.0005455725000000016,0.00040856750000000037,-0.0011084949999999975,trd_gamesa2_fixed
20,Argentina,Paraguay,2050,185.0,4.62,24.969999999999924,0.005616999999999995,0.00014124,0.0007591100000000025,0.004999130000000008,trd_gamesa2_fixed
21,Argentina,Uruguay,2020,18150.693814508093,1201.4031335268821,2741.558231469908,0.5730426792721179,0.03587430605200004,0.08393288020468778,0.5249841051194313,trd_gamesa2_fixed
22,Argentina,Uruguay,2025,34092.85428460071,722.4923298387088,2938.5278583377535,1.0328007496295546,0.022036902225000005,0.08916895095092117,0.965668700903634,trd_gamesa2_fixed
23,Argentina,Uruguay,2030,48287.183269588226,585.5849999999996,3724.2519125232266,1.4777214980876432,0.01756755,0.11361944737569717,1.3816696007119482,trd_gamesa2_fixed
24,Argentina,Uruguay,2035,51961.86511815627,225.2249999999999,3602.746232680151,1.5842735135080037,0.006756749999999998,0.10973452837802043,1.4812957351299785,trd_gamesa2_fixed
25,Argentina,Uruguay,2040,47323.83841011582,411.3472518358231,3487.396748493347,1.4446984099319249,0.012340417555074696,0.10624581420064991,1.3507930132863475,trd_gamesa2_fixed
26,Argentina,Uruguay,2045,51601.220270038444,300.5785443965698,3654.657861949062,1.5740623932504865,0.009023726105396595,0.11133778166667846,1.471748337689207,trd_gamesa2_fixed
27,Argentina,Uruguay,2050,46405.68602388898,549.9773813522157,3566.346972904992,1.4119042976219724,0.0167103935556347,0.1084841729010631,1.3201305182765428,trd_gamesa2_fixed
28,Brazil,Paraguay,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_gamesa2_fixed
29,Brazil,Paraguay,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_gamesa2_fixed
30,Brazil,Paraguay,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_gamesa2_fixed
31,Brazil,Paraguay,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_gamesa2_fixed
32,Brazil,Paraguay,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_gamesa2_fixed
33,Brazil,Paraguay,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_gamesa2_fixed
34,Brazil,Paraguay,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_gamesa2_fixed
35,Brazil,Uruguay,2020,-24511.20286977728,5113.91964948598,2065.030682154485,-0.7539594702436693,0.1564645883379791,0.06261412614678899,-0.6601090080524832,trd_gamesa2_fixed
36,Brazil,Uruguay,2025,16688.743790980825,2892.165434233586,5028.3246394791395,0.523219258861501,0.08733221611343454,0.1543042812477066,0.4562471937272287,trd_gamesa2_fixed
37,Brazil,Uruguay,2030,68433.33432198863,1432.075312172042,10191.542105386568,2.0941759567749925,0.04316683737599999,0.31122135984319915,1.8261214343077943,trd_gamesa2_fixed
38,Brazil,Uruguay,2035,83837.46645167869,734.1607567240096,11465.356462538857,2.5617482213721954,0.022144583458444292,0.35004835579408544,2.2338444490365545,trd_gamesa2_fixed
39,Brazil,Uruguay,2040,45000.744855179146,2057.2051661856763,7817.300507648611,1.3757379224394943,0.06265612134016012,0.23875057541241557,1.1996434683672375,trd_gamesa2_fixed
40,Brazil,Uruguay,2045,59089.09165364632,1393.2070423562864,8956.610774023009,1.7954748878414155,0.04254489625557018,0.27236568189927135,1.5656541021977137,trd_gamesa2_fixed
41,Brazil,Uruguay,2050,43520.33285229429,2639.1729794707594,8209.775584564433,1.3131197861991073,0.08111394165542964,0.2491932742889153,1.1450404535656233,trd_gamesa2_fixed
0,Argentina,Brazil,2020,13972.018454823203,694.6761244871271,3647.7000000000116,0.43196952134875566,0.020418400516761366,0.11169899999999998,0.34068892186551536,trd_enercon7_fixed
1,Argentina,Brazil,2025,10753.843198919678,793.7999999999994,3052.107071773141,0.32310913916651,0.024154200000000025,0.09200711922496702,0.25525621994154246,trd_enercon7_fixed
2,Argentina,Brazil,2030,11396.43887963083,585.6218556613333,2978.874020383816,0.34500828077170503,0.01756865566984001,0.09002039463189812,0.27255654180964684,trd_enercon7_fixed
3,Argentina,Brazil,2035,13590.0,283.5,3137.400000000009,0.41730750000000044,0.008504999999999999,0.09613957500000003,0.32967292499999895,trd_enercon7_fixed
4,Argentina,Brazil,2040,15210.0,264.6,3458.7000000000107,0.4671900000000007,0.007937999999999999,0.10604789999999996,0.3690800999999987,trd_enercon7_fixed
5,Argentina,Brazil,2045,20610.0,264.6,4592.700000000004,0.6268499999999995,0.007937999999999999,0.13957650000000013,0.4952114999999986,trd_enercon7_fixed
6,Argentina,Brazil,2050,23220.0,0.0,4876.199999999999,0.705240000000001,0.0,0.14810040000000055,0.5571396000000001,trd_enercon7_fixed
7,Argentina,Chile,2020,165.0,1.5909999999999993,8.686000000000007,0.0051110000000000036,4.6955999999999996e-05,0.0002667290000000004,0.004891227000000002,trd_enercon7_fixed
8,Argentina,Chile,2025,99.0,2.149999999999999,6.407000000000013,0.0030650000000000087,6.527400000000004e-05,0.00019706900000000037,0.0029332050000000043,trd_enercon7_fixed
9,Argentina,Chile,2030,98.0,2.192999999999999,6.407000000000013,0.0030360000000000074,6.656400000000004e-05,0.00019711200000000037,0.0029054520000000037,trd_enercon7_fixed
10,Argentina,Chile,2035,165.0,1.3759999999999997,8.47100000000001,0.0051060000000000055,4.000075000000003e-05,0.00025955875000000043,0.004886442000000006,trd_enercon7_fixed
11,Argentina,Chile,2040,82.0,2.7950000000000013,6.321000000000013,0.0025490000000000044,8.406499999999999e-05,0.00019367200000000036,0.0024393930000000006,trd_enercon7_fixed
12,Argentina,Chile,2045,111.0,1.9779999999999986,6.7510000000000145,0.0033600000000000075,6.0673000000000054e-05,0.000205153,0.003215520000000007,trd_enercon7_fixed
13,Argentina,Chile,2050,139.0,1.8919999999999988,7.869000000000018,0.004227000000000008,5.8050000000000035e-05,0.00023981100000000026,0.00404523900000001,trd_enercon7_fixed
14,Argentina,Paraguay,2020,-288.0,31.67999999999989,14.629999999999976,-0.00876599999999999,0.000964260000000004,0.0004449225000000011,-0.008246662500000015,trd_enercon7_fixed
15,Argentina,Paraguay,2025,-288.0,31.67999999999989,1.1,-0.008765999999999982,0.0009642600000000052,3.3990000000000005e-05,-0.007835730000000023,trd_enercon7_fixed
16,Argentina,Paraguay,2030,-288.0,31.67999999999989,0.0,-0.008765999999999984,0.000964260000000004,0.0,-0.007801740000000029,trd_enercon7_fixed
17,Argentina,Paraguay,2035,-288.0,31.67999999999989,0.0,-0.008765999999999994,0.000964260000000004,0.0,-0.007801740000000021,trd_enercon7_fixed
18,Argentina,Paraguay,2040,-288.0,31.67999999999989,0.0,-0.008765999999999972,0.0009642600000000052,0.0,-0.0078017400000000275,trd_enercon7_fixed
19,Argentina,Paraguay,2045,-43.0,18.03999999999996,13.309999999999983,-0.001245500000000002,0.0005455725000000016,0.00040856750000000037,-0.0011084949999999975,trd_enercon7_fixed
20,Argentina,Paraguay,2050,185.0,4.62,24.969999999999924,0.005616999999999995,0.00014124,0.0007591100000000025,0.004999130000000008,trd_enercon7_fixed
21,Argentina,Uruguay,2020,18150.693814508093,1201.4031335268821,2741.558231469908,0.5730426792721179,0.03587430605200004,0.08393288020468778,0.5249841051194313,trd_enercon7_fixed
22,Argentina,Uruguay,2025,34092.85428460074,722.4923298387085,2938.5278583377544,1.0328007496295548,0.022036902225,0.08916895095092117,0.9656687009036343,trd_enercon7_fixed
23,Argentina,Uruguay,2030,48090.11403586867,596.3611919466111,3722.218604278067,1.4718094210760566,0.01789083575839835,0.11355844812834237,1.3761418087061146,trd_enercon7_fixed
24,Argentina,Uruguay,2035,51964.66681371163,225.2249999999999,3602.928342891249,1.584358089631226,0.006756749999999998,0.10974002582602992,1.4813748138051919,trd_enercon7_fixed
25,Argentina,Uruguay,2040,47529.675662769754,387.70935469477445,3477.1382727748023,1.450698392771656,0.011631280640843237,0.10592667617100099,1.3564029972414966,trd_enercon7_fixed
26,Argentina,Uruguay,2045,48323.07756517533,448.54799207024325,3589.548033806634,1.4753392406713612,0.013462483043030556,0.10935953368666924,1.3794421900277238,trd_enercon7_fixed
27,Argentina,Uruguay,2050,46988.52380002516,533.1549284682042,3587.408975469834,1.4299998791997166,0.016187616091583295,0.10913760823956509,1.3370498870517333,trd_enercon7_fixed
28,Brazil,Paraguay,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_enercon7_fixed
29,Brazil,Paraguay,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_enercon7_fixed
30,Brazil,Paraguay,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_enercon7_fixed
31,Brazil,Paraguay,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_enercon7_fixed
32,Brazil,Paraguay,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_enercon7_fixed
33,Brazil,Paraguay,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_enercon7_fixed
34,Brazil,Paraguay,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_enercon7_fixed
35,Brazil,Uruguay,2020,-24511.20286977728,5113.91964948598,2065.030682154485,-0.7539594702436693,0.1564645883379791,0.06261412614678899,-0.6601090080524832,trd_enercon7_fixed
36,Brazil,Uruguay,2025,16825.411751225478,3006.7842289002524,5160.436933057123,0.5273192976688403,0.09077077995343456,0.158267650055046,0.4598224275672287,trd_enercon7_fixed
37,Brazil,Uruguay,2030,68423.1569886553,1433.3780108387086,10191.542105386567,2.093870636774993,0.04320591833599999,0.3112213598431991,1.8258551952677942,trd_enercon7_fixed
