period,load_zone,twh,technology,scs
2045,Argentina,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2045,Brazil,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2045,Chile,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2045,Paraguay,3.4629727723824146,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2045,Uruguay,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2050,Argentina,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2050,Brazil,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2050,Chile,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2050,Paraguay,3.9686272732646404,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2050,Uruguay,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2020,Argentina,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2020,Brazil,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2020,Chile,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2020,Paraguay,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2020,Uruguay,0.09050910199999987,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2025,Argentina,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2025,Brazil,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2025,Chile,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2025,Paraguay,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2025,Uruguay,0.04421621800000003,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2030,Argentina,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2030,Brazil,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2030,Chile,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2030,Paraguay,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2030,Uruguay,0.048551688338217866,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2035,Argentina,0.058733322562585205,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2035,Brazil,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2035,Chile,0.018808272137081757,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2035,Paraguay,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2035,Uruguay,0.08844560433689751,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2040,Argentina,1.4375089302986723,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2040,Brazil,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2040,Chile,0.6919860296224509,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2040,Paraguay,5.401001648918087,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2040,Uruguay,0.09546472408806787,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2045,Argentina,22.76254006911594,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2045,Brazil,1.3596232036010425,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2045,Chile,10.747631839372257,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2045,Paraguay,21.660796545989076,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2045,Uruguay,0.3368726051916617,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2050,Argentina,88.81663290538746,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2050,Brazil,5.554760827095454,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2050,Chile,18.838448845959654,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2050,Paraguay,45.00373897357054,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2050,Uruguay,1.1064174151657549,curt_vre,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2020,Argentina,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2020,Brazil,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2020,Chile,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2020,Paraguay,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2020,Uruguay,0.03482078399999983,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2025,Argentina,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2025,Brazil,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2025,Chile,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2025,Paraguay,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2025,Uruguay,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2030,Argentina,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2030,Brazil,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2030,Chile,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2030,Paraguay,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2030,Uruguay,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2035,Argentina,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2035,Brazil,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2035,Chile,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2035,Paraguay,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2035,Uruguay,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2040,Argentina,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2040,Brazil,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2040,Chile,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2040,Paraguay,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2040,Uruguay,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2045,Argentina,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2045,Brazil,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2045,Chile,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2045,Paraguay,2.181529572868966,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2045,Uruguay,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2050,Argentina,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2050,Brazil,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2050,Chile,0.0,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2050,Paraguay,5.679643164890588,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2050,Uruguay,0.0041058840590457064,curt_vre,prm15_fix_wcost_re4_c2p1_tnt1
2020,Argentina,0.0,curt_vre,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
2020,Brazil,0.7495519390000002,curt_vre,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
2020,Chile,0.0,curt_vre,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
2020,Paraguay,0.0,curt_vre,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
2020,Uruguay,0.10778296400000002,curt_vre,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
2025,Argentina,0.0,curt_vre,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
2025,Brazil,3.5311689971272795,curt_vre,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
2025,Chile,0.0,curt_vre,prm15_fix_wcost_re5_c2p1_co2_cut90p_tnt1
