index,period,load_zone,Battery,Biomass,Biomass_new,Coal,Coal_new,Diesel,Diesel_new,Gas,Gas_new,Geothermal,Geothermal_new,Hydro,Hydro_new,Nuclear,Nuclear_new,Solar,Solar_new,Wind,Wind_new,sc_name
1,2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,,,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re14_c2p1_co2_cut90p_t1
2,2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,,,3.258,0.0,2.507,0.0,prm15_wcost_re14_c2p1_co2_cut90p_t1
3,2020,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re14_c2p1_co2_cut90p_t1
4,2020,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.0,1.514,0.0,prm15_wcost_re14_c2p1_co2_cut90p_t1
10,2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,,,11.31,0.8,1.755,0.0,0.439,0.239,1.609,14.391047882526596,prm15_wcost_re14_c2p1_co2_cut90p_t1
11,2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,12.056938244364824,,,104.603,13.624,1.99,0.0,2.074,39.24006500768779,1.487,28.353,prm15_wcost_re14_c2p1_co2_cut90p_t1
12,2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,2.9674503589467047,0.04,0.0,6.949,0.575,,,3.258,4.556667592632576,2.507,0.0,prm15_wcost_re14_c2p1_co2_cut90p_t1
13,2030,Paraguay,0.5082599999999998,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re14_c2p1_co2_cut90p_t1
14,2030,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.9302173423833524,1.514,0.0,prm15_wcost_re14_c2p1_co2_cut90p_t1
20,2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,9.427134224463913,,,11.31,8.295,1.755,0.0,0.439,3.4366,1.609,31.039842765135894,prm15_wcost_re14_c2p1_co2_cut90p_t1
21,2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,13.641590380799693,,,104.603,55.11,1.99,0.0,2.074,99.61441981521213,1.487,70.67506797678233,prm15_wcost_re14_c2p1_co2_cut90p_t1
22,2040,Chile,0.17857328871926775,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,8.226537843577514,0.04,0.2,6.949,4.4,,,3.258,9.635575655269854,2.507,4.575,prm15_wcost_re14_c2p1_co2_cut90p_t1
23,2040,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re14_c2p1_co2_cut90p_t1
24,2040,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,2.0800560955542213,1.514,2.6988033575982024,prm15_wcost_re14_c2p1_co2_cut90p_t1
30,2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,31.31009795157179,,,11.236,9.232,1.755,0.0,0.0,17.624,0.0,77.80747342537371,prm15_wcost_re14_c2p1_co2_cut90p_t1
31,2050,Brazil,0.0,11.802200000000001,1.94845833872806,4.896,0.0,4.297,0.0,15.9643,38.40319879366342,,,104.603,68.005,1.99,9.95,0.0,134.73930000000001,0.0,186.195,prm15_wcost_re14_c2p1_co2_cut90p_t1
32,2050,Chile,10.0,0.472,1.6284373078390804,4.6,0.0,1.4040000000000001,0.0,6.916,10.794557707219319,0.04,0.2,6.949,4.4,,,0.0,26.973698662343878,0.0,19.479,prm15_wcost_re14_c2p1_co2_cut90p_t1
33,2050,Paraguay,5.9228497413551215,0.022,0.0,,0.0,0.025,0.0,,1.0599421260946424,,,8.81,,,,,8.83609940286921,,4.031132338815482,prm15_wcost_re14_c2p1_co2_cut90p_t1
34,2050,Uruguay,0.6732971508635942,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.0,4.135218068949216,0.0,8.348681297129191,prm15_wcost_re14_c2p1_co2_cut90p_t1
0,2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,,,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re15_c2p1_co2_cut90p_t1
1,2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,,,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re15_c2p1_co2_cut90p_t1
2,2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,,,3.258,0.0,2.507,0.0,prm15_wcost_re15_c2p1_co2_cut90p_t1
3,2020,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re15_c2p1_co2_cut90p_t1
4,2020,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.0,1.514,0.0,prm15_wcost_re15_c2p1_co2_cut90p_t1
10,2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,,,11.31,0.8,1.755,0.0,0.439,0.0,1.609,12.988170924340135,prm15_wcost_re15_c2p1_co2_cut90p_t1
11,2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,11.008884198451646,,,104.603,13.077,1.99,0.0,2.074,21.353656207315318,1.487,37.734,prm15_wcost_re15_c2p1_co2_cut90p_t1
12,2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,3.0065964023375478,0.04,0.0,6.949,0.575,,,3.258,4.085792835329225,2.507,0.0,prm15_wcost_re15_c2p1_co2_cut90p_t1
13,2030,Paraguay,0.5082599999999998,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re15_c2p1_co2_cut90p_t1
14,2030,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.7048424435245225,1.514,0.0,prm15_wcost_re15_c2p1_co2_cut90p_t1
20,2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,4.988998647559335,,,11.31,8.295,1.755,0.0,0.439,1.6686229247245867,1.609,30.141936001191596,prm15_wcost_re15_c2p1_co2_cut90p_t1
21,2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,13.294973968247907,,,104.603,55.11,1.99,0.0,2.074,72.13943217702143,1.487,81.024,prm15_wcost_re15_c2p1_co2_cut90p_t1
22,2040,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,7.0921684820010205,0.04,0.2,6.949,4.4,,,3.258,9.001094739145854,2.507,4.556792414722891,prm15_wcost_re15_c2p1_co2_cut90p_t1
23,2040,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re15_c2p1_co2_cut90p_t1
24,2040,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,4.9256415432290686,,,1.538,,,,0.256,1.887860009144515,1.514,2.642410455786253,prm15_wcost_re15_c2p1_co2_cut90p_t1
30,2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,41.923998647558896,,,11.236,9.232,1.755,0.0,0.0,17.624,0.0,74.33376612253124,prm15_wcost_re15_c2p1_co2_cut90p_t1
31,2050,Brazil,0.0,11.802200000000001,1.3790235208992152,4.896,0.0,4.297,0.0,15.9643,14.792695810158293,,,104.603,68.005,1.99,4.659181031173674,0.0,134.7393,0.0,193.866,prm15_wcost_re15_c2p1_co2_cut90p_t1
32,2050,Chile,10.0,0.472,1.102920899232935,4.6,0.0,1.4040000000000001,0.0,6.916,24.24199988428801,0.04,0.2,6.949,4.4,,,0.0,26.96041167712594,0.0,19.479,prm15_wcost_re15_c2p1_co2_cut90p_t1
33,2050,Paraguay,5.484431741556164,0.022,0.0,,0.0,0.025,0.125,,1.088450643524214,,,8.81,,,,,8.188755861101448,,4.085750982879945,prm15_wcost_re15_c2p1_co2_cut90p_t1
34,2050,Uruguay,0.8718340783662764,0.425,0.0,,0.0,0.084,0.0,1.106,5.53,,,1.538,,,,0.0,3.7446337802808527,0.0,8.0271928405264,prm15_wcost_re15_c2p1_co2_cut90p_t1
0,2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,,,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re16_c2p1_co2_cut90p_t1
1,2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,,,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re16_c2p1_co2_cut90p_t1
2,2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,,,3.258,0.0,2.507,0.0,prm15_wcost_re16_c2p1_co2_cut90p_t1
3,2020,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re16_c2p1_co2_cut90p_t1
4,2020,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.0,1.514,0.0,prm15_wcost_re16_c2p1_co2_cut90p_t1
10,2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,,,11.31,0.8,1.755,0.0,0.439,0.0,1.609,11.05344831296988,prm15_wcost_re16_c2p1_co2_cut90p_t1
11,2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,7.248467392352611,,,104.603,11.585,1.99,0.0,2.074,6.705227845872617,1.487,49.28321246064301,prm15_wcost_re16_c2p1_co2_cut90p_t1
12,2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,2.934581314890128,0.04,0.0,6.949,0.575,,,3.258,2.7089693197231677,2.507,0.0,prm15_wcost_re16_c2p1_co2_cut90p_t1
13,2030,Paraguay,0.5082599999999998,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re16_c2p1_co2_cut90p_t1
14,2030,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.01144155220850261,1.514,0.1925759640824187,prm15_wcost_re16_c2p1_co2_cut90p_t1
20,2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,4.681979543696151,,,11.31,8.295,1.755,0.0,0.439,1.0312000000000001,1.609,29.670399969765224,prm15_wcost_re16_c2p1_co2_cut90p_t1
21,2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,16.047417971264966,,,104.603,52.632,1.99,0.0,2.074,37.5094,1.487,92.28093154040515,prm15_wcost_re16_c2p1_co2_cut90p_t1
22,2040,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,6.620314195734201,0.04,0.2,6.949,4.4,,,3.258,8.727724188959101,2.507,4.704,prm15_wcost_re16_c2p1_co2_cut90p_t1
23,2040,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re16_c2p1_co2_cut90p_t1
24,2040,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,4.057256235452457,,,1.538,,,,0.256,1.6045282354198083,1.514,2.6923249206472097,prm15_wcost_re16_c2p1_co2_cut90p_t1
30,2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,27.0416859678305,,,11.236,9.232,1.755,0.0,0.0,9.950099501600482,0.0,69.33306180287242,prm15_wcost_re16_c2p1_co2_cut90p_t1
31,2050,Brazil,0.0,11.802200000000001,0.0,4.896,0.0,4.297,0.0,15.9643,36.48874591047308,,,104.603,67.823,1.99,0.0,0.0,134.0267,0.0,201.30172204964916,prm15_wcost_re16_c2p1_co2_cut90p_t1
32,2050,Chile,10.0,0.472,0.7249039782906816,4.6,0.0,1.4040000000000001,0.0,6.916,24.0103141957342,0.04,0.2,6.949,4.4,,,0.0,20.033109433715158,0.0,22.5,prm15_wcost_re16_c2p1_co2_cut90p_t1
33,2050,Paraguay,5.108373324839638,0.022,0.0,,0.0,0.025,0.125,,1.107832663897556,,,8.81,,,,,7.396158234474258,,4.1185865654971066,prm15_wcost_re16_c2p1_co2_cut90p_t1
34,2050,Uruguay,0.634527510369936,0.425,0.0,,0.0,0.084,0.0,1.106,5.53,,,1.538,,,,0.0,3.781507642521961,0.0,7.419561170495035,prm15_wcost_re16_c2p1_co2_cut90p_t1
0,2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,,,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re17_c2p1_co2_cut90p_t1
1,2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,,,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re17_c2p1_co2_cut90p_t1
2,2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,,,3.258,0.0,2.507,0.0,prm15_wcost_re17_c2p1_co2_cut90p_t1
3,2020,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re17_c2p1_co2_cut90p_t1
4,2020,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.0,1.514,0.0,prm15_wcost_re17_c2p1_co2_cut90p_t1
10,2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,,,11.31,0.8,1.755,0.0,0.439,0.0,1.609,12.23826323158563,prm15_wcost_re17_c2p1_co2_cut90p_t1
11,2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,9.595197652742284,,,104.603,13.077,1.99,0.0,2.074,17.231290853141793,1.487,41.379,prm15_wcost_re17_c2p1_co2_cut90p_t1
12,2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,3.030903533858764,0.04,0.0,6.949,0.575,,,3.258,3.7934104215686055,2.507,0.0,prm15_wcost_re17_c2p1_co2_cut90p_t1
13,2030,Paraguay,0.5082599999999998,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re17_c2p1_co2_cut90p_t1
14,2030,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.7048424435245234,1.514,0.0,prm15_wcost_re17_c2p1_co2_cut90p_t1
20,2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,4.832151183024605,,,11.31,8.295,1.755,0.0,0.439,1.8763534914649034,1.609,30.030693562741035,prm15_wcost_re17_c2p1_co2_cut90p_t1
21,2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,14.65628026378173,,,104.603,53.78,1.99,0.0,2.074,69.5004,1.487,81.30487758197656,prm15_wcost_re17_c2p1_co2_cut90p_t1
22,2040,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,6.928277163007304,0.04,0.2,6.949,4.4,,,3.258,9.074185329357134,2.507,4.397554829577152,prm15_wcost_re17_c2p1_co2_cut90p_t1
23,2040,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re17_c2p1_co2_cut90p_t1
24,2040,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,5.20882129557511,,,1.538,,,,0.256,1.8157957468121302,1.514,2.6820347825946405,prm15_wcost_re17_c2p1_co2_cut90p_t1
30,2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,20.112550202023364,,,11.236,9.232,1.755,0.0,0.0,13.283693640913675,0.0,73.46290414870086,prm15_wcost_re17_c2p1_co2_cut90p_t1
31,2050,Brazil,0.0,11.802200000000001,3.681404061500384,4.896,0.0,4.297,0.0,15.9643,37.02630534231125,,,104.603,68.00500000000002,1.99,1.5228173335842825,0.0,134.7393,0.0,197.979,prm15_wcost_re17_c2p1_co2_cut90p_t1
32,2050,Chile,10.0,0.472,1.1641329137895415,4.6,0.0,1.4040000000000001,0.0,6.916,24.318277163007306,0.04,0.2,6.949,4.4,,,0.0,26.472535733013306,0.0,19.479,prm15_wcost_re17_c2p1_co2_cut90p_t1
33,2050,Paraguay,5.405118580033288,0.022,0.0,,0.0,0.025,0.125,,1.0955196694190894,,,8.81,,,,,8.0102,,4.114267430476213,prm15_wcost_re17_c2p1_co2_cut90p_t1
34,2050,Uruguay,0.8301579794130287,0.425,0.0,,0.0,0.084,0.0,1.106,5.53,,,1.538,,,,0.0,3.753528072785969,0.0,7.862562460169801,prm15_wcost_re17_c2p1_co2_cut90p_t1
0,2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,,,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re18_c2p1_co2_cut90p_t1
1,2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,,,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re18_c2p1_co2_cut90p_t1
2,2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,,,3.258,0.0,2.507,0.0,prm15_wcost_re18_c2p1_co2_cut90p_t1
3,2020,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re18_c2p1_co2_cut90p_t1
4,2020,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.0,1.514,0.0,prm15_wcost_re18_c2p1_co2_cut90p_t1
10,2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,,,11.31,1.171,1.755,0.0,0.439,1.0312000000000001,1.609,15.01022482024047,prm15_wcost_re18_c2p1_co2_cut90p_t1
11,2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,13.248102274115299,,,104.603,13.678,1.99,0.0,2.074,53.05097827903886,1.487,20.586,prm15_wcost_re18_c2p1_co2_cut90p_t1
12,2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,2.800975252371913,0.04,0.2,6.949,0.575,,,3.258,4.7444,2.507,0.0,prm15_wcost_re18_c2p1_co2_cut90p_t1
13,2030,Paraguay,0.5082599999999998,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re18_c2p1_co2_cut90p_t1
14,2030,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,1.0223942250314537,1.514,0.0,prm15_wcost_re18_c2p1_co2_cut90p_t1
20,2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,5.207073175597089,,,11.31,8.295,1.755,0.0,0.439,4.7672,1.609,31.54752636263637,prm15_wcost_re18_c2p1_co2_cut90p_t1
21,2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,14.83421658019304,,,104.603,55.11,1.99,0.0,2.074,109.87065334267665,1.487,66.84419906013727,prm15_wcost_re18_c2p1_co2_cut90p_t1
22,2040,Chile,0.5139260448339784,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,6.760052048501073,0.04,0.2,6.949,4.4,,,3.258,9.956218512245995,2.507,5.713845904407464,prm15_wcost_re18_c2p1_co2_cut90p_t1
23,2040,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re18_c2p1_co2_cut90p_t1
24,2040,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,4.416844615755217,,,1.538,,,,0.256,2.2033343607434883,1.514,2.816928953775048,prm15_wcost_re18_c2p1_co2_cut90p_t1
30,2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,5.207073175597089,,,11.236,9.232,1.755,0.0,0.0,17.481099999999998,0.0,76.93008192392368,prm15_wcost_re18_c2p1_co2_cut90p_t1
31,2050,Brazil,0.0,11.802200000000001,12.820276693887392,4.896,0.0,4.297,0.0,15.9643,38.956224733901266,,,104.603,68.005,1.99,9.95,0.0,134.7393,0.0,169.28303230745533,prm15_wcost_re18_c2p1_co2_cut90p_t1
32,2050,Chile,9.999999999999998,0.472,2.36,4.6,0.0,1.4040000000000001,0.0,6.916,22.632447701985953,0.04,0.2,6.949,4.4,,,0.0,27.854093728452003,0.0,17.426699820440547,prm15_wcost_re18_c2p1_co2_cut90p_t1
33,2050,Paraguay,5.9142249933417,0.022,0.06944552216263081,,0.0,0.025,0.0,,1.0966543441402141,,,8.81,,,,,9.2172,,3.984376830264386,prm15_wcost_re18_c2p1_co2_cut90p_t1
34,2050,Uruguay,0.6823775899738079,0.425,0.0,,0.0,0.084,0.0,1.106,4.416844615755217,,,1.538,,,,0.0,4.119157479399002,0.0,8.919254151952622,prm15_wcost_re18_c2p1_co2_cut90p_t1
0,2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,,,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re19_c2p1_co2_cut90p_t1
1,2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,,,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re19_c2p1_co2_cut90p_t1
2,2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,,,3.258,0.0,2.507,0.0,prm15_wcost_re19_c2p1_co2_cut90p_t1
3,2020,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re19_c2p1_co2_cut90p_t1
4,2020,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.0,1.514,0.0,prm15_wcost_re19_c2p1_co2_cut90p_t1
10,2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,,,11.31,1.171,1.755,0.0,0.439,1.1714,1.609,15.545698921263208,prm15_wcost_re19_c2p1_co2_cut90p_t1
11,2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,14.328467577222233,,,104.603,13.678,1.99,0.0,2.074,61.120297643386465,1.487,15.033,prm15_wcost_re19_c2p1_co2_cut90p_t1
12,2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,3.5497644557510073,0.04,0.2,6.949,0.575,,,3.258,4.7444,2.507,0.0,prm15_wcost_re19_c2p1_co2_cut90p_t1
13,2030,Paraguay,0.5082599999999998,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re19_c2p1_co2_cut90p_t1
14,2030,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,1.0249520285756604,1.514,0.0,prm15_wcost_re19_c2p1_co2_cut90p_t1
20,2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,4.506136550012421,,,11.31,8.295,1.755,0.0,0.439,5.39606363770627,1.609,31.298366756707043,prm15_wcost_re19_c2p1_co2_cut90p_t1
21,2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,20.218061681097126,,,104.603,55.11,1.99,0.0,2.074,112.4684472382518,1.487,66.147,prm15_wcost_re19_c2p1_co2_cut90p_t1
22,2040,Chile,0.4234338664980297,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,6.652202819287147,0.04,0.2,6.949,4.4,,,3.258,9.894326340310931,2.507,6.0061183164451535,prm15_wcost_re19_c2p1_co2_cut90p_t1
23,2040,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re19_c2p1_co2_cut90p_t1
24,2040,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,2.2068685336647444,1.514,2.929235591689251,prm15_wcost_re19_c2p1_co2_cut90p_t1
30,2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,27.42567380394305,,,11.236,11.359,1.755,0.0,0.0,17.624,0.0,77.99731047384753,prm15_wcost_re19_c2p1_co2_cut90p_t1
31,2050,Brazil,0.0,11.802200000000001,7.21869828271685,4.896,0.0,4.297,0.0,15.9643,38.31123192180134,,,104.603,68.005,1.99,9.95,0.0,134.7393,0.0,187.18043209372738,prm15_wcost_re19_c2p1_co2_cut90p_t1
32,2050,Chile,10.0,0.472,2.36,4.6,0.0,1.4040000000000001,0.0,6.916,6.652202819287147,0.04,0.2,6.949,4.4,,,0.0,27.70435407458525,0.0,18.6755931631788,prm15_wcost_re19_c2p1_co2_cut90p_t1
33,2050,Paraguay,5.912204659902812,0.022,0.0,,0.0,0.025,0.0,,1.0574222271673874,,,8.81,,,,,9.214781543988897,,4.061245258158216,prm15_wcost_re19_c2p1_co2_cut90p_t1
34,2050,Uruguay,0.5358555244644672,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.0,4.0494685336647445,0.0,9.071105096823063,prm15_wcost_re19_c2p1_co2_cut90p_t1
0,2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,,,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re20_c2p1_co2_cut90p_t1
1,2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,,,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re20_c2p1_co2_cut90p_t1
2,2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,,,3.258,0.0,2.507,0.0,prm15_wcost_re20_c2p1_co2_cut90p_t1
3,2020,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re20_c2p1_co2_cut90p_t1
4,2020,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.0,1.514,0.0,prm15_wcost_re20_c2p1_co2_cut90p_t1
10,2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,,,11.31,0.8,1.755,0.0,0.439,0.0,1.609,10.71634403345751,prm15_wcost_re20_c2p1_co2_cut90p_t1
11,2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,6.311382486826507,,,104.603,11.585,1.99,0.0,2.074,0.2016,1.487,51.43825278734631,prm15_wcost_re20_c2p1_co2_cut90p_t1
