lz_from,lz_to,period,net_flow_twh,scenario,policy,turbine,solar
Argentina,Paraguay,2025,-0.00784574,trd_ge15_fixed,ref,ge15,fixed
Argentina,Paraguay,2030,-0.00780174,trd_ge15_fixed,ref,ge15,fixed
Argentina,Paraguay,2035,-0.00780174,trd_ge15_fixed,ref,ge15,fixed
Argentina,Paraguay,2040,-0.00780174,trd_ge15_fixed,ref,ge15,fixed
Argentina,Paraguay,2045,-0.001081795,trd_ge15_fixed,ref,ge15,fixed
Argentina,Paraguay,2050,0.00483982,trd_ge15_fixed,ref,ge15,fixed
Argentina,Uruguay,2020,0.524984105,trd_ge15_fixed,ref,ge15,fixed
Argentina,Uruguay,2025,0.443082425,trd_ge15_fixed,ref,ge15,fixed
Argentina,Uruguay,2030,1.336539409,trd_ge15_fixed,ref,ge15,fixed
Argentina,Uruguay,2035,1.447913084,trd_ge15_fixed,ref,ge15,fixed
Argentina,Uruguay,2040,1.431095556,trd_ge15_fixed,ref,ge15,fixed
Argentina,Uruguay,2045,1.30681614,trd_ge15_fixed,ref,ge15,fixed
Argentina,Uruguay,2050,1.250803862,trd_ge15_fixed,ref,ge15,fixed
Brazil,Paraguay,2020,0,trd_ge15_fixed,ref,ge15,fixed
Brazil,Paraguay,2025,0,trd_ge15_fixed,ref,ge15,fixed
Brazil,Paraguay,2030,0,trd_ge15_fixed,ref,ge15,fixed
Brazil,Paraguay,2035,0,trd_ge15_fixed,ref,ge15,fixed
Brazil,Paraguay,2040,0,trd_ge15_fixed,ref,ge15,fixed
Brazil,Paraguay,2045,0,trd_ge15_fixed,ref,ge15,fixed
Brazil,Paraguay,2050,0,trd_ge15_fixed,ref,ge15,fixed
Brazil,Uruguay,2020,-0.660109008,trd_ge15_fixed,ref,ge15,fixed
Brazil,Uruguay,2025,0.80075448,trd_ge15_fixed,ref,ge15,fixed
Brazil,Uruguay,2030,2.467022591,trd_ge15_fixed,ref,ge15,fixed
Brazil,Uruguay,2035,1.490819958,trd_ge15_fixed,ref,ge15,fixed
Brazil,Uruguay,2040,0.959415691,trd_ge15_fixed,ref,ge15,fixed
Brazil,Uruguay,2045,0.717789177,trd_ge15_fixed,ref,ge15,fixed
Brazil,Uruguay,2050,0.577723064,trd_ge15_fixed,ref,ge15,fixed
Argentina,Brazil,2020,0.340688922,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Brazil,2025,0.25525622,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Brazil,2030,0.263875625,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Brazil,2035,0.329672925,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Brazil,2040,0.371491604,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Brazil,2045,0.5250735,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Brazil,2050,0.5571396,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Chile,2020,0.004891227,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Chile,2025,0.002933205,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Chile,2030,0.002935119,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Chile,2035,0.004940513,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Chile,2040,0.002439393,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Chile,2045,0.002540667,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Chile,2050,0.004045239,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Paraguay,2020,-0.008246663,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Paraguay,2025,-0.00785894,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Paraguay,2030,-0.00780174,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Paraguay,2035,-0.00780174,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Paraguay,2040,-0.00780174,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Paraguay,2045,-0.001108495,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Paraguay,2050,0.00499913,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Uruguay,2020,0.524984105,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Uruguay,2025,0.965668701,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Uruguay,2030,1.381669601,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Uruguay,2035,1.481295735,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Uruguay,2040,1.350793013,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Uruguay,2045,1.471748338,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Uruguay,2050,1.320130518,trd_gamesa2_fixed,ref,gamesa2,fixed
Brazil,Paraguay,2020,0,trd_gamesa2_fixed,ref,gamesa2,fixed
Brazil,Paraguay,2025,0,trd_gamesa2_fixed,ref,gamesa2,fixed
Brazil,Paraguay,2030,0,trd_gamesa2_fixed,ref,gamesa2,fixed
Brazil,Paraguay,2035,0,trd_gamesa2_fixed,ref,gamesa2,fixed
Brazil,Paraguay,2040,0,trd_gamesa2_fixed,ref,gamesa2,fixed
Brazil,Paraguay,2045,0,trd_gamesa2_fixed,ref,gamesa2,fixed
Brazil,Paraguay,2050,0,trd_gamesa2_fixed,ref,gamesa2,fixed
Brazil,Uruguay,2020,-0.660109008,trd_gamesa2_fixed,ref,gamesa2,fixed
Brazil,Uruguay,2025,0.456247194,trd_gamesa2_fixed,ref,gamesa2,fixed
Brazil,Uruguay,2030,1.826121434,trd_gamesa2_fixed,ref,gamesa2,fixed
Brazil,Uruguay,2035,2.233844449,trd_gamesa2_fixed,ref,gamesa2,fixed
Brazil,Uruguay,2040,1.199643468,trd_gamesa2_fixed,ref,gamesa2,fixed
Brazil,Uruguay,2045,1.565654102,trd_gamesa2_fixed,ref,gamesa2,fixed
Brazil,Uruguay,2050,1.145040454,trd_gamesa2_fixed,ref,gamesa2,fixed
Argentina,Brazil,2020,0.340688922,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Brazil,2025,0.25525622,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Brazil,2030,0.272556542,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Brazil,2035,0.329672925,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Brazil,2040,0.3690801,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Brazil,2045,0.4952115,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Brazil,2050,0.5571396,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Chile,2020,0.004891227,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Chile,2025,0.002933205,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Chile,2030,0.002905452,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Chile,2035,0.004886442,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Chile,2040,0.002439393,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Chile,2045,0.00321552,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Chile,2050,0.004045239,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Paraguay,2020,-0.008246663,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Paraguay,2025,-0.00783573,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Paraguay,2030,-0.00780174,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Paraguay,2035,-0.00780174,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Paraguay,2040,-0.00780174,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Paraguay,2045,-0.001108495,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Paraguay,2050,0.00499913,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Uruguay,2020,0.524984105,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Uruguay,2025,0.965668701,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Uruguay,2030,1.376141809,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Uruguay,2035,1.481374814,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Uruguay,2040,1.356402997,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Uruguay,2045,1.37944219,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Uruguay,2050,1.337049887,trd_enercon7_fixed,ref,enercon7,fixed
Brazil,Paraguay,2020,0,trd_enercon7_fixed,ref,enercon7,fixed
Brazil,Paraguay,2025,0,trd_enercon7_fixed,ref,enercon7,fixed
Brazil,Paraguay,2030,0,trd_enercon7_fixed,ref,enercon7,fixed
Brazil,Paraguay,2035,0,trd_enercon7_fixed,ref,enercon7,fixed
Brazil,Paraguay,2040,0,trd_enercon7_fixed,ref,enercon7,fixed
Brazil,Paraguay,2045,0,trd_enercon7_fixed,ref,enercon7,fixed
Brazil,Paraguay,2050,0,trd_enercon7_fixed,ref,enercon7,fixed
Brazil,Uruguay,2020,-0.660109008,trd_enercon7_fixed,ref,enercon7,fixed
Brazil,Uruguay,2025,0.459822428,trd_enercon7_fixed,ref,enercon7,fixed
Brazil,Uruguay,2030,1.825855195,trd_enercon7_fixed,ref,enercon7,fixed
Brazil,Uruguay,2035,2.170752418,trd_enercon7_fixed,ref,enercon7,fixed
Brazil,Uruguay,2040,1.337437594,trd_enercon7_fixed,ref,enercon7,fixed
Brazil,Uruguay,2045,1.437597203,trd_enercon7_fixed,ref,enercon7,fixed
Brazil,Uruguay,2050,1.236443575,trd_enercon7_fixed,ref,enercon7,fixed
Argentina,Brazil,2020,0.340688922,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Brazil,2025,0.025009574,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Brazil,2030,0.120283425,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Brazil,2035,0.2517651,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Brazil,2040,0.3756213,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Brazil,2045,0.5549355,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Brazil,2050,0.551947941,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Chile,2020,0.004891227,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Chile,2025,0.002933205,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Chile,2030,0.002762141,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Chile,2035,0.001284055,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Chile,2040,0.001638384,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Chile,2045,-0.00015001,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Chile,2050,0.004404114,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Paraguay,2020,-0.008246663,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Paraguay,2025,-0.00784893,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Paraguay,2030,-0.00780174,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Paraguay,2035,-0.00780174,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Paraguay,2040,-0.00780174,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Paraguay,2045,-0.000512195,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Paraguay,2050,0.00300019,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Uruguay,2020,0.524984105,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Uruguay,2025,0.030867775,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Uruguay,2030,1.147403031,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Uruguay,2035,1.274015989,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Uruguay,2040,1.139414718,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Uruguay,2045,1.236599265,trd_enercon3_fixed,ref,enercon3,fixed
Argentina,Uruguay,2050,1.031369074,trd_enercon3_fixed,ref,enercon3,fixed
Brazil,Paraguay,2020,0,trd_enercon3_fixed,ref,enercon3,fixed
Brazil,Paraguay,2025,0,trd_enercon3_fixed,ref,enercon3,fixed
Brazil,Paraguay,2030,0,trd_enercon3_fixed,ref,enercon3,fixed
Brazil,Paraguay,2035,0,trd_enercon3_fixed,ref,enercon3,fixed
Brazil,Paraguay,2040,0,trd_enercon3_fixed,ref,enercon3,fixed
Brazil,Paraguay,2045,0,trd_enercon3_fixed,ref,enercon3,fixed
Brazil,Paraguay,2050,0,trd_enercon3_fixed,ref,enercon3,fixed
Brazil,Uruguay,2020,-0.660109008,trd_enercon3_fixed,ref,enercon3,fixed
Brazil,Uruguay,2025,1.212415179,trd_enercon3_fixed,ref,enercon3,fixed
Brazil,Uruguay,2030,2.529896669,trd_enercon3_fixed,ref,enercon3,fixed
Brazil,Uruguay,2035,1.139116858,trd_enercon3_fixed,ref,enercon3,fixed
Brazil,Uruguay,2040,0.958416438,trd_enercon3_fixed,ref,enercon3,fixed
Brazil,Uruguay,2045,0.810567656,trd_enercon3_fixed,ref,enercon3,fixed
Brazil,Uruguay,2050,0.484123003,trd_enercon3_fixed,ref,enercon3,fixed
