,Latitude,Longitude,project,load_zone,biome
1447,-20.75,-69.75,p_solar_Chile_CL225,Chile,Atacama/Andes
1448,-21.25,-69.75,p_solar_Chile_CL226,Chile,Atacama/Andes
1449,-21.75,-69.75,p_solar_Chile_CL227,Chile,Atacama/Andes
1450,-22.25,-69.75,p_solar_Chile_CL228,Chile,Atacama/Andes
1451,-22.75,-69.75,p_solar_Chile_CL229,Chile,Atacama/Andes
1452,-23.25,-69.75,p_solar_Chile_CL230,Chile,Atacama/Andes
1453,-23.75,-69.75,p_solar_Chile_CL231,Chile,Atacama/Andes
1454,-24.25,-69.75,p_solar_Chile_CL232,Chile,Atacama/Andes
1455,-24.75,-69.75,p_solar_Chile_CL233,Chile,Atacama/Andes
1456,-25.25,-69.75,p_solar_Chile_CL234,Chile,Atacama/Andes
1457,-25.75,-69.75,p_solar_Chile_CL235,Chile,Atacama/Andes
1458,-26.25,-69.75,p_solar_Chile_CL236,Chile,Atacama/Andes
1459,-26.75,-69.75,p_solar_Chile_CL237,Chile,Atacama/Andes
1460,-27.25,-69.75,p_solar_Chile_CL238,Chile,Atacama/Andes
1461,-27.75,-69.75,p_solar_Chile_CL239,Chile,Atacama/Andes
1462,-28.25,-69.75,p_solar_Chile_CL240,Chile,Atacama/Andes
1463,-28.75,-69.75,p_solar_Chile_CL241,Chile,Atacama/Andes
1464,-18.25,-69.25,p_solar_Chile_CL247,Chile,Atacama/Andes
1465,-18.75,-69.25,p_solar_Chile_CL248,Chile,Atacama/Andes
1466,-19.25,-69.25,p_solar_Chile_CL249,Chile,Atacama/Andes
1467,-19.75,-69.25,p_solar_Chile_CL250,Chile,Atacama/Andes
1468,-20.25,-69.25,p_solar_Chile_CL251,Chile,Atacama/Andes
1469,-20.75,-69.25,p_solar_Chile_CL252,Chile,Atacama/Andes
1470,-21.25,-69.25,p_solar_Chile_CL253,Chile,Atacama/Andes
1471,-21.75,-69.25,p_solar_Chile_CL254,Chile,Atacama/Andes
1472,-22.25,-69.25,p_solar_Chile_CL255,Chile,Atacama/Andes
1473,-22.75,-69.25,p_solar_Chile_CL256,Chile,Atacama/Andes
1474,-23.25,-69.25,p_solar_Chile_CL257,Chile,Atacama/Andes
1475,-23.75,-69.25,p_solar_Chile_CL258,Chile,Atacama/Andes
1476,-24.25,-69.25,p_solar_Chile_CL259,Chile,Atacama/Andes
1477,-24.75,-69.25,p_solar_Chile_CL260,Chile,Atacama/Andes
1478,-25.25,-69.25,p_solar_Chile_CL261,Chile,Atacama/Andes
1479,-25.75,-69.25,p_solar_Chile_CL262,Chile,Atacama/Andes
1480,-26.25,-69.25,p_solar_Chile_CL263,Chile,Atacama/Andes
1481,-26.75,-69.25,p_solar_Chile_CL264,Chile,Atacama/Andes
1482,-27.25,-69.25,p_solar_Chile_CL265,Chile,Atacama/Andes
1483,-27.75,-69.25,p_solar_Chile_CL266,Chile,Atacama/Andes
1484,-19.25,-68.75,p_solar_Chile_CL272,Chile,Atacama/Andes
1485,-19.75,-68.75,p_solar_Chile_CL273,Chile,Atacama/Andes
1486,-20.25,-68.75,p_solar_Chile_CL274,Chile,Atacama/Andes
1487,-20.75,-68.75,p_solar_Chile_CL275,Chile,Atacama/Andes
1488,-21.25,-68.75,p_solar_Chile_CL276,Chile,Atacama/Andes
1489,-21.75,-68.75,p_solar_Chile_CL277,Chile,Atacama/Andes
1490,-22.25,-68.75,p_solar_Chile_CL278,Chile,Atacama/Andes
1491,-22.75,-68.75,p_solar_Chile_CL279,Chile,Atacama/Andes
1492,-23.25,-68.75,p_solar_Chile_CL280,Chile,Atacama/Andes
1493,-23.75,-68.75,p_solar_Chile_CL281,Chile,Atacama/Andes
1494,-24.25,-68.75,p_solar_Chile_CL282,Chile,Atacama/Andes
1495,-24.75,-68.75,p_solar_Chile_CL283,Chile,Atacama/Andes
1496,-25.25,-68.75,p_solar_Chile_CL284,Chile,Atacama/Andes
1497,-25.75,-68.75,p_solar_Chile_CL285,Chile,Atacama/Andes
1498,-26.25,-68.75,p_solar_Chile_CL286,Chile,Atacama/Andes
1499,-26.75,-68.75,p_solar_Chile_CL287,Chile,Atacama/Andes
1500,-21.25,-68.25,p_solar_Chile_CL294,Chile,Atacama/Andes
1501,-21.75,-68.25,p_solar_Chile_CL295,Chile,Atacama/Andes
1502,-22.25,-68.25,p_solar_Chile_CL296,Chile,Atacama/Andes
1503,-22.75,-68.25,p_solar_Chile_CL297,Chile,Atacama/Andes
1504,-23.25,-68.25,p_solar_Chile_CL298,Chile,Atacama/Andes
1505,-23.75,-68.25,p_solar_Chile_CL299,Chile,Atacama/Andes
1506,-24.25,-68.25,p_solar_Chile_CL300,Chile,Atacama/Andes
1507,-23.25,-67.75,p_solar_Chile_CL301,Chile,Atacama/Andes
1508,-23.75,-67.75,p_solar_Chile_CL302,Chile,Atacama/Andes
1509,-23.25,-67.25,p_solar_Chile_CL304,Chile,Atacama/Andes
1510,-19.75,-60.25,p_solar_Paraguay_PY29,Paraguay,Gran Chaco
1511,-20.25,-60.25,p_solar_Paraguay_PY30,Paraguay,Gran Chaco
1512,-20.75,-60.25,p_solar_Paraguay_PY31,Paraguay,Gran Chaco
1513,-19.75,-59.75,p_solar_Paraguay_PY38,Paraguay,Gran Chaco
1514,-20.25,-59.75,p_solar_Paraguay_PY39,Paraguay,Gran Chaco
1515,-20.75,-59.75,p_solar_Paraguay_PY40,Paraguay,Gran Chaco
1516,-21.25,-59.75,p_solar_Paraguay_PY41,Paraguay,Gran Chaco
1517,-21.75,-59.75,p_solar_Paraguay_PY42,Paraguay,Gran Chaco
1518,-22.25,-59.75,p_solar_Paraguay_PY43,Paraguay,Gran Chaco
1519,-19.75,-59.25,p_solar_Paraguay_PY47,Paraguay,Gran Chaco
1520,-20.25,-59.25,p_solar_Paraguay_PY48,Paraguay,Gran Chaco
1521,-20.75,-59.25,p_solar_Paraguay_PY49,Paraguay,Gran Chaco
1522,-21.25,-59.25,p_solar_Paraguay_PY50,Paraguay,Gran Chaco
1523,-21.75,-59.25,p_solar_Paraguay_PY51,Paraguay,Gran Chaco
1524,-22.25,-59.25,p_solar_Paraguay_PY52,Paraguay,Gran Chaco
1525,-22.75,-59.25,p_solar_Paraguay_PY53,Paraguay,Gran Chaco
1526,-23.25,-59.25,p_solar_Paraguay_PY54,Paraguay,Gran Chaco
1527,-19.75,-58.75,p_solar_Paraguay_PY57,Paraguay,Gran Chaco
1528,-20.25,-58.75,p_solar_Paraguay_PY58,Paraguay,Gran Chaco
1529,-20.75,-58.75,p_solar_Paraguay_PY59,Paraguay,Gran Chaco
1530,-21.25,-58.75,p_solar_Paraguay_PY60,Paraguay,Gran Chaco
1531,-21.75,-58.75,p_solar_Paraguay_PY61,Paraguay,Gran Chaco
1532,-22.25,-58.75,p_solar_Paraguay_PY62,Paraguay,Gran Chaco
1533,-22.75,-58.75,p_solar_Paraguay_PY63,Paraguay,Gran Chaco
1534,-23.25,-58.75,p_solar_Paraguay_PY64,Paraguay,Gran Chaco
1535,-23.75,-58.75,p_solar_Paraguay_PY65,Paraguay,Gran Chaco
1536,-20.25,-58.25,p_solar_Paraguay_PY68,Paraguay,Gran Chaco
1537,-20.75,-58.25,p_solar_Paraguay_PY69,Paraguay,Gran Chaco
1538,-21.25,-58.25,p_solar_Paraguay_PY70,Paraguay,Gran Chaco
1539,-21.75,-58.25,p_solar_Paraguay_PY71,Paraguay,Gran Chaco
1540,-22.25,-58.25,p_solar_Paraguay_PY72,Paraguay,Gran Chaco
1541,-22.75,-58.25,p_solar_Paraguay_PY73,Paraguay,Gran Chaco
1542,-23.25,-58.25,p_solar_Paraguay_PY74,Paraguay,Gran Chaco
1543,-23.75,-58.25,p_solar_Paraguay_PY75,Paraguay,Gran Chaco
1544,-24.25,-58.25,p_solar_Paraguay_PY76,Paraguay,Gran Chaco
1545,-24.75,-58.25,p_solar_Paraguay_PY77,Paraguay,Gran Chaco
1546,-22.25,-57.75,p_solar_Paraguay_PY79,Paraguay,Gran Chaco
1547,-22.75,-57.75,p_solar_Paraguay_PY80,Paraguay,Gran Chaco
1548,-23.25,-57.75,p_solar_Paraguay_PY81,Paraguay,Gran Chaco
1549,-23.75,-57.75,p_solar_Paraguay_PY82,Paraguay,Gran Chaco
1550,-24.25,-57.75,p_solar_Paraguay_PY83,Paraguay,Gran Chaco
1551,-24.75,-57.75,p_solar_Paraguay_PY84,Paraguay,Gran Chaco
1552,-25.75,-57.75,p_solar_Paraguay_PY85,Paraguay,Gran Chaco
1553,-22.25,-57.25,p_solar_Paraguay_PY89,Paraguay,Gran Chaco
1554,-22.75,-57.25,p_solar_Paraguay_PY90,Paraguay,Gran Chaco
1555,-23.25,-57.25,p_solar_Paraguay_PY91,Paraguay,Gran Chaco
1556,-23.75,-57.25,p_solar_Paraguay_PY92,Paraguay,Gran Chaco
1557,-24.25,-57.25,p_solar_Paraguay_PY93,Paraguay,Gran Chaco
1558,-24.75,-57.25,p_solar_Paraguay_PY94,Paraguay,Gran Chaco
1559,-25.25,-57.25,p_solar_Paraguay_PY95,Paraguay,Gran Chaco
1560,-25.75,-57.25,p_solar_Paraguay_PY96,Paraguay,Gran Chaco
1561,-26.25,-57.25,p_solar_Paraguay_PY97,Paraguay,Gran Chaco
1562,-22.25,-56.75,p_solar_Paraguay_PY100,Paraguay,Gran Chaco
1563,-22.75,-56.75,p_solar_Paraguay_PY101,Paraguay,Gran Chaco
1564,-23.25,-56.75,p_solar_Paraguay_PY102,Paraguay,Gran Chaco
1565,-23.75,-56.75,p_solar_Paraguay_PY103,Paraguay,Gran Chaco
1566,-24.25,-56.75,p_solar_Paraguay_PY104,Paraguay,Gran Chaco
1567,-24.75,-56.75,p_solar_Paraguay_PY105,Paraguay,Gran Chaco
1568,-25.25,-56.75,p_solar_Paraguay_PY106,Paraguay,Gran Chaco
1569,-25.75,-56.75,p_solar_Paraguay_PY107,Paraguay,Gran Chaco
1570,-26.25,-56.75,p_solar_Paraguay_PY108,Paraguay,Gran Chaco
1571,-22.25,-56.25,p_solar_Paraguay_PY111,Paraguay,Gran Chaco
1572,-22.75,-56.25,p_solar_Paraguay_PY112,Paraguay,Gran Chaco
1573,-23.25,-56.25,p_solar_Paraguay_PY113,Paraguay,Gran Chaco
1574,-23.75,-56.25,p_solar_Paraguay_PY114,Paraguay,Gran Chaco
1575,-24.25,-56.25,p_solar_Paraguay_PY115,Paraguay,Gran Chaco
1576,-24.75,-56.25,p_solar_Paraguay_PY116,Paraguay,Gran Chaco
1577,-25.25,-56.25,p_solar_Paraguay_PY117,Paraguay,Gran Chaco
1578,-25.75,-56.25,p_solar_Paraguay_PY118,Paraguay,Gran Chaco
1579,-26.25,-56.25,p_solar_Paraguay_PY119,Paraguay,Gran Chaco
1580,-22.75,-55.75,p_solar_Paraguay_PY122,Paraguay,Gran Chaco
1581,-23.25,-55.75,p_solar_Paraguay_PY123,Paraguay,Gran Chaco
1582,-23.75,-55.75,p_solar_Paraguay_PY124,Paraguay,Gran Chaco
1583,-24.25,-55.75,p_solar_Paraguay_PY125,Paraguay,Gran Chaco
1584,-24.75,-55.75,p_solar_Paraguay_PY126,Paraguay,Gran Chaco
1585,-25.25,-55.75,p_solar_Paraguay_PY127,Paraguay,Gran Chaco
1586,-25.75,-55.75,p_solar_Paraguay_PY128,Paraguay,Gran Chaco
1587,-26.25,-55.75,p_solar_Paraguay_PY129,Paraguay,Gran Chaco
1588,-24.75,-55.25,p_solar_Paraguay_PY133,Paraguay,Gran Chaco
1589,-30.75,-57.75,p_solar_Uruguay_UY3,Uruguay,Pampas
1590,-31.75,-57.75,p_solar_Uruguay_UY5,Uruguay,Pampas
1591,-32.25,-57.75,p_solar_Uruguay_UY6,Uruguay,Pampas
1592,-32.75,-57.75,p_solar_Uruguay_UY7,Uruguay,Pampas
1593,-33.25,-57.75,p_solar_Uruguay_UY8,Uruguay,Pampas
1594,-33.75,-57.75,p_solar_Uruguay_UY9,Uruguay,Pampas
1595,-34.25,-57.75,p_solar_Uruguay_UY10,Uruguay,Pampas
1596,-30.75,-57.25,p_solar_Uruguay_UY11,Uruguay,Pampas
1597,-31.25,-57.25,p_solar_Uruguay_UY12,Uruguay,Pampas
1598,-31.75,-57.25,p_solar_Uruguay_UY13,Uruguay,Pampas
1599,-32.25,-57.25,p_solar_Uruguay_UY14,Uruguay,Pampas
1600,-32.75,-57.25,p_solar_Uruguay_UY15,Uruguay,Pampas
1601,-33.25,-57.25,p_solar_Uruguay_UY16,Uruguay,Pampas
1602,-33.75,-57.25,p_solar_Uruguay_UY17,Uruguay,Pampas
1603,-34.25,-57.25,p_solar_Uruguay_UY18,Uruguay,Pampas
1604,-30.25,-56.75,p_solar_Uruguay_UY19,Uruguay,Pampas
1605,-30.75,-56.75,p_solar_Uruguay_UY20,Uruguay,Pampas
1606,-31.25,-56.75,p_solar_Uruguay_UY21,Uruguay,Pampas
1607,-31.75,-56.75,p_solar_Uruguay_UY22,Uruguay,Pampas
1608,-32.25,-56.75,p_solar_Uruguay_UY23,Uruguay,Pampas
1609,-32.75,-56.75,p_solar_Uruguay_UY24,Uruguay,Pampas
1610,-33.25,-56.75,p_solar_Uruguay_UY25,Uruguay,Pampas
1611,-33.75,-56.75,p_solar_Uruguay_UY26,Uruguay,Pampas
1612,-34.25,-56.75,p_solar_Uruguay_UY27,Uruguay,Pampas
1613,-34.75,-56.75,p_solar_Uruguay_UY28,Uruguay,Pampas
1614,-30.75,-56.25,p_solar_Uruguay_UY29,Uruguay,Pampas
1615,-31.25,-56.25,p_solar_Uruguay_UY30,Uruguay,Pampas
1616,-31.75,-56.25,p_solar_Uruguay_UY31,Uruguay,Pampas
1617,-32.25,-56.25,p_solar_Uruguay_UY32,Uruguay,Pampas
1618,-32.75,-56.25,p_solar_Uruguay_UY33,Uruguay,Pampas
1619,-33.25,-56.25,p_solar_Uruguay_UY34,Uruguay,Pampas
1620,-33.75,-56.25,p_solar_Uruguay_UY35,Uruguay,Pampas
1621,-34.25,-56.25,p_solar_Uruguay_UY36,Uruguay,Pampas
1622,-34.75,-56.25,p_solar_Uruguay_UY37,Uruguay,Pampas
1623,-31.75,-55.75,p_solar_Uruguay_UY39,Uruguay,Pampas
1624,-32.25,-55.75,p_solar_Uruguay_UY40,Uruguay,Pampas
1625,-32.75,-55.75,p_solar_Uruguay_UY41,Uruguay,Pampas
1626,-33.25,-55.75,p_solar_Uruguay_UY42,Uruguay,Pampas
1627,-33.75,-55.75,p_solar_Uruguay_UY43,Uruguay,Pampas
1628,-34.25,-55.75,p_solar_Uruguay_UY44,Uruguay,Pampas
1629,-34.75,-55.75,p_solar_Uruguay_UY45,Uruguay,Pampas
1630,-31.25,-55.25,p_solar_Uruguay_UY46,Uruguay,Pampas
1631,-31.75,-55.25,p_solar_Uruguay_UY47,Uruguay,Pampas
1632,-32.25,-55.25,p_solar_Uruguay_UY48,Uruguay,Pampas
1633,-33.25,-55.25,p_solar_Uruguay_UY50,Uruguay,Pampas
1634,-33.75,-55.25,p_solar_Uruguay_UY51,Uruguay,Pampas
1635,-34.25,-55.25,p_solar_Uruguay_UY52,Uruguay,Pampas
1636,-34.75,-55.25,p_solar_Uruguay_UY53,Uruguay,Pampas
1637,-32.25,-54.75,p_solar_Uruguay_UY55,Uruguay,Pampas
1638,-33.75,-54.75,p_solar_Uruguay_UY58,Uruguay,Pampas
1639,-34.25,-54.75,p_solar_Uruguay_UY59,Uruguay,Pampas
1640,-34.75,-54.75,p_solar_Uruguay_UY60,Uruguay,Pampas
1641,-32.25,-54.25,p_solar_Uruguay_UY61,Uruguay,Pampas
1642,-32.75,-54.25,p_solar_Uruguay_UY62,Uruguay,Pampas
1643,-33.25,-54.25,p_solar_Uruguay_UY63,Uruguay,Pampas
1644,-33.75,-54.25,p_solar_Uruguay_UY64,Uruguay,Pampas
1645,-34.25,-54.25,p_solar_Uruguay_UY65,Uruguay,Pampas
1646,-32.25,-53.75,p_solar_Uruguay_UY66,Uruguay,Pampas
1647,-32.75,-53.75,p_solar_Uruguay_UY67,Uruguay,Pampas
1648,-33.25,-53.75,p_solar_Uruguay_UY68,Uruguay,Pampas
1649,-33.75,-53.75,p_solar_Uruguay_UY69,Uruguay,Pampas
