index,Latitude,Longitude,project,load_zone,cap_mw,annual_cf,d_trans_km,ann_cfs_ninja_solar_1axis
1270,-5.25,-38.75,p_solar_Brazil_BR2739,Brazil,199.2,0.2,0.538333397,0.24432183515482667
1271,-5.75,-38.75,p_solar_Brazil_BR2740,Brazil,195.9,0.2,15.55798828,0.24778597449908907
1272,-6.25,-38.75,p_solar_Brazil_BR2741,Brazil,177.1,0.19,17.57159646,0.2507468123861568
1273,-6.75,-38.75,p_solar_Brazil_BR2742,Brazil,191.7,0.19,8.823120058,0.25205680783242274
1274,-7.25,-38.75,p_solar_Brazil_BR2743,Brazil,194.4,0.19,1.571119778,0.25200204918032776
1275,-7.75,-38.75,p_solar_Brazil_BR2744,Brazil,172.5,0.19,1.59878663,0.2520286885245892
1276,-8.25,-38.75,p_solar_Brazil_BR2745,Brazil,146.0,0.19,14.14586467,0.2544504781420763
1277,-8.75,-38.75,p_solar_Brazil_BR2746,Brazil,153.1,0.19,20.45899126,0.2594348816029145
1278,-9.25,-38.75,p_solar_Brazil_BR2747,Brazil,133.2,0.19,4.667576784,0.2621845400728585
1279,-9.75,-38.75,p_solar_Brazil_BR2748,Brazil,180.6,0.19,49.71802487,0.2607520491803282
1280,-10.25,-38.75,p_solar_Brazil_BR2749,Brazil,182.4,0.19,47.49267132,0.2581791894353367
1281,-10.75,-38.75,p_solar_Brazil_BR2750,Brazil,187.4,0.19,40.79443034,0.25744478597449927
1282,-11.25,-38.75,p_solar_Brazil_BR2751,Brazil,183.1,0.18,40.08041523,0.2580201502732239
1283,-11.75,-38.75,p_solar_Brazil_BR2752,Brazil,183.8,0.18,38.9763996,0.25687556921675775
1284,-12.25,-38.75,p_solar_Brazil_BR2753,Brazil,172.5,0.18,24.10643984,0.2536222677595622
1285,-4.25,-38.25,p_solar_Brazil_BR2754,Brazil,162.7,0.2,38.38390267,0.23813775045537336
1286,-4.75,-38.25,p_solar_Brazil_BR2755,Brazil,182.2,0.2,31.21554519,0.24146413934426253
1287,-5.25,-38.25,p_solar_Brazil_BR2756,Brazil,196.8,0.2,0.710939584,0.24572996357012789
1288,-5.75,-38.25,p_solar_Brazil_BR2757,Brazil,152.2,0.2,46.82319425,0.25120696721311486
1289,-6.25,-38.25,p_solar_Brazil_BR2758,Brazil,182.9,0.19,34.972043,0.25456113387978196
1290,-6.75,-38.25,p_solar_Brazil_BR2759,Brazil,185.1,0.19,7.770138219,0.2544538934426234
1291,-7.25,-38.25,p_solar_Brazil_BR2760,Brazil,193.0,0.19,1.510867128,0.25341461748633926
1292,-7.75,-38.25,p_solar_Brazil_BR2761,Brazil,188.8,0.19,48.7411649,0.2535881147540977
1293,-8.25,-38.25,p_solar_Brazil_BR2762,Brazil,154.5,0.19,36.71084534,0.2564532103825138
1294,-8.75,-38.25,p_solar_Brazil_BR2763,Brazil,149.3,0.18,6.651388857,0.26038228597449853
1295,-9.25,-38.25,p_solar_Brazil_BR2764,Brazil,165.9,0.19,2.548010032,0.2611345628415301
1296,-9.75,-38.25,p_solar_Brazil_BR2765,Brazil,192.2,0.19,2.019283785,0.2592462431693988
1297,-10.25,-38.25,p_solar_Brazil_BR2766,Brazil,183.9,0.19,6.489137412,0.257795309653916
1298,-10.75,-38.25,p_solar_Brazil_BR2767,Brazil,172.4,0.19,13.77443573,0.2578655510018219
1299,-11.25,-38.25,p_solar_Brazil_BR2768,Brazil,182.1,0.19,14.39140964,0.2578249089253183
1300,-11.75,-38.25,p_solar_Brazil_BR2769,Brazil,182.7,0.19,15.39703867,0.2559853142076499
1301,-12.25,-38.25,p_solar_Brazil_BR2770,Brazil,151.0,0.18,7.552297026,0.25353756830601026
1302,-4.75,-37.75,p_solar_Brazil_BR2772,Brazil,183.9,0.2,1.068925996,0.24260006830601116
1303,-5.25,-37.75,p_solar_Brazil_BR2773,Brazil,196.8,0.2,1.102907833,0.2470671675774134
1304,-5.75,-37.75,p_solar_Brazil_BR2774,Brazil,192.1,0.2,19.29981348,0.2520784380692161
1305,-6.25,-37.75,p_solar_Brazil_BR2775,Brazil,182.1,0.19,0.553492765,0.2550686475409834
1306,-6.75,-37.75,p_solar_Brazil_BR2776,Brazil,184.2,0.19,34.43204669,0.25661304644808774
1307,-7.25,-37.75,p_solar_Brazil_BR2777,Brazil,184.3,0.19,13.17752486,0.2568835382513667
1308,-7.75,-37.75,p_solar_Brazil_BR2778,Brazil,198.0,0.19,44.47373591,0.2570934653916208
1309,-8.25,-37.75,p_solar_Brazil_BR2779,Brazil,166.3,0.18,0.742876505,0.259444216757741
1310,-8.75,-37.75,p_solar_Brazil_BR2780,Brazil,171.2,0.18,34.20345972,0.2612399817850645
1311,-9.25,-37.75,p_solar_Brazil_BR2781,Brazil,192.0,0.18,3.92641584,0.2602974726775951
1312,-9.75,-37.75,p_solar_Brazil_BR2782,Brazil,191.7,0.18,4.514372591,0.25820924408014534
1313,-10.25,-37.75,p_solar_Brazil_BR2783,Brazil,168.3,0.19,10.73000089,0.25691120218579167
1314,-10.75,-37.75,p_solar_Brazil_BR2784,Brazil,172.6,0.19,30.20018401,0.25700831056466306
1315,-11.25,-37.75,p_solar_Brazil_BR2785,Brazil,188.2,0.19,5.282482626,0.257417235883425
1316,-11.75,-37.75,p_solar_Brazil_BR2786,Brazil,155.9,0.19,30.31438065,0.2567156193078323
1317,-5.25,-37.25,p_solar_Brazil_BR2787,Brazil,184.3,0.2,1.813177072,0.24804371584699364
1318,-5.75,-37.25,p_solar_Brazil_BR2788,Brazil,197.7,0.2,4.634361737,0.25324795081967166
1319,-6.25,-37.25,p_solar_Brazil_BR2789,Brazil,198.7,0.19,35.39152253,0.25689560564662967
1320,-6.75,-37.25,p_solar_Brazil_BR2790,Brazil,198.4,0.19,22.22333772,0.2596080373406198
1321,-7.25,-37.25,p_solar_Brazil_BR2791,Brazil,200.1,0.19,30.31207843,0.26091279599271333
1322,-7.75,-37.25,p_solar_Brazil_BR2792,Brazil,184.6,0.18,36.74259848,0.2613642987249543
1323,-8.25,-37.25,p_solar_Brazil_BR2793,Brazil,181.6,0.18,22.81586079,0.26267030965391663
1324,-8.75,-37.25,p_solar_Brazil_BR2794,Brazil,194.3,0.18,22.08884665,0.262764799635701
1325,-9.25,-37.25,p_solar_Brazil_BR2795,Brazil,195.8,0.18,1.107381331,0.26077584244080093
1326,-9.75,-37.25,p_solar_Brazil_BR2796,Brazil,181.3,0.18,18.01055835,0.2585002276867026
1327,-10.25,-37.25,p_solar_Brazil_BR2797,Brazil,186.6,0.19,23.46720457,0.2572534153005472
1328,-10.75,-37.25,p_solar_Brazil_BR2798,Brazil,171.2,0.19,2.836499469,0.25794774590163944
1329,-11.25,-37.25,p_solar_Brazil_BR2799,Brazil,93.7,0.2,30.26216745,0.257921903460837
1330,-5.25,-36.75,p_solar_Brazil_BR2800,Brazil,167.9,0.2,9.128698012,0.2490796903460842
1331,-5.75,-36.75,p_solar_Brazil_BR2801,Brazil,195.9,0.2,1.451533533,0.25553005464480844
1332,-6.25,-36.75,p_solar_Brazil_BR2802,Brazil,169.5,0.19,22.47240618,0.2605954007285977
1333,-6.75,-36.75,p_solar_Brazil_BR2803,Brazil,204.6,0.19,31.13715203,0.2629616347905287
1334,-7.25,-36.75,p_solar_Brazil_BR2804,Brazil,199.3,0.18,14.85223492,0.2640400728597446
1335,-7.75,-36.75,p_solar_Brazil_BR2805,Brazil,188.2,0.18,68.5333824,0.2648598588342446
1336,-8.25,-36.75,p_solar_Brazil_BR2806,Brazil,193.7,0.18,39.35412046,0.26508834244080126
1337,-8.75,-36.75,p_solar_Brazil_BR2807,Brazil,192.9,0.18,1.886175753,0.26412488615664803
1338,-9.25,-36.75,p_solar_Brazil_BR2808,Brazil,191.9,0.18,15.56530644,0.26178506375227695
1339,-9.75,-36.75,p_solar_Brazil_BR2809,Brazil,172.5,0.18,11.75397602,0.2597770947176683
1340,-10.25,-36.75,p_solar_Brazil_BR2810,Brazil,183.0,0.19,13.78323421,0.2592320127504551
1341,-5.25,-36.25,p_solar_Brazil_BR2811,Brazil,159.1,0.2,9.397351754,0.25092543260473643
1342,-5.75,-36.25,p_solar_Brazil_BR2812,Brazil,198.3,0.2,32.13283353,0.25737477231329736
1343,-6.25,-36.25,p_solar_Brazil_BR2813,Brazil,177.2,0.19,6.115718853,0.26254587887067427
1344,-6.75,-36.25,p_solar_Brazil_BR2814,Brazil,208.3,0.19,34.30516092,0.26446641621129335
1345,-7.25,-36.25,p_solar_Brazil_BR2815,Brazil,201.6,0.18,5.279407144,0.2646746357012755
1346,-7.75,-36.25,p_solar_Brazil_BR2816,Brazil,199.5,0.18,16.03551496,0.2651516393442623
1347,-9.75,-36.25,p_solar_Brazil_BR2820,Brazil,131.9,0.18,13.10516517,0.26045969945355085
1348,-10.25,-36.25,p_solar_Brazil_BR2821,Brazil,82.2,0.19,24.78440491,0.2619873633879783
1349,-5.25,-35.75,p_solar_Brazil_BR2822,Brazil,165.1,0.2,4.434893896,0.24863513205828722
1350,-5.75,-35.75,p_solar_Brazil_BR2823,Brazil,190.9,0.2,24.30524263,0.2544411429872496
1351,-6.25,-35.75,p_solar_Brazil_BR2824,Brazil,186.9,0.19,15.23961075,0.25918954918032766
1352,-6.75,-35.75,p_solar_Brazil_BR2825,Brazil,191.2,0.19,0.043008565,0.26131409380692183
1353,-7.25,-35.75,p_solar_Brazil_BR2826,Brazil,180.2,0.18,6.553409187,0.2624710837887069
1354,-7.75,-35.75,p_solar_Brazil_BR2827,Brazil,183.6,0.18,24.83691274,0.26338000910746817
1355,-9.25,-35.75,p_solar_Brazil_BR2830,Brazil,138.2,0.18,0.051279119,0.2613099954462653
1356,-5.75,-35.25,p_solar_Brazil_BR2831,Brazil,108.1,0.2,6.175330525,0.25158458561020053
1357,-6.25,-35.25,p_solar_Brazil_BR2832,Brazil,158.8,0.2,26.80672772,0.25608526867030995
1358,-6.75,-35.25,p_solar_Brazil_BR2833,Brazil,183.2,0.19,48.83838,0.2579974954462664
1359,-7.25,-35.25,p_solar_Brazil_BR2834,Brazil,175.9,0.18,22.19893687,0.2591933060109292
1360,-7.75,-35.25,p_solar_Brazil_BR2835,Brazil,157.7,0.18,2.895036254,0.26062044626593733
1361,-8.25,-35.25,p_solar_Brazil_BR2836,Brazil,154.1,0.18,0.716681919,0.26175455373406264
1362,-8.75,-35.25,p_solar_Brazil_BR2837,Brazil,107.1,0.18,33.3342748,0.26213194444444476
1363,-38.25,-72.75,p_solar_Chile_CL70,Chile,50.9,0.2,9.028570124,0.23266495901639317
1364,-38.75,-72.75,p_solar_Chile_CL71,Chile,100.0,0.2,16.54471201,0.2221996812386146
1365,-35.75,-72.25,p_solar_Chile_CL97,Chile,69.2,0.23,9.42252747,0.27016939890710373
1366,-36.25,-72.25,p_solar_Chile_CL98,Chile,118.1,0.22,5.032051962,0.2642798269581056
1367,-36.75,-72.25,p_solar_Chile_CL99,Chile,113.5,0.22,0.324860202,0.26075637522768647
1368,-37.25,-72.25,p_solar_Chile_CL100,Chile,83.1,0.21,0.188173072,0.25915437158469895
1369,-37.75,-72.25,p_solar_Chile_CL101,Chile,54.0,0.21,1.485167302,0.2509796220400731
1370,-38.25,-72.25,p_solar_Chile_CL102,Chile,63.8,0.2,1.013773444,0.23819717668488208
1371,-38.75,-72.25,p_solar_Chile_CL103,Chile,88.3,0.2,7.252982735,0.22759653916211275
1372,-39.25,-72.25,p_solar_Chile_CL104,Chile,56.3,0.2,1.121036331,0.21939093806921717
1373,-34.25,-71.75,p_solar_Chile_CL125,Chile,108.2,0.24,7.902711204,0.27596322859744954
1374,-34.75,-71.75,p_solar_Chile_CL126,Chile,114.2,0.24,39.39002158,0.2729962431694002
1375,-35.25,-71.75,p_solar_Chile_CL127,Chile,96.2,0.23,21.57697642,0.26975967668488077
1376,-35.75,-71.75,p_solar_Chile_CL128,Chile,124.3,0.23,3.119296392,0.2675604508196719
1377,-36.25,-71.75,p_solar_Chile_CL129,Chile,93.2,0.22,1.62322138,0.2684954462659381
1378,-36.75,-71.75,p_solar_Chile_CL130,Chile,67.0,0.22,11.30033336,0.2721279599271402
1379,-37.25,-71.75,p_solar_Chile_CL131,Chile,52.5,0.21,5.716474547,0.27103586065573787
1380,-38.25,-71.75,p_solar_Chile_CL133,Chile,59.1,0.21,14.76574688,0.25562067395264126
1381,-38.75,-71.75,p_solar_Chile_CL134,Chile,62.6,0.2,14.65238964,0.24635029599271385
1382,-28.75,-71.25,p_solar_Chile_CL145,Chile,125.7,0.24,14.91150953,0.3167831284152998
1383,-29.25,-71.25,p_solar_Chile_CL146,Chile,145.2,0.24,3.522719405,0.3175546448087428
1384,-29.75,-71.25,p_solar_Chile_CL147,Chile,51.9,0.24,11.00196226,0.31412625227686736
1385,-30.25,-71.25,p_solar_Chile_CL148,Chile,76.3,0.24,7.974685809,0.3121900045537332
1386,-31.75,-71.25,p_solar_Chile_CL151,Chile,80.3,0.25,6.098958491,0.30558048724954345
1387,-32.25,-71.25,p_solar_Chile_CL152,Chile,114.8,0.25,0.88771311,0.29935849271402637
1388,-32.75,-71.25,p_solar_Chile_CL153,Chile,139.4,0.25,1.483455716,0.2912404371584694
1389,-33.25,-71.25,p_solar_Chile_CL154,Chile,142.4,0.24,0.469116848,0.2840796903460837
1390,-33.75,-71.25,p_solar_Chile_CL155,Chile,150.3,0.24,7.471213821,0.2777687841530038
1391,-34.25,-71.25,p_solar_Chile_CL156,Chile,136.3,0.24,16.3420594,0.2728350409836063
1392,-34.75,-71.25,p_solar_Chile_CL157,Chile,135.0,0.24,15.84071036,0.2724245218579225
1393,-35.25,-71.25,p_solar_Chile_CL158,Chile,98.5,0.23,0.908405153,0.27500159380692146
1394,-35.75,-71.25,p_solar_Chile_CL159,Chile,93.9,0.23,0.52181329,0.2811666666666665
1395,-36.25,-71.25,p_solar_Chile_CL160,Chile,148.9,0.23,12.5638894,0.28953768214936265
1396,-36.75,-71.25,p_solar_Chile_CL161,Chile,184.8,0.22,51.7538725,0.2961335382513663
1397,-37.25,-71.25,p_solar_Chile_CL162,Chile,196.1,0.22,26.51966702,0.2953082877959927
1398,-37.75,-71.25,p_solar_Chile_CL163,Chile,155.0,0.22,27.76226391,0.28903574681238703
1399,-38.25,-71.25,p_solar_Chile_CL164,Chile,102.2,0.21,10.88387674,0.28184505919854314
1400,-38.75,-71.25,p_solar_Chile_CL165,Chile,85.2,0.21,36.85747704,0.2737093579234981
1401,-27.25,-70.75,p_solar_Chile_CL171,Chile,722.7,0.25,10.76370668,0.3098628187613841
1402,-27.75,-70.75,p_solar_Chile_CL172,Chile,825.2,0.24,17.86383013,0.31130510018214963
1403,-28.25,-70.75,p_solar_Chile_CL173,Chile,894.4,0.24,6.078148207,0.32310405282331484
1404,-28.75,-70.75,p_solar_Chile_CL174,Chile,490.2,0.23,6.246856241,0.33493089708560986
1405,-29.25,-70.75,p_solar_Chile_CL175,Chile,402.4,0.24,2.249743216,0.34372381602914265
1406,-29.75,-70.75,p_solar_Chile_CL176,Chile,174.5,0.24,23.81952133,0.34452356557377056
1407,-30.25,-70.75,p_solar_Chile_CL177,Chile,147.2,0.24,12.74262676,0.34271983151183955
1408,-30.75,-70.75,p_solar_Chile_CL178,Chile,178.9,0.24,0.842198431,0.344755578324226
1409,-31.25,-70.75,p_solar_Chile_CL179,Chile,420.9,0.25,20.94391313,0.3479722222222236
1410,-31.75,-70.75,p_solar_Chile_CL180,Chile,291.9,0.25,11.20109437,0.3450277777777793
1411,-32.25,-70.75,p_solar_Chile_CL181,Chile,195.9,0.25,0.536885667,0.3336224954462667
1412,-32.75,-70.75,p_solar_Chile_CL182,Chile,135.1,0.25,2.81185771,0.3195191256830602
1413,-33.75,-70.75,p_solar_Chile_CL184,Chile,126.3,0.24,0.221488667,0.2999781420765024
1414,-34.25,-70.75,p_solar_Chile_CL185,Chile,139.5,0.24,1.087198558,0.30290573770491813
1415,-34.75,-70.75,p_solar_Chile_CL186,Chile,202.0,0.24,0.603393326,0.3104034608378869
1416,-35.25,-70.75,p_solar_Chile_CL187,Chile,300.5,0.24,10.62096222,0.3173701047358854
1417,-35.75,-70.75,p_solar_Chile_CL188,Chile,427.1,0.23,10.83564908,0.32180897085610344
1418,-36.25,-70.75,p_solar_Chile_CL189,Chile,332.0,0.23,19.23278725,0.3229774590163949
1419,-18.75,-70.25,p_solar_Chile_CL192,Chile,641.8,0.24,1.602410535,0.30221413934426317
1420,-19.25,-70.25,p_solar_Chile_CL193,Chile,517.6,0.25,10.75093091,0.30494205373406225
1421,-22.75,-70.25,p_solar_Chile_CL194,Chile,578.0,0.27,1.712148557,0.3144607240437165
1422,-23.25,-70.25,p_solar_Chile_CL195,Chile,935.9,0.27,3.265443283,0.3184933970856104
1423,-23.75,-70.25,p_solar_Chile_CL196,Chile,859.0,0.26,1.829502231,0.3219184881602913
1424,-24.25,-70.25,p_solar_Chile_CL197,Chile,967.6,0.26,0.72996117,0.3325046675774131
1425,-24.75,-70.25,p_solar_Chile_CL198,Chile,960.1,0.27,11.23601794,0.3408944672131146
1426,-25.25,-70.25,p_solar_Chile_CL199,Chile,772.8,0.26,15.96090616,0.3370286885245902
1427,-25.75,-70.25,p_solar_Chile_CL200,Chile,888.4,0.26,2.596216791,0.3291991120218579
1428,-26.25,-70.25,p_solar_Chile_CL201,Chile,881.1,0.26,7.148746124,0.3287274590163929
1429,-26.75,-70.25,p_solar_Chile_CL202,Chile,889.8,0.25,0.471796544,0.3347003642987241
1430,-27.25,-70.25,p_solar_Chile_CL203,Chile,844.6,0.24,0.645358566,0.33481113387978184
1431,-27.75,-70.25,p_solar_Chile_CL204,Chile,851.7,0.24,5.257155208,0.33778119307832544
1432,-28.25,-70.25,p_solar_Chile_CL205,Chile,847.6,0.23,17.51622232,0.35150056921675804
1433,-28.75,-70.25,p_solar_Chile_CL206,Chile,649.5,0.23,13.33218475,0.3649329462659413
1434,-29.25,-70.25,p_solar_Chile_CL207,Chile,704.4,0.23,9.531701409,0.3730470173041944
1435,-29.75,-70.25,p_solar_Chile_CL208,Chile,814.8,0.23,13.36316857,0.3737611566484571
1436,-30.25,-70.25,p_solar_Chile_CL209,Chile,751.1,0.24,37.6590835,0.3720919854280561
1437,-32.75,-70.25,p_solar_Chile_CL210,Chile,582.3,0.26,0.4119585,0.3522585382513709
1438,-33.25,-70.25,p_solar_Chile_CL211,Chile,460.8,0.26,2.969938302,0.34524203096539424
1439,-33.75,-70.25,p_solar_Chile_CL212,Chile,376.6,0.25,8.992766102,0.3392715163934453
1440,-34.25,-70.25,p_solar_Chile_CL213,Chile,499.5,0.25,12.21209435,0.34192281420765286
1441,-17.75,-69.75,p_solar_Chile_CL219,Chile,304.1,0.22,76.30400328,0.32484631147540943
1442,-18.25,-69.75,p_solar_Chile_CL220,Chile,737.8,0.23,21.69172132,0.323392190346084
1443,-18.75,-69.75,p_solar_Chile_CL221,Chile,935.2,0.24,32.92342713,0.32580771857923546
1444,-19.25,-69.75,p_solar_Chile_CL222,Chile,1100.3,0.25,12.47470626,0.3268796675774125
1445,-19.75,-69.75,p_solar_Chile_CL223,Chile,1122.2,0.26,3.351786974,0.32348679417121906
1446,-20.25,-69.75,p_solar_Chile_CL224,Chile,1109.3,0.26,18.45362684,0.3182621812386163
1447,-20.75,-69.75,p_solar_Chile_CL225,Chile,1113.3,0.26,17.41385976,0.31501400273224023
1448,-21.25,-69.75,p_solar_Chile_CL226,Chile,1130.5,0.26,20.08349954,0.3169193989071039
1449,-21.75,-69.75,p_solar_Chile_CL227,Chile,1129.8,0.27,0.497325759,0.3259759790528237
1450,-22.25,-69.75,p_solar_Chile_CL228,Chile,1140.6,0.27,1.813648033,0.33392349726775844
1451,-22.75,-69.75,p_solar_Chile_CL229,Chile,1142.0,0.27,0.652719414,0.33640061475409877
1452,-23.25,-69.75,p_solar_Chile_CL230,Chile,1119.4,0.27,2.39302218,0.3369362477231331
1453,-23.75,-69.75,p_solar_Chile_CL231,Chile,1116.3,0.27,16.7639487,0.338807263205829
1454,-24.25,-69.75,p_solar_Chile_CL232,Chile,1121.5,0.27,36.19250299,0.34747734517304113
1455,-24.75,-69.75,p_solar_Chile_CL233,Chile,1121.6,0.27,1.275049947,0.3578121584699453
1456,-25.25,-69.75,p_solar_Chile_CL234,Chile,1115.2,0.27,2.451481676,0.36039127959927214
1457,-25.75,-69.75,p_solar_Chile_CL235,Chile,1117.5,0.26,5.124181028,0.35691006375227774
1458,-26.25,-69.75,p_solar_Chile_CL236,Chile,1110.8,0.26,1.105699504,0.35661839708561127
1459,-26.75,-69.75,p_solar_Chile_CL237,Chile,1112.6,0.25,11.71921334,0.3611968351548271
1460,-27.25,-69.75,p_solar_Chile_CL238,Chile,1081.7,0.25,30.94635578,0.3642313296903471
1461,-27.75,-69.75,p_solar_Chile_CL239,Chile,982.8,0.24,17.50936162,0.36940573770491963
1462,-28.25,-69.75,p_solar_Chile_CL240,Chile,818.6,0.23,20.6317121,0.37905122950820136
1463,-28.75,-69.75,p_solar_Chile_CL241,Chile,831.8,0.23,43.72885864,0.38526684881603696
1464,-18.25,-69.25,p_solar_Chile_CL247,Chile,444.5,0.23,20.54566677,0.3343640710382538
1465,-18.75,-69.25,p_solar_Chile_CL248,Chile,294.5,0.25,42.21977654,0.3414314663023692
1466,-19.25,-69.25,p_solar_Chile_CL249,Chile,353.9,0.26,62.82045071,0.3446646174863396
1467,-19.75,-69.25,p_solar_Chile_CL250,Chile,773.2,0.26,8.434636132,0.3431017759562845
1468,-20.25,-69.25,p_solar_Chile_CL251,Chile,1039.2,0.27,13.54516669,0.3403653233151194
1469,-20.75,-69.25,p_solar_Chile_CL252,Chile,1127.6,0.27,21.23595624,0.3379339708561028
1470,-21.25,-69.25,p_solar_Chile_CL253,Chile,1130.5,0.27,8.491768623,0.3376310336976323
1471,-21.75,-69.25,p_solar_Chile_CL254,Chile,1130.5,0.27,3.298765763,0.3411087204007275
1472,-22.25,-69.25,p_solar_Chile_CL255,Chile,1142.2,0.27,4.507360352,0.3439221311475408
1473,-22.75,-69.25,p_solar_Chile_CL256,Chile,1142.1,0.27,7.907628763,0.3458628187613831
1474,-23.25,-69.25,p_solar_Chile_CL257,Chile,1119.6,0.27,1.754559446,0.34777595628415364
1475,-23.75,-69.25,p_solar_Chile_CL258,Chile,1119.3,0.27,14.10245455,0.3506202185792345
1476,-24.25,-69.25,p_solar_Chile_CL259,Chile,1100.7,0.27,8.87750874,0.35938752276867014
1477,-24.75,-69.25,p_solar_Chile_CL260,Chile,1045.7,0.27,45.22162987,0.37228734061931024
1478,-25.25,-69.25,p_solar_Chile_CL261,Chile,1003.0,0.27,52.76949201,0.3802085610200402
1479,-25.75,-69.25,p_solar_Chile_CL262,Chile,1049.2,0.27,55.23469153,0.38152766393442883
1480,-26.25,-69.25,p_solar_Chile_CL263,Chile,1059.7,0.27,26.58094359,0.38356853369763727
1481,-26.75,-69.25,p_solar_Chile_CL264,Chile,998.2,0.26,16.00604303,0.38738706739527073
1482,-27.25,-69.25,p_solar_Chile_CL265,Chile,882.7,0.25,33.17056961,0.3899250910746901
1483,-27.75,-69.25,p_solar_Chile_CL266,Chile,864.7,0.24,31.84478814,0.3919153005464591
1484,-19.25,-68.75,p_solar_Chile_CL272,Chile,421.7,0.25,78.56453614,0.34815801457195333
1485,-19.75,-68.75,p_solar_Chile_CL273,Chile,337.9,0.27,46.23538024,0.35190471311475785
1486,-20.25,-68.75,p_solar_Chile_CL274,Chile,810.3,0.27,52.14670463,0.35581420765027777
1487,-20.75,-68.75,p_solar_Chile_CL275,Chile,922.8,0.27,31.84075052,0.3605406420765071
1488,-21.25,-68.75,p_solar_Chile_CL276,Chile,926.1,0.28,22.15509694,0.363491234061935
1489,-21.75,-68.75,p_solar_Chile_CL277,Chile,1066.4,0.28,24.25579153,0.3636621129326086
1490,-22.25,-68.75,p_solar_Chile_CL278,Chile,1122.7,0.27,9.17562096,0.35957889344262284
1491,-22.75,-68.75,p_solar_Chile_CL279,Chile,1185.5,0.27,7.649566484,0.358450705828781
1492,-23.25,-68.75,p_solar_Chile_CL280,Chile,1096.8,0.28,2.460505784,0.3586822632058292
1493,-23.75,-68.75,p_solar_Chile_CL281,Chile,1099.0,0.28,16.7610167,0.36280532786885233
1494,-24.25,-68.75,p_solar_Chile_CL282,Chile,1041.7,0.28,41.41042571,0.3768202413479083
1495,-24.75,-68.75,p_solar_Chile_CL283,Chile,1023.0,0.28,80.20072746,0.38942440801457984
1496,-25.25,-68.75,p_solar_Chile_CL284,Chile,1004.9,0.28,103.0958591,0.3945288023679521
1497,-25.75,-68.75,p_solar_Chile_CL285,Chile,1017.8,0.28,99.52157879,0.39620434881604066
1498,-26.25,-68.75,p_solar_Chile_CL286,Chile,973.9,0.27,73.53304427,0.3981402550091213
1499,-26.75,-68.75,p_solar_Chile_CL287,Chile,969.3,0.26,42.10585422,0.39964127959928764
1500,-21.25,-68.25,p_solar_Chile_CL294,Chile,862.7,0.28,67.07314665,0.36556921675774723
1501,-21.75,-68.25,p_solar_Chile_CL295,Chile,1019.2,0.28,74.42795374,0.37150762750455946
1502,-22.25,-68.25,p_solar_Chile_CL296,Chile,1020.5,0.27,42.47524869,0.37385780965392
1503,-22.75,-68.25,p_solar_Chile_CL297,Chile,1016.4,0.28,47.79896268,0.36885564663023845
1504,-23.25,-68.25,p_solar_Chile_CL298,Chile,1028.2,0.27,7.661325233,0.3633713570127508
1505,-23.75,-68.25,p_solar_Chile_CL299,Chile,1031.7,0.28,16.04790888,0.36983606557377235
1506,-24.25,-68.25,p_solar_Chile_CL300,Chile,1029.5,0.28,26.32885965,0.38376491347905867
1507,-23.25,-67.75,p_solar_Chile_CL301,Chile,1018.9,0.28,52.88339187,0.3801384335154876
1508,-23.75,-67.75,p_solar_Chile_CL302,Chile,1011.4,0.28,48.79981348,0.3840965391621189
1509,-23.25,-67.25,p_solar_Chile_CL304,Chile,1004.5,0.28,103.7942029,0.3848448315118508
1510,-19.75,-60.25,p_solar_Paraguay_PY29,Paraguay,160.1,0.18,246.5604975,0.2314787112932604
1511,-20.25,-60.25,p_solar_Paraguay_PY30,Paraguay,156.7,0.18,192.7516638,0.23261088342440797
1512,-20.75,-60.25,p_solar_Paraguay_PY31,Paraguay,146.5,0.18,140.1466895,0.23353438069216767
1513,-19.75,-59.75,p_solar_Paraguay_PY38,Paraguay,144.7,0.18,262.4036124,0.22982081056466305
1514,-20.25,-59.75,p_solar_Paraguay_PY39,Paraguay,160.1,0.18,212.5807553,0.23028870673952614
1515,-20.75,-59.75,p_solar_Paraguay_PY40,Paraguay,140.8,0.18,161.8081021,0.2312647996357013
1516,-21.25,-59.75,p_solar_Paraguay_PY41,Paraguay,144.0,0.18,108.5176599,0.23240129781420754
1517,-21.75,-59.75,p_solar_Paraguay_PY42,Paraguay,141.2,0.18,59.15285447,0.23301696265938016
1518,-22.25,-59.75,p_solar_Paraguay_PY43,Paraguay,150.9,0.18,8.624039987,0.23268556466302376
1519,-19.75,-59.25,p_solar_Paraguay_PY47,Paraguay,127.5,0.18,268.5817761,0.22872518214936205
1520,-20.25,-59.25,p_solar_Paraguay_PY48,Paraguay,160.9,0.18,213.2312732,0.2284024362477226
1521,-20.75,-59.25,p_solar_Paraguay_PY49,Paraguay,159.1,0.18,157.8776169,0.22919558287795994
1522,-21.25,-59.25,p_solar_Paraguay_PY50,Paraguay,150.7,0.18,102.5207431,0.23061646174863323
1523,-21.75,-59.25,p_solar_Paraguay_PY51,Paraguay,149.2,0.18,47.16058874,0.23202914389799614
1524,-22.25,-59.25,p_solar_Paraguay_PY52,Paraguay,139.7,0.18,8.20290813,0.2321534608378866
