period,load_zone,Battery_new,Biomass,Biomass_new,Coal,Coal_new,Diesel,Diesel_new,Gas,Gas_new,Geothermal,Geothermal_new,Hydro,Hydro_new,Nuclear,Nuclear_new,Solar,Solar_new,Wind,Wind_new,scs
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,19.874025579783,0.04,0.2,133.21,41.788999999999994,3.745,0.0,6.027,84.40703248183802,7.117,54.867195361834,prm15_wcost_re13_c2p1_co2_cut90p_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,52.534115722479754,0.04,0.0,133.21,14.822000000000001,3.745,0.0,6.027,75.56683802732114,7.117,7.877934358143278,prm15_wcost_re13_c2p1_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,52.644925000043,0.04,0.0,133.21,15.01,3.745,0.0,6.027,58.899693894562695,7.117,8.532,prm15_wcost_re13_c2p1_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,20.621147597933888,0.04,0.2,133.21,38.388,3.745,0.0,6.027,67.92169780986366,7.117,72.03213921652872,prm15_wcost_re14_c2p1_co2_cut90p_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,16.495674748113,0.04,0.2,133.21,43.879000000000005,3.745,0.0,6.027,58.31639816158099,7.117,65.1740020152005,prm15_wcost_re14_c2p1_co2_cut90p_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,49.923842052347965,0.04,0.0,133.21,15.01,3.745,0.0,6.027,40.79810831448007,7.117,26.23458358121608,prm15_wcost_re14_c2p1_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,48.105325092823,0.04,0.0,133.21,17.131,3.745,0.0,6.027,26.3843353225642,7.117,27.88079925752,prm15_wcost_re14_c2p1_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,19.155794736594228,0.04,0.2,133.21,38.524,3.745,0.0,6.027,40.52064481227464,7.117,82.66696210724596,prm15_wcost_re15_c2p1_co2_cut90p_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,15.044115589117999,0.04,0.2,133.21,43.879000000000005,3.745,0.0,6.027,31.2060681502639,7.117,76.7864752869921,prm15_wcost_re15_c2p1_co2_cut90p_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,46.43845584433759,0.04,0.0,133.21,16.829,3.745,0.0,6.027,20.728800615206705,7.117,39.56567324529907,prm15_wcost_re15_c2p1_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,45.701404650063,0.04,0.0,133.21,18.296,3.745,0.0,6.027,7.1090289126373,7.117,37.792162798975,prm15_wcost_re15_c2p1_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,17.433269855578818,0.04,0.2,133.21,39.275999999999996,3.745,0.0,6.027,14.934467899305796,7.117,90.43116115536948,prm15_wcost_re16_c2p1_co2_cut90p_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,24.142178839899998,0.04,0.2,133.21,33.56,3.745,0.0,6.027,6.1040095311187,7.117,86.5539692808569,prm15_wcost_re16_c2p1_co2_cut90p_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,39.324067353991154,0.04,0.0,133.21,21.871,3.745,0.0,6.027,4.263148898264776,7.117,56.14478116807065,prm15_wcost_re16_c2p1_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,40.938129825343,0.04,0.0,133.21,22.145999999999997,3.745,0.0,6.027,1.5513,7.117,45.098361397105,prm15_wcost_re16_c2p1_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,18.469582505318566,0.04,0.2,133.21,38.825,3.745,0.0,6.027,32.69158826711519,7.117,85.74865995745145,prm15_wcost_re17_c2p1_co2_cut90p_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,14.965816219941,0.04,0.0,133.21,43.879000000000005,3.745,0.0,6.027,25.895289052710098,7.117,79.0128702404759,prm15_wcost_re17_c2p1_co2_cut90p_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,46.42901120013999,0.04,0.0,133.21,16.829,3.745,0.0,6.027,19.465863584518978,7.117,39.64123039887989,prm15_wcost_re17_c2p1_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,41.461155020733,0.04,0.0,133.21,22.145999999999997,3.745,0.0,6.027,10.740067427004899,7.117,40.914159834140996,prm15_wcost_re17_c2p1_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,21.594268628694113,0.04,0.2,133.21,38.888,3.745,0.0,6.027,94.49127278804038,7.117,60.24717097044704,prm15_wcost_re18_c2p1_co2_cut90p_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,19.836559388685,0.04,0.2,133.21,41.079,3.745,0.0,6.027,72.3189692842501,7.117,60.846924890400004,prm15_wcost_re18_c2p1_co2_cut90p_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,51.4828208033612,0.04,0.0,133.21,14.768,3.745,0.0,6.027,61.811943178865455,7.117,15.698753573110245,prm15_wcost_re18_c2p1_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,51.915550000052995,0.04,0.0,133.21,15.01,3.745,0.0,6.027,48.03408486904116,7.117,14.3669999999996,prm15_wcost_re18_c2p1_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,23.833181858424844,0.04,0.2,133.21,36.738,3.745,0.0,6.027,98.32973289538165,7.117,59.53586513260111,prm15_wcost_re19_c2p1_co2_cut90p_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,19.715389582478,0.04,0.2,133.21,41.32899999999999,3.745,0.0,6.027,75.33848382106574,7.117,59.8162833404372,prm15_wcost_re19_c2p1_co2_cut90p_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,52.018402734136814,0.04,0.0,133.21,14.768,3.745,0.0,6.027,68.85372570826723,7.117,11.45983906672718,prm15_wcost_re19_c2p1_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,52.24180000004299,0.04,0.0,133.21,15.01,3.745,0.0,6.027,53.485170624080496,7.117,11.757,prm15_wcost_re19_c2p1_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,13.224829030362411,0.04,0.0,133.21,48.587,3.745,0.0,6.027,72.60060949367542,7.117,51.21068775710061,prm15_wcost_re1_c2p1_co2_cut90p_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,19.542205068919998,0.04,0.0,133.21,42.635,3.745,0.0,6.027,55.10047196500836,7.117,52.35375944869579,prm15_wcost_re1_c2p1_co2_cut90p_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,37.663285875109175,0.04,0.0,133.21,26.852999999999998,3.745,0.0,6.027,50.63385523597137,7.117,29.575032999126446,prm15_wcost_re1_c2p1_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,38.93042399232,0.04,0.0,133.21,26.391,3.745,0.0,6.027,39.283540361214,7.117,27.200008061154,prm15_wcost_re1_c2p1_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,17.544476075514957,0.04,0.2,133.21,39.19499999999999,3.745,0.0,6.027,7.234848258186638,7.117,90.18951139588037,prm15_wcost_re20_c2p1_co2_cut90p_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,20.40290935722,0.04,0.0,133.21,37.756,3.745,0.0,6.027,3.3669282183547002,7.117,84.500125142139,prm15_wcost_re20_c2p1_co2_cut90p_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,40.150884592649504,0.04,0.0,133.21,20.793999999999997,3.745,0.0,6.027,0.0,7.117,58.14624325880372,prm15_wcost_re20_c2p1_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,40.382333534183,0.04,0.0,133.21,22.439999999999998,3.745,0.0,6.027,0.0,7.117,47.1927317267438,prm15_wcost_re20_c2p1_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,25.60839115450938,0.04,0.0,133.21,38.279999999999994,3.745,0.0,6.027,108.2378130104384,7.117,34.59819076392489,prm15_wcost_re2_c2p1_co2_cut90p_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,18.758155997768,0.04,0.0,133.21,45.601,3.745,0.0,6.027,91.52965190395392,7.117,34.898152017894006,prm15_wcost_re2_c2p1_co2_cut90p_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,44.83791644516958,0.04,0.0,133.21,22.755,3.745,0.0,6.027,84.42023297625123,7.117,4.961988438643213,prm15_wcost_re2_c2p1_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,47.229425000005,0.04,0.0,133.21,20.253,3.745,0.0,6.027,57.685388474125,7.117,9.912,prm15_wcost_re2_c2p1_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,22.331346472506016,0.04,0.0060120875846526554,133.21,42.801,3.745,0.0,6.027,129.1926651992916,7.117,24.598451519274484,prm15_wcost_re3_c2p1_co2_cut90p_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,23.570863672,0.04,0.0,133.21,42.770999999999994,3.745,0.0,6.027,123.54987544036575,7.117,19.036490623979997,prm15_wcost_re3_c2p1_co2_cut90p_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,45.67216499999997,0.04,0.0,133.21,22.541,3.745,0.0,6.027,91.27626489345782,7.117,0.0,prm15_wcost_re3_c2p1_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,48.743424999962,0.04,0.0,133.21,19.977999999999998,3.745,0.0,6.027,71.905939866141,7.117,0.0,prm15_wcost_re3_c2p1_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,18.511339201305937,0.04,0.0,133.21,45.723,3.745,0.0,6.027,113.78241795818056,7.117,31.83060638955249,prm15_wcost_re4_c2p1_co2_cut90p_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,16.6361456663592,0.04,0.0,133.21,48.141,3.745,0.0,6.027,98.46641198045441,7.117,31.5542346691224,prm15_wcost_re4_c2p1_co2_cut90p_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,45.37891499999998,0.04,0.0,133.21,22.541,3.745,0.0,6.027,88.1605088305634,7.117,2.346,prm15_wcost_re4_c2p1_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,47.852300000006,0.04,0.0,133.21,20.253,3.745,0.0,6.027,65.1033617721803,7.117,4.929,prm15_wcost_re4_c2p1_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,24.871282347143016,0.04,0.0,133.21,38.279999999999994,3.745,0.0,6.027,97.33071400081255,7.117,40.495061222855824,prm15_wcost_re5_c2p1_co2_cut90p_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,19.327038088384,0.04,0.0,133.21,44.551,3.745,0.0,6.027,85.89303492715518,7.117,38.747095292896994,prm15_wcost_re5_c2p1_co2_cut90p_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,43.60839069034692,0.04,0.0,133.21,23.343,3.745,0.0,6.027,77.41795742803039,7.117,10.09419447722445,prm15_wcost_re5_c2p1_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,44.299425,0.04,0.0,133.21,22.750999999999998,3.745,0.0,6.027,54.17553932825358,7.117,13.3680000000047,prm15_wcost_re5_c2p1_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,14.074744326713187,0.04,0.0,133.21,48.151,3.745,0.0,6.027,80.59913956095731,7.117,47.899365386294534,prm15_wcost_re6_c2p1_co2_cut90p_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,18.307330030779998,0.04,0.0,133.21,44.197,3.745,0.0,6.027,62.0882095892395,7.117,49.736759753807,prm15_wcost_re6_c2p1_co2_cut90p_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,42.22892933202786,0.04,0.0,133.21,23.552999999999997,3.745,0.0,6.027,62.49221899089695,7.117,19.449885343776856,prm15_wcost_re6_c2p1_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,42.073875406907995,0.04,0.0,133.21,23.026,3.745,0.0,6.027,28.559383073673498,7.117,28.972396744706,prm15_wcost_re6_c2p1_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,13.783113229268096,0.04,0.0,133.21,49.153,3.745,0.0,6.027,94.29541951104495,7.117,42.216414165855156,prm15_wcost_re7_c2p1_co2_cut90p_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,18.229806474729997,0.04,0.0,133.21,45.361000000000004,3.745,0.0,6.027,81.29063904551927,7.117,41.044948202201,prm15_wcost_re7_c2p1_co2_cut90p_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,43.6995098514774,0.04,0.0,133.21,22.816,3.745,0.0,6.027,72.29056095562531,7.117,13.581241188180671,prm15_wcost_re7_c2p1_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,47.571425,0.04,0.0,133.21,19.176,3.745,0.0,6.027,48.30323145802854,7.117,15.791999999996,prm15_wcost_re7_c2p1_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,18.172234639322728,0.04,0.05986786237957234,133.21,46.461,3.745,0.0,6.027,121.80836960025852,7.117,28.160499986381545,prm15_wcost_re8_c2p1_co2_cut90p_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,23.183562451512003,0.04,0.0,133.21,42.811,3.745,0.0,6.027,118.64711054487341,7.117,21.814900387823997,prm15_wcost_re8_c2p1_co2_cut90p_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,47.89516499999997,0.04,0.0,133.21,20.317999999999998,3.745,0.0,6.027,87.80213907658012,7.117,0.0,prm15_wcost_re8_c2p1_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,49.091924999945,0.04,0.0,133.21,19.450999999999997,3.745,0.0,6.027,70.10477300969866,7.117,1.428,prm15_wcost_re8_c2p1_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,20.762655646411254,0.04,0.2,133.21,43.878,3.745,0.0,6.027,123.53911348516648,7.117,26.980074828709977,prm15_wcost_re9_c2p1_co2_cut90p_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,21.895371854263804,0.04,0.0,133.21,44.370999999999995,3.745,0.0,6.027,121.39107005922581,7.117,19.640425165962,prm15_wcost_re9_c2p1_co2_cut90p_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,48.170164999999976,0.04,0.0,133.21,20.043,3.745,0.0,6.027,87.792900080331,7.117,0.0,prm15_wcost_re9_c2p1_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,49.270424999917,0.04,0.0,133.21,19.450999999999997,3.745,0.0,6.027,72.48413519326584,7.117,0.0,prm15_wcost_re9_c2p1_tn
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,43.58566350963732,0.04,0.2,133.21,58.638,3.745,0.0,6.027,109.88384706294096,7.117,85.43009192290101,prm15_wcost_re10_c2p1_co2_cut90p_t1
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,44.23752655841,0.04,0.0,133.21,58.329,3.745,0.0,6.027,98.51770646304902,7.117,84.28718753314601,prm15_wcost_re10_c2p1_co2_cut90p_tn
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,60.55171239274454,0.04,0.0,133.21,48.112,3.745,0.0,6.027,61.63746896732554,7.117,35.509700858043,prm15_wcost_re10_c2p1_t1
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,67.01954008387001,0.04,0.0,133.21,41.038000000000004,3.745,0.0,6.027,29.57784894587672,7.117,40.359079329302,prm15_wcost_re10_c2p1_tn
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,33.564166334934605,0.04,0.2,133.21,62.206999999999994,3.745,0.0,6.027,29.927701372359557,7.117,137.05006932052308,prm15_wcost_re11_c2p1_co2_cut90p_t1
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,37.86255164513,0.04,0.2,133.21,58.887,3.745,0.0,6.027,28.974795287088,7.117,129.222986838915,prm15_wcost_re11_c2p1_co2_cut90p_tn
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,66.22862441757425,0.04,0.0,133.21,38.64,3.745,0.0,6.027,2.169901589971621,7.117,65.87040465940557,prm15_wcost_re11_c2p1_t1
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,66.52700464275301,0.04,0.0,133.21,38.908,3.745,0.0,6.027,0.0,7.117,61.33936285777529,prm15_wcost_re11_c2p1_tn
2040,Region-wide,0.07220741859090689,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,30.896080827707884,0.04,0.2,133.21,67.805,3.745,0.0,6.027,99.93665483805765,7.117,113.03309402960916,prm15_wcost_re12_c2p1_co2_cut90p_t1
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,31.742766738396995,0.04,0.2,133.21,67.805,3.745,0.0,6.027,91.81372143367531,7.117,106.83726609285779,prm15_wcost_re12_c2p1_co2_cut90p_tn
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,81.27386082124696,0.04,0.0,133.21,27.128,3.745,0.0,6.027,23.67624937272103,7.117,37.604513430023815,prm15_wcost_re12_c2p1_t1
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,81.430342114533,0.04,0.0,133.21,27.128,3.745,0.0,6.027,14.752005229362284,7.117,36.352663084471004,prm15_wcost_re12_c2p1_tn
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,27.66105300795717,0.04,0.2,133.21,72.58800000000001,3.745,0.0,6.027,139.46714596435427,7.117,101.22697593634236,prm15_wcost_re13_c2p1_co2_cut90p_t1
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,33.488255125722006,0.04,0.2,133.21,67.805,3.745,0.0,6.027,139.90777916590562,7.117,92.87335899419,prm15_wcost_re13_c2p1_co2_cut90p_tn
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,85.133539498088,0.04,0.0,133.21,26.817,3.745,0.0,6.027,76.03333851877356,7.117,9.215084015295641,prm15_wcost_re13_c2p1_t1
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,86.51492500002301,0.04,0.0,133.21,25.520999999999997,3.745,0.0,6.027,63.218979077048395,7.117,8.532,prm15_wcost_re13_c2p1_tn
2040,Region-wide,0.17857328871926775,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,31.29526244884112,0.04,0.2,133.21,67.805,3.745,0.0,6.027,114.7666515660362,7.117,108.98871409951641,prm15_wcost_re14_c2p1_co2_cut90p_t1
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,32.235060695133,0.04,0.2,133.21,67.805,3.745,0.0,6.027,106.4659364303171,7.117,102.89891443907649,prm15_wcost_re14_c2p1_co2_cut90p_tn
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,82.35624960196265,0.04,0.0,133.21,27.128,3.745,0.0,6.027,41.01509518824203,7.117,28.94540318429821,prm15_wcost_re14_c2p1_t1
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,82.486012015063,0.04,0.0,133.21,27.128,3.745,0.0,6.027,27.820198046509002,7.117,27.907303879405898,prm15_wcost_re14_c2p1_tn
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,30.30178264103733,0.04,0.2,133.21,67.805,3.745,0.0,6.027,84.6970098500364,7.117,118.36513887170074,prm15_wcost_re15_c2p1_co2_cut90p_t1
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,33.257613668207995,0.04,0.2,133.21,65.381,3.745,0.0,6.027,74.96990212503566,7.117,114.11049065425308,prm15_wcost_re15_c2p1_co2_cut90p_tn
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,80.8546258513338,0.04,0.0,133.21,27.128,3.745,0.0,6.027,21.078860396448636,7.117,40.95839318932919,prm15_wcost_re15_c2p1_t1
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,69.181487503803,0.04,0.0,133.21,38.361000000000004,3.745,0.0,6.027,23.7275079653316,7.117,44.479499969185,prm15_wcost_re15_c2p1_tn
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,31.406967946147777,0.04,0.2,133.21,65.327,3.745,0.0,6.027,48.872852424378905,7.117,129.34765643081758,prm15_wcost_re16_c2p1_co2_cut90p_t1
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,38.14412444157,0.04,0.2,133.21,59.187,3.745,0.0,6.027,44.14766226999819,7.117,124.57040446742569,prm15_wcost_re16_c2p1_co2_cut90p_tn
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,66.72192718131674,0.04,0.0,133.21,38.575,3.745,0.0,6.027,8.920336268422464,7.117,62.44398254946579,prm15_wcost_re16_c2p1_t1
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,67.374958176053,0.04,0.0,133.21,38.64,3.745,0.0,6.027,5.083702915411,7.117,56.699734591042,prm15_wcost_re16_c2p1_tn
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,31.62552990538875,0.04,0.2,133.21,66.47500000000001,3.745,0.0,6.027,82.26673456763416,7.117,118.41516075688938,prm15_wcost_re17_c2p1_co2_cut90p_t1
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,33.047479456076,0.04,0.2,133.21,65.381,3.745,0.0,6.027,69.31724086697,7.117,115.7915643513675,prm15_wcost_re17_c2p1_co2_cut90p_tn
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,80.85650183338919,0.04,0.0,133.21,27.128,3.745,0.0,6.027,19.936498306868913,7.117,40.943385332885995,prm15_wcost_re17_c2p1_t1
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,68.974291475383,0.04,0.0,133.21,38.361000000000004,3.745,0.0,6.027,19.890454683121767,7.117,46.137068196650894,prm15_wcost_re17_c2p1_tn
2040,Region-wide,0.5139260448339784,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,31.21818642004642,0.04,0.2,133.21,67.805,3.745,0.0,6.027,126.79740621566613,7.117,106.92250028095616,prm15_wcost_re18_c2p1_co2_cut90p_t1
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,32.955442914215006,0.04,0.2,133.21,67.805,3.745,0.0,6.027,126.0259594612365,7.117,97.13585668622599,prm15_wcost_re18_c2p1_co2_cut90p_tn
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,83.78442499999993,0.04,0.0,133.21,27.128,3.745,0.0,6.027,62.030609616735056,7.117,17.52,prm15_wcost_re18_c2p1_t1
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,85.807300000003,0.04,0.0,133.21,25.445999999999998,3.745,0.0,6.027,49.86217113531416,7.117,14.7929999999996,prm15_wcost_re18_c2p1_tn
2040,Region-wide,0.4234338664980297,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,31.376401050396694,0.04,0.2,133.21,67.805,3.745,0.0,6.027,129.96570574993376,7.117,106.38072066484145,prm15_wcost_re19_c2p1_co2_cut90p_t1
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,33.035394180218,0.04,0.2,133.21,67.805,3.745,0.0,6.027,129.54811580636644,7.117,96.49624655842024,prm15_wcost_re19_c2p1_co2_cut90p_tn
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,84.32148194890134,0.04,0.0,133.21,27.128,3.745,0.0,6.027,69.11910961311314,7.117,13.223544408788806,prm15_wcost_re19_c2p1_t1
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,86.186800000033,0.04,0.0,133.21,25.445999999999998,3.745,0.0,6.027,55.665089705890495,7.117,11.757,prm15_wcost_re19_c2p1_tn
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,43.40450180492295,0.04,0.2,133.21,58.978,3.745,0.0,6.027,113.89040960298816,7.117,84.15938556061558,prm15_wcost_re1_c2p1_co2_cut90p_t1
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,44.594730878706,0.04,0.0,133.21,58.329,3.745,0.0,6.027,105.54620784852793,7.117,81.4295529705638,prm15_wcost_re1_c2p1_co2_cut90p_tn
2040,Region-wide,0.0,13.7462,0.0,13.180399999999999,0.0,7.473,0.0,42.2896,60.55887126841996,0.04,0.0,133.21,48.384,3.745,0.0,6.027,65.97277577333244,7.117,33.27642985263959,prm15_wcost_re1_c2p1_t1
