scenario,technology,load_zone,new_build_mw,cap_mw,new_cap_mw,emis_policy,exist_trd,op_char,fixed_pv,pol,group
prm15_wcost_re16_c2p1_co2_cut90p_tn,SolarPV,Uruguay,4183.31622290417,8111.2,4183.31622290417,1,0,16,1,"90%Cut,Full",101
prm15_wcost_re16_c2p1_co2_cut90p_tn,Wind,Argentina,89730.4174751477,631578.0,89730.4174751477,1,0,16,1,"90%Cut,Full",101
prm15_wcost_re16_c2p1_co2_cut90p_tn,Wind,Brazil,166759.456025877,281991.0,166759.456025877,1,0,16,1,"90%Cut,Full",101
prm15_wcost_re16_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,16,1,"90%Cut,Full",101
prm15_wcost_re16_c2p1_co2_cut90p_tn,Wind,Paraguay,14237.902109969,80313.0,14237.902109969,1,0,16,1,"90%Cut,Full",101
prm15_wcost_re1_c2p1_co2_cut90p_tn,Wind,Uruguay,6817.19407409733,102552.0,6817.19407409733,1,0,1,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,SolarPV,Argentina,6743.6,68590.4,6743.6,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,SolarPV,Brazil,132564.7274670951,134739.3,132564.7274670951,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,SolarPV,Chile,34184.3008057191,94117.1,34184.3008057191,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,SolarPV,Paraguay,7285.9952533888,11360.1,7285.9952533888,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,SolarPV,Uruguay,4318.0579075968,8111.2,4318.0579075968,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,Wind,Argentina,71204.7029537988,631578.0,71204.7029537988,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,Wind,Brazil,148850.150807335,281991.0,148850.150807335,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,Wind,Paraguay,12068.745442307,80313.0,12068.745442307,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re14_c2p1_co2_cut90p_tn,Wind,Uruguay,8943.4662676134,102552.0,8943.4662676134,1,0,14,1,"90%Cut,Full",101
prm15_wcost_re12_c2p1_co2_cut90p_tn,Wind,Paraguay,16080.174477639,80313.0,16080.174477639,1,0,12,1,"90%Cut,Full",101
prm15_wcost_re12_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,12,1,"90%Cut,Full",101
prm15_wcost_re12_c2p1_co2_cut90p_tn,Wind,Brazil,175053.016390149,281991.0,175053.016390149,1,0,12,1,"90%Cut,Full",101
prm15_wcost_re12_c2p1_co2_cut90p_tn,Wind,Argentina,102360.7806407768,631578.0,102360.7806407768,1,0,12,1,"90%Cut,Full",101
prm15_wcost_re12_c2p1_co2_cut90p_tn,SolarPV,Uruguay,4318.0785168432,8111.2,4318.0785168432,1,0,12,1,"90%Cut,Full",101
prm15_wcost_re12_c2p1_co2_cut90p_tn,SolarPV,Paraguay,6215.2423565602,11360.1,6215.2423565602,1,0,12,1,"90%Cut,Full",101
prm15_wcost_re7_c2p1_co2_cut90p_tn,Wind,Argentina,74211.024140416,631578.0,74211.024140416,1,0,7,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,Wind,Uruguay,7018.9818115868,102552.0,7018.9818115868,1,0,6,0,"90%Cut,Full",100
