Latitude,Longitude,project,load_zone,cap_mw,annual_cf,d_trans_km,cf_1axis,cf_fixed,all_avg
-15.75,-46.25,p_solar_Brazil_BR2173,Brazil,169.8,0.19,25.3157898,0.2437945127504557,0.1982602459016393,0.2210273793260475
-16.25,-46.25,p_solar_Brazil_BR2174,Brazil,159.3,0.19,43.97425519,0.2431664389799636,0.1981701958105647,0.22066831739526416
-16.75,-46.25,p_solar_Brazil_BR2175,Brazil,170.7,0.19,6.059793156,0.2417688979963566,0.197682946265938,0.21972592213114728
-17.25,-46.25,p_solar_Brazil_BR2176,Brazil,167.4,0.19,14.79828171,0.2395385928961746,0.1963890027322404,0.2179637978142075
-17.75,-46.25,p_solar_Brazil_BR2177,Brazil,165.0,0.18,35.85189388,0.2391499316939893,0.1961803278688524,0.21766512978142083
-18.25,-46.25,p_solar_Brazil_BR2178,Brazil,162.7,0.18,19.97833709,0.2389042577413475,0.1965645491803278,0.21773440346083767
-18.75,-46.25,p_solar_Brazil_BR2179,Brazil,167.9,0.18,1.4991199,0.2375848132969025,0.1962966757741347,0.2169407445355186
-19.25,-46.25,p_solar_Brazil_BR2180,Brazil,152.9,0.18,4.951947059,0.2348920765027317,0.1949881602914389,0.2149401183970853
-19.75,-46.25,p_solar_Brazil_BR2181,Brazil,158.1,0.18,12.27798438,0.2317649134790524,0.1931436703096539,0.21245429189435316
-20.25,-46.25,p_solar_Brazil_BR2182,Brazil,159.9,0.18,9.942764361,0.2313867258652091,0.192639116575592,0.21201292122040055
-10.25,-45.75,p_solar_Brazil_BR2207,Brazil,174.0,0.18,52.68389251,0.2446130464480871,0.1988459699453552,0.22172950819672116
-10.75,-45.75,p_solar_Brazil_BR2208,Brazil,171.5,0.18,87.94818027,0.2453005464480882,0.1990914162112932,0.2221959813296907
-11.25,-45.75,p_solar_Brazil_BR2209,Brazil,155.8,0.18,92.01604757,0.2472678734061934,0.1999468351548269,0.22360735428051015
-11.75,-45.75,p_solar_Brazil_BR2210,Brazil,143.6,0.18,92.93993114,0.2486597222222219,0.2007172131147541,0.224688467668488
-12.25,-45.75,p_solar_Brazil_BR2211,Brazil,170.0,0.18,57.46624393,0.2474006147540983,0.1998435792349726,0.22362209699453545
-12.75,-45.75,p_solar_Brazil_BR2212,Brazil,141.6,0.19,20.33415559,0.2465440573770482,0.1993420992714025,0.22294307832422536
-13.25,-45.75,p_solar_Brazil_BR2213,Brazil,145.9,0.19,3.490243233,0.2469320355191257,0.1997198315118397,0.2233259335154827
-13.75,-45.75,p_solar_Brazil_BR2214,Brazil,168.0,0.19,8.1523188,0.2469376138433516,0.1998513205828779,0.22339446721311476
-14.25,-45.75,p_solar_Brazil_BR2215,Brazil,169.9,0.19,41.52812941,0.2465532786885243,0.1997484061930783,0.2231508424408013
-14.75,-45.75,p_solar_Brazil_BR2216,Brazil,180.6,0.19,39.83487077,0.2463272996357009,0.1995890255009107,0.2229581625683058
-15.25,-45.75,p_solar_Brazil_BR2217,Brazil,173.6,0.19,41.12925067,0.2455577185792349,0.1988641848816029,0.22221095173041888
-15.75,-45.75,p_solar_Brazil_BR2218,Brazil,179.2,0.19,22.72129009,0.2439053961748634,0.1977060564663023,0.22080572632058285
-16.25,-45.75,p_solar_Brazil_BR2219,Brazil,177.3,0.19,3.685682515,0.2423679417122039,0.1969651639344262,0.21966655282331504
-16.75,-45.75,p_solar_Brazil_BR2220,Brazil,174.7,0.19,22.518452,0.2417132285974503,0.1970950591985427,0.2194041438979965
-17.25,-45.75,p_solar_Brazil_BR2221,Brazil,171.3,0.18,15.09044497,0.2408829690346081,0.1969889571948998,0.21893596311475394
-17.75,-45.75,p_solar_Brazil_BR2222,Brazil,175.8,0.18,60.17117262,0.2394196265938067,0.1963046448087431,0.21786213570127488
-18.25,-45.75,p_solar_Brazil_BR2223,Brazil,166.5,0.18,17.79078236,0.2378203551912568,0.1957095856102003,0.21676497040072856
-18.75,-45.75,p_solar_Brazil_BR2224,Brazil,170.3,0.18,2.970531889,0.2357007058287791,0.1949657331511839,0.21533321948998152
-19.25,-45.75,p_solar_Brazil_BR2225,Brazil,168.4,0.18,18.1369855,0.233467213114754,0.194041325136612,0.213754269125683
-19.75,-45.75,p_solar_Brazil_BR2226,Brazil,163.1,0.18,7.990621058,0.2312962204007282,0.1927329234972677,0.21201457194899795
-9.75,-45.25,p_solar_Brazil_BR2250,Brazil,186.0,0.18,1.291167154,0.2433641848816027,0.1975605646630236,0.22046237477231315
-10.25,-45.25,p_solar_Brazil_BR2251,Brazil,185.4,0.18,17.40645874,0.2453004326047361,0.1988897996357013,0.2220951161202187
-10.75,-45.25,p_solar_Brazil_BR2252,Brazil,173.9,0.18,35.63971054,0.2456505009107463,0.1989949908925318,0.22232274590163906
-11.25,-45.25,p_solar_Brazil_BR2253,Brazil,164.0,0.18,38.47620975,0.2465539617486341,0.1992743624772313,0.2229141621129327
-11.75,-45.25,p_solar_Brazil_BR2254,Brazil,177.5,0.18,42.9464267,0.2471875000000001,0.1995834471766848,0.22338547358834243
-12.25,-45.25,p_solar_Brazil_BR2255,Brazil,179.6,0.18,15.94784451,0.2466985428051003,0.1992100409836065,0.2229542918943534
-12.75,-45.25,p_solar_Brazil_BR2256,Brazil,182.4,0.19,6.453294083,0.2466057604735886,0.1992102686703096,0.2229080145719491
-13.25,-45.25,p_solar_Brazil_BR2257,Brazil,181.6,0.19,35.97638612,0.2468545081967209,0.1993992486338797,0.2231268784153003
-13.75,-45.25,p_solar_Brazil_BR2258,Brazil,182.9,0.19,16.10001494,0.2470162795992711,0.1995262978142076,0.22327128870673935
-14.25,-45.25,p_solar_Brazil_BR2259,Brazil,181.6,0.19,71.13878124,0.2468973132969035,0.199682946265938,0.22329012978142077
-14.75,-45.25,p_solar_Brazil_BR2260,Brazil,182.2,0.19,93.593272,0.246737021857924,0.1997201730418943,0.22322859744990914
-15.25,-45.25,p_solar_Brazil_BR2261,Brazil,180.7,0.19,94.42121965,0.2457034380692166,0.1988591757741347,0.22228130692167564
-15.75,-45.25,p_solar_Brazil_BR2262,Brazil,175.2,0.19,74.58249871,0.2436501593806914,0.1973803506375227,0.22051525500910707
-16.25,-45.25,p_solar_Brazil_BR2263,Brazil,176.1,0.19,48.12216,0.2419369307832417,0.1964839480874317,0.2192104394353367
-16.75,-45.25,p_solar_Brazil_BR2264,Brazil,171.5,0.19,14.2770865,0.2412112932604735,0.196494193989071,0.21885274362477225
-17.25,-45.25,p_solar_Brazil_BR2265,Brazil,172.3,0.18,3.135405247,0.2409024362477243,0.1967798269581056,0.21884113160291496
-17.75,-45.25,p_solar_Brazil_BR2266,Brazil,164.4,0.18,30.91978836,0.2400306238615664,0.1965141165755919,0.21827237021857915
-18.25,-45.25,p_solar_Brazil_BR2267,Brazil,150.8,0.18,3.011165201,0.2389664162112935,0.1961584699453551,0.21756244307832429
-18.75,-45.25,p_solar_Brazil_BR2268,Brazil,142.2,0.18,33.54068688,0.2375478142076504,0.1957775500910747,0.21666268214936255
-19.25,-45.25,p_solar_Brazil_BR2269,Brazil,162.3,0.18,50.36610504,0.2347436247723137,0.1946129326047359,0.2146782786885248
-9.25,-44.75,p_solar_Brazil_BR2293,Brazil,178.6,0.18,20.76731359,0.2420872040072862,0.1962792577413479,0.21918323087431707
-9.75,-44.75,p_solar_Brazil_BR2294,Brazil,180.5,0.18,24.33423969,0.2443753415300553,0.1976959244080145,0.2210356329690349
-10.25,-44.75,p_solar_Brazil_BR2295,Brazil,185.0,0.18,8.41253138,0.2457895036429875,0.1985617030965391,0.22217560336976327
-10.75,-44.75,p_solar_Brazil_BR2296,Brazil,167.1,0.18,19.02053012,0.2462355418943546,0.1987885928961748,0.2225120673952647
-11.25,-44.75,p_solar_Brazil_BR2297,Brazil,174.5,0.18,15.04546026,0.2460431466302368,0.1986622267759562,0.2223526867030965
-11.75,-44.75,p_solar_Brazil_BR2298,Brazil,187.5,0.18,3.530965452,0.2461715619307829,0.1987899590163934,0.22248076047358817
-12.25,-44.75,p_solar_Brazil_BR2299,Brazil,183.4,0.18,10.27756651,0.2470209471766854,0.1992559198542805,0.22313843351548296
-12.75,-44.75,p_solar_Brazil_BR2300,Brazil,186.6,0.18,45.95558551,0.2471848816029148,0.1993507513661202,0.2232678164845175
-13.25,-44.75,p_solar_Brazil_BR2301,Brazil,190.4,0.18,18.74998147,0.2468714708561014,0.1990552140255009,0.22296334244080113
-13.75,-44.75,p_solar_Brazil_BR2302,Brazil,188.3,0.19,32.81691645,0.2473523451730423,0.199220742258652,0.22328654371584716
-14.25,-44.75,p_solar_Brazil_BR2303,Brazil,186.6,0.18,82.60254744,0.2475615892531872,0.1995416666666666,0.2235516279599269
-14.75,-44.75,p_solar_Brazil_BR2304,Brazil,186.6,0.18,135.4288397,0.2473138661202183,0.1997444216757741,0.22352914389799622
-15.25,-44.75,p_solar_Brazil_BR2305,Brazil,184.7,0.19,136.563331,0.2463530282331512,0.1992198315118397,0.22278642987249545
-15.75,-44.75,p_solar_Brazil_BR2306,Brazil,181.4,0.19,118.5606975,0.2447204007285983,0.1982364526411657,0.221478426684882
-16.25,-44.75,p_solar_Brazil_BR2307,Brazil,185.5,0.18,79.71815633,0.2434349954462662,0.1976347905282331,0.22053489298724965
-16.75,-44.75,p_solar_Brazil_BR2308,Brazil,182.4,0.18,50.05281373,0.2426769125683064,0.1974162112932604,0.2200465619307834
-17.75,-44.75,p_solar_Brazil_BR2310,Brazil,173.7,0.18,1.399339163,0.2412094717668485,0.197118169398907,0.21916382058287776
-18.25,-44.75,p_solar_Brazil_BR2311,Brazil,166.3,0.18,16.66437595,0.2399911202185788,0.1964970400728597,0.21824408014571925
-18.75,-44.75,p_solar_Brazil_BR2312,Brazil,164.9,0.18,5.919460317,0.2386623406193078,0.1960574908925318,0.21735991575591979
-8.75,-44.25,p_solar_Brazil_BR2333,Brazil,181.7,0.18,9.859694497,0.2405654599271411,0.1948870673952641,0.2177262636612026
-9.25,-44.25,p_solar_Brazil_BR2334,Brazil,184.4,0.18,15.72469334,0.2438101092896179,0.1967774362477231,0.22029377276867051
-9.75,-44.25,p_solar_Brazil_BR2335,Brazil,164.5,0.18,56.9379265,0.2462258652094712,0.1982354280510018,0.2222306466302365
-10.25,-44.25,p_solar_Brazil_BR2336,Brazil,188.6,0.18,8.07408602,0.2478065801457197,0.1990553278688524,0.22343095400728608
-10.75,-44.25,p_solar_Brazil_BR2337,Brazil,176.1,0.18,2.275526009,0.2482076502732246,0.1993790983606557,0.22379337431694016
-11.25,-44.25,p_solar_Brazil_BR2338,Brazil,190.8,0.18,29.17821703,0.24707866575592,0.1989680100182149,0.22302333788706746
-11.75,-44.25,p_solar_Brazil_BR2339,Brazil,189.3,0.18,52.54215407,0.247071948998179,0.1992593351548269,0.22316564207650297
-12.25,-44.25,p_solar_Brazil_BR2340,Brazil,177.8,0.18,16.47256489,0.2484994307832424,0.2001732695810564,0.22433635018214942
-13.25,-44.25,p_solar_Brazil_BR2342,Brazil,188.5,0.18,19.0027578,0.2468932149362483,0.1987164162112932,0.22280481557377074
-13.75,-44.25,p_solar_Brazil_BR2343,Brazil,186.1,0.18,33.55918612,0.2478036202185785,0.1990341530054644,0.22341888661202144
-14.25,-44.25,p_solar_Brazil_BR2344,Brazil,190.1,0.18,88.70989189,0.2480066029143896,0.1992243852459016,0.2236154940801456
-14.75,-44.25,p_solar_Brazil_BR2345,Brazil,191.1,0.18,84.21420547,0.2470661429872493,0.1990954007285974,0.22308077185792335
-15.25,-44.25,p_solar_Brazil_BR2346,Brazil,180.3,0.18,82.86034265,0.2465914162112933,0.1991856785063752,0.22288854735883423
-15.75,-44.25,p_solar_Brazil_BR2347,Brazil,181.8,0.18,81.03483242,0.2465216302367934,0.1995480418943533,0.22303483606557334
-16.25,-44.25,p_solar_Brazil_BR2348,Brazil,182.9,0.18,41.67085121,0.246373747723133,0.1997317850637522,0.2230527663934426
-16.75,-44.25,p_solar_Brazil_BR2349,Brazil,179.9,0.18,3.510547214,0.2460127504553734,0.1995848132969034,0.22279878187613839
-17.25,-44.25,p_solar_Brazil_BR2350,Brazil,173.9,0.18,15.00344871,0.2443925318761385,0.1989689207650273,0.2216807263205829
-17.75,-44.25,p_solar_Brazil_BR2351,Brazil,172.5,0.18,14.82608373,0.2419944216757745,0.19796470856102,0.21997956511839725
-18.25,-44.25,p_solar_Brazil_BR2352,Brazil,174.0,0.18,4.85041212,0.2394017531876145,0.1964790528233151,0.2179404030054648
-18.75,-44.25,p_solar_Brazil_BR2353,Brazil,169.5,0.18,6.791808245,0.2371057604735884,0.1953719262295082,0.2162388433515483
-8.25,-43.75,p_solar_Brazil_BR2373,Brazil,188.8,0.18,2.253775049,0.239085154826958,0.1934907786885246,0.2162879667577413
-8.75,-43.75,p_solar_Brazil_BR2374,Brazil,191.8,0.18,30.14576601,0.2437141393442618,0.1960596539162113,0.21988689663023656
-9.25,-43.75,p_solar_Brazil_BR2375,Brazil,200.6,0.18,63.1079817,0.2477197176684885,0.1985893670309654,0.22315454234972695
-9.75,-43.75,p_solar_Brazil_BR2376,Brazil,200.1,0.18,37.14224846,0.2504628870673953,0.2001873861566484,0.22532513661202186
-10.25,-43.75,p_solar_Brazil_BR2377,Brazil,179.5,0.18,3.555847112,0.2529763205828774,0.2012622950819672,0.2271193078324223
-10.75,-43.75,p_solar_Brazil_BR2378,Brazil,170.8,0.18,11.9179686,0.2531462887067397,0.2015403005464481,0.22734329462659392
-11.25,-43.75,p_solar_Brazil_BR2379,Brazil,201.6,0.18,58.6728238,0.2512831284153007,0.2009852003642987,0.22613416438979972
-11.75,-43.75,p_solar_Brazil_BR2380,Brazil,187.2,0.18,94.06214433,0.2505540755919862,0.2010347222222222,0.22579439890710423
-12.25,-43.75,p_solar_Brazil_BR2381,Brazil,180.7,0.18,53.11693731,0.2499990892531884,0.2006764571948998,0.22533777322404408
-12.75,-43.75,p_solar_Brazil_BR2382,Brazil,195.1,0.18,14.06201726,0.2475486111111111,0.1988744307832422,0.22321152094717667
-13.25,-43.75,p_solar_Brazil_BR2383,Brazil,195.7,0.18,6.742613603,0.246527436247723,0.1980780965391621,0.22230276639344254
-13.75,-43.75,p_solar_Brazil_BR2384,Brazil,195.6,0.18,45.44586974,0.2479895264116565,0.1987044626593807,0.2233469945355186
-14.25,-43.75,p_solar_Brazil_BR2385,Brazil,194.9,0.18,49.27849866,0.2480825364298722,0.1986976320582877,0.22339008424407997
-14.75,-43.75,p_solar_Brazil_BR2386,Brazil,192.4,0.18,31.80606971,0.2458615664845174,0.1977246129326047,0.22179308970856104
-15.25,-43.75,p_solar_Brazil_BR2387,Brazil,186.2,0.18,29.15978226,0.2446985428051,0.1974343123861566,0.2210664275956283
-15.75,-43.75,p_solar_Brazil_BR2388,Brazil,177.9,0.18,32.20950381,0.2464057377049176,0.198924635701275,0.22266518670309632
-16.25,-43.75,p_solar_Brazil_BR2389,Brazil,166.3,0.18,4.097938782,0.2485744535519119,0.2005280054644808,0.22455122950819634
-16.75,-43.75,p_solar_Brazil_BR2390,Brazil,173.1,0.18,0.981017873,0.2486304644808742,0.2011083788706739,0.22486942167577406
-17.25,-43.75,p_solar_Brazil_BR2391,Brazil,167.5,0.18,5.158564008,0.2453236566484519,0.2001170309653916,0.22272034380692174
-17.75,-43.75,p_solar_Brazil_BR2392,Brazil,175.5,0.18,24.47154241,0.2404834927140247,0.1984510473588342,0.21946727003642946
-18.25,-43.75,p_solar_Brazil_BR2393,Brazil,156.5,0.18,35.12116098,0.237173497267759,0.1969502504553734,0.2170618738615662
-7.75,-43.25,p_solar_Brazil_BR2413,Brazil,173.2,0.18,44.73394992,0.2343575819672128,0.1914370446265938,0.2128973132969033
-8.25,-43.25,p_solar_Brazil_BR2414,Brazil,187.6,0.18,7.814835326,0.2403748861566482,0.1948701047358834,0.2176224954462658
-8.75,-43.25,p_solar_Brazil_BR2415,Brazil,196.4,0.18,47.23583817,0.2456372950819671,0.1978430100182149,0.221740152550091
-9.25,-43.25,p_solar_Brazil_BR2416,Brazil,202.4,0.19,47.50402053,0.2497176684881598,0.2000321038251366,0.2248748861566482
-9.75,-43.25,p_solar_Brazil_BR2417,Brazil,202.2,0.19,1.183945973,0.2528787568306017,0.2014500227686703,0.227164389799636
-10.25,-43.25,p_solar_Brazil_BR2418,Brazil,194.8,0.18,29.2244408,0.255668602003643,0.2028321948998178,0.2292503984517304
-10.75,-43.25,p_solar_Brazil_BR2419,Brazil,189.7,0.18,17.18988994,0.2563859289617483,0.2036748633879781,0.2300303961748632
-11.25,-43.25,p_solar_Brazil_BR2420,Brazil,200.1,0.18,31.07618857,0.2536127049180327,0.2026568761384335,0.2281347905282331
-11.75,-43.25,p_solar_Brazil_BR2421,Brazil,204.2,0.18,58.68031413,0.2509322632058284,0.2013657786885246,0.22614902094717648
-12.25,-43.25,p_solar_Brazil_BR2422,Brazil,193.1,0.18,55.72278503,0.2506105418943533,0.2010522540983606,0.22583139799635693
-14.25,-43.25,p_solar_Brazil_BR2426,Brazil,188.4,0.18,0.164178284,0.2503192167577417,0.200659266848816,0.22548924180327884
-14.75,-43.25,p_solar_Brazil_BR2427,Brazil,183.2,0.18,20.78908201,0.2491072404371587,0.2001596083788706,0.22463342440801465
-15.25,-43.25,p_solar_Brazil_BR2428,Brazil,163.6,0.18,24.53848183,0.246884904371585,0.1990798041894353,0.22298235428051016
-15.75,-43.25,p_solar_Brazil_BR2429,Brazil,154.6,0.18,3.434411419,0.2465289162112937,0.1994815573770492,0.22300523679417145
-16.25,-43.25,p_solar_Brazil_BR2430,Brazil,168.8,0.18,18.97780421,0.2466062158469931,0.2006572176684881,0.2236317167577406
-16.75,-43.25,p_solar_Brazil_BR2431,Brazil,172.7,0.18,12.52383242,0.2444739298724951,0.2005817395264116,0.22252783469945336
-17.25,-43.25,p_solar_Brazil_BR2432,Brazil,166.3,0.18,56.71684962,0.2415335837887065,0.1992562613843351,0.22039492258652083
-2.75,-42.75,p_solar_Brazil_BR2444,Brazil,182.2,0.18,5.820324819,0.2107009335154828,0.181008310564663,0.1958546220400729
-3.25,-42.75,p_solar_Brazil_BR2445,Brazil,170.1,0.18,30.92074215,0.2112822176684883,0.1819019808743169,0.1965920992714026
-7.25,-42.75,p_solar_Brazil_BR2453,Brazil,191.8,0.18,32.67695794,0.229163137522769,0.1889485428051001,0.20905584016393455
-7.75,-42.75,p_solar_Brazil_BR2454,Brazil,200.4,0.18,3.098073466,0.2351805555555554,0.1922695810564663,0.21372506830601085
-8.25,-42.75,p_solar_Brazil_BR2455,Brazil,201.9,0.18,1.925715398,0.2411635928961744,0.1957843806921675,0.21847398679417096
-8.75,-42.75,p_solar_Brazil_BR2456,Brazil,201.6,0.19,46.58632488,0.2466145264116569,0.1987466985428051,0.222680612477231
-9.25,-42.75,p_solar_Brazil_BR2457,Brazil,201.7,0.19,26.48454515,0.2516989981785066,0.2012833561020036,0.2264911771402551
-9.75,-42.75,p_solar_Brazil_BR2458,Brazil,187.3,0.19,11.37409732,0.2555861794171227,0.2033666894353369,0.22947643442622978
-10.25,-42.75,p_solar_Brazil_BR2459,Brazil,188.3,0.18,63.81718883,0.256466302367942,0.2041295537340619,0.23029792805100197
-10.75,-42.75,p_solar_Brazil_BR2460,Brazil,182.3,0.18,36.31778344,0.2573202413479062,0.2049544626593807,0.23113735200364344
-11.25,-42.75,p_solar_Brazil_BR2461,Brazil,197.8,0.18,2.153978698,0.2579653916211289,0.2057836976320582,0.23187454462659357
-11.75,-42.75,p_solar_Brazil_BR2462,Brazil,204.1,0.18,7.390398894,0.2569204234972684,0.2057117486338798,0.2313160860655741
-3.25,-42.25,p_solar_Brazil_BR2485,Brazil,157.1,0.18,15.44123679,0.2143670309653916,0.1835833333333333,0.19897518214936244
-3.75,-42.25,p_solar_Brazil_BR2486,Brazil,151.1,0.18,69.1372217,0.2183938979963567,0.1854635701275045,0.2019287340619306
-6.75,-42.25,p_solar_Brazil_BR2492,Brazil,182.2,0.18,97.75371989,0.2267151639344262,0.1884303278688524,0.2075727459016393
-7.25,-42.25,p_solar_Brazil_BR2493,Brazil,197.9,0.18,73.67464557,0.2314204234972678,0.1907465846994535,0.21108350409836063
-7.75,-42.25,p_solar_Brazil_BR2494,Brazil,201.6,0.18,38.07371561,0.2372734517304179,0.1938152322404371,0.2155443419854275
-8.25,-42.25,p_solar_Brazil_BR2495,Brazil,201.4,0.19,2.30899226,0.2432849499089257,0.1971205601092896,0.22020275500910766
-8.75,-42.25,p_solar_Brazil_BR2496,Brazil,198.4,0.19,29.45982142,0.2486778233151184,0.2000351775956284,0.2243565004553734
-9.25,-42.25,p_solar_Brazil_BR2497,Brazil,164.1,0.19,4.549951903,0.2544750683060108,0.2030490664845173,0.22876206739526406
-9.75,-42.25,p_solar_Brazil_BR2498,Brazil,145.5,0.19,39.06096051,0.2582945127504565,0.205280737704918,0.23178762522768726
-10.25,-42.25,p_solar_Brazil_BR2499,Brazil,146.2,0.19,83.33720429,0.2581355874316938,0.2054405737704918,0.2317880806010928
-10.75,-42.25,p_solar_Brazil_BR2500,Brazil,143.8,0.18,29.97315885,0.2592869990892532,0.2062991803278688,0.232793089708561
-11.25,-42.25,p_solar_Brazil_BR2501,Brazil,176.3,0.18,8.69722331,0.2628532559198545,0.2088024817850637,0.2358278688524591
-3.25,-41.75,p_solar_Brazil_BR2525,Brazil,152.4,0.18,8.5352499,0.2194195127504557,0.1860003415300546,0.20270992714025515
-3.75,-41.75,p_solar_Brazil_BR2526,Brazil,146.2,0.18,50.15290654,0.2222166438979959,0.1875679644808743,0.2048923041894351
-4.25,-41.75,p_solar_Brazil_BR2527,Brazil,157.1,0.18,3.294148295,0.2250938069216754,0.1888693078324225,0.20698155737704896
-4.75,-41.75,p_solar_Brazil_BR2528,Brazil,167.8,0.18,33.00808815,0.2263644125683051,0.1892795992714025,0.2078220059198538
-5.25,-41.75,p_solar_Brazil_BR2529,Brazil,182.3,0.18,67.38270673,0.2263746584699457,0.1890062613843351,0.20769045992714041
-5.75,-41.75,p_solar_Brazil_BR2530,Brazil,194.0,0.18,109.4184138,0.2270043260473591,0.1892301912568306,0.20811725865209485
-6.25,-41.75,p_solar_Brazil_BR2531,Brazil,186.8,0.18,93.88921594,0.2277303051001817,0.1893213797814207,0.2085258424408012
-6.75,-41.75,p_solar_Brazil_BR2532,Brazil,191.8,0.18,53.80590926,0.2304697176684879,0.1906717896174863,0.2105707536429871
-7.25,-41.75,p_solar_Brazil_BR2533,Brazil,203.6,0.18,24.87130199,0.2348745446265937,0.1929536657559198,0.21391410519125675
-7.75,-41.75,p_solar_Brazil_BR2534,Brazil,201.7,0.19,3.831978024,0.2404256602914392,0.1958085154826958,0.2181170878870675
-8.25,-41.75,p_solar_Brazil_BR2535,Brazil,203.1,0.19,2.181066297,0.2462989526411663,0.1989582194899817,0.222628586065574
-8.75,-41.75,p_solar_Brazil_BR2536,Brazil,177.5,0.19,1.081338714,0.2516065573770495,0.2018680555555555,0.22673730646630252
-9.25,-41.75,p_solar_Brazil_BR2537,Brazil,157.0,0.19,27.79017048,0.2571707650273223,0.2050837887067395,0.23112727686703088
-9.75,-41.75,p_solar_Brazil_BR2538,Brazil,106.3,0.19,72.3032105,0.2601919398907099,0.2069168943533697,0.23355441712203978
-10.25,-41.75,p_solar_Brazil_BR2539,Brazil,169.4,0.19,37.9755259,0.2605063752276865,0.2070804872495446,0.23379343123861554
-10.75,-41.75,p_solar_Brazil_BR2540,Brazil,191.3,0.18,21.61705555,0.2621493624772312,0.2082078779599271,0.23517862021857916
-11.25,-41.75,p_solar_Brazil_BR2541,Brazil,192.8,0.18,2.417943934,0.2658282103825138,0.2108343579234972,0.2383312841530055
-21.25,-41.75,p_solar_Brazil_BR2561,Brazil,161.0,0.18,42.47125846,0.2205022768670306,0.1854332877959927,0.20296778233151164
