horizon,variable,value,pol,month
202504,prm15_fix_wcost_re17_c2p1_tnt1,0.004206886,False,3
202505,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,4
202506,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,5
202507,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,6
202508,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,7
202509,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,8
202510,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,9
202511,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,10
202512,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,11
203001,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,12
203002,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,13
203003,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,14
203004,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,15
203005,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,16
203006,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,17
203007,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,18
203008,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,19
203009,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,20
203010,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,21
203011,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,22
203012,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,23
203501,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,24
203502,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,25
203503,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,26
203504,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,27
203505,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,28
203506,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,29
203507,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,30
203508,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,31
203509,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,32
203510,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,33
203511,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,34
203512,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,35
204001,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,36
204002,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,37
204003,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,38
204004,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,39
204005,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,40
204006,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,41
204007,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,42
204008,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,43
204009,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,44
204010,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,45
204011,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,46
204012,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,47
204501,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,48
204502,prm15_fix_wcost_re17_c2p1_tnt1,0.0047917417541958,False,49
204503,prm15_fix_wcost_re17_c2p1_tnt1,0.0125242762469669,False,50
204504,prm15_fix_wcost_re17_c2p1_tnt1,0.10681073093950899,False,51
204505,prm15_fix_wcost_re17_c2p1_tnt1,0.1181286404700262,False,52
204506,prm15_fix_wcost_re17_c2p1_tnt1,0.0657037518688274,False,53
204507,prm15_fix_wcost_re17_c2p1_tnt1,0.0317321436912372,False,54
204508,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,55
204509,prm15_fix_wcost_re17_c2p1_tnt1,0.0233133850715385,False,56
204510,prm15_fix_wcost_re17_c2p1_tnt1,0.0407762505936965,False,57
204511,prm15_fix_wcost_re17_c2p1_tnt1,0.0657350269670322,False,58
204512,prm15_fix_wcost_re17_c2p1_tnt1,0.0498367340161164,False,59
205001,prm15_fix_wcost_re17_c2p1_tnt1,0.0,False,60
205002,prm15_fix_wcost_re17_c2p1_tnt1,0.0778728426177495,False,61
205003,prm15_fix_wcost_re17_c2p1_tnt1,0.1137002892020382,False,62
205004,prm15_fix_wcost_re17_c2p1_tnt1,1.4605354113892057,False,63
205005,prm15_fix_wcost_re17_c2p1_tnt1,1.9787565006640302,False,64
205006,prm15_fix_wcost_re17_c2p1_tnt1,1.4517739126563354,False,65
205007,prm15_fix_wcost_re17_c2p1_tnt1,0.6934174786863754,False,66
205008,prm15_fix_wcost_re17_c2p1_tnt1,0.2969515794843225,False,67
205009,prm15_fix_wcost_re17_c2p1_tnt1,0.5353267485392601,False,68
205010,prm15_fix_wcost_re17_c2p1_tnt1,0.4827912407879466,False,69
205011,prm15_fix_wcost_re17_c2p1_tnt1,0.992878443650912,False,70
205012,prm15_fix_wcost_re17_c2p1_tnt1,0.9126443774339446,False,71
202501,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,0
202502,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,1
202503,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,2
202504,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.017476696,True,3
202505,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,4
202506,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,5
202507,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,6
202508,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,7
202509,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,8
202510,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,9
202511,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,10
202512,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,11
203001,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,12
203002,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,13
203003,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,14
203004,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,15
203005,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,16
203006,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,17
203007,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,18
203008,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,19
203009,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,20
203010,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,21
203011,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,22
203012,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,23
203501,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.5880790067702023,True,24
203502,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.1000238886450074,True,25
203503,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,26
203504,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.6124806803903348,True,27
203505,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.49248380247462287,True,28
203506,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,29
203507,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0012262444999894,True,30
203508,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.9114589056585759,True,31
203509,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,32
203510,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.5337547921068656,True,33
203511,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.40980794311664387,True,34
203512,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.42832136858589853,True,35
204001,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,1.8982316649685518,True,36
204002,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.7005788957404752,True,37
204003,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,38
204004,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,1.7095596001630613,True,39
204005,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,1.2502355307460293,True,40
204006,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,41
204007,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.0,True,42
204008,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,2.275059356225868,True,43
204009,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,0.2518662313175461,True,44
204010,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,1.5629817629797547,True,45
204011,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,1.4320248434511063,True,46
204012,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,1.2479431290101664,True,47
204501,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,9.328253852413619,True,48
204502,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,5.337150398436427,True,49
204503,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,1.6313607120909095,True,50
204504,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,7.718362823487829,True,51
204505,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,7.804998168323747,True,52
204506,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,5.263560797894255,True,53
204507,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,3.535847792148463,True,54
204508,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,11.14992271877179,True,55
204509,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,5.613851975329641,True,56
204510,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,9.65269692931588,True,57
204511,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,9.278210669606962,True,58
204512,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,9.194310228553405,True,59
205001,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,19.761696074726892,True,60
205002,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,11.691876917824095,True,61
205003,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,2.381148763389737,True,62
205004,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,16.189943385332935,True,63
205005,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,17.887712428548827,True,64
205006,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,12.84447995622393,True,65
205007,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,6.752006122244778,True,66
205008,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,24.210979062233534,True,67
205009,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,11.715058637869582,True,68
205010,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,18.74165758990497,True,69
205011,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,17.505599938941028,True,70
205012,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,19.633861731584478,True,71
202501,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,0
202502,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,1
202503,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,2
202504,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,3
202505,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,4
202506,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,5
202507,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,6
202508,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,7
202509,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,8
202510,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,9
202511,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,10
202512,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,11
203001,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,12
203002,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,13
203003,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,14
203004,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,15
203005,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,16
203006,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,17
203007,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,18
203008,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,19
203009,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,20
203010,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,21
203011,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,22
203012,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,23
203501,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,24
203502,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,25
203503,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,26
203504,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,27
203505,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,28
203506,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,29
203507,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,30
203508,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,31
203509,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,32
203510,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,33
203511,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,34
203512,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,35
204001,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,36
204002,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,37
204003,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,38
204004,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,39
204005,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,40
204006,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,41
204007,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,42
204008,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,43
204009,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,44
204010,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,45
204011,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,46
204012,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,47
204501,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,48
204502,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,49
204503,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,50
204504,prm15_fix_wcost_re18_c2p1_tnt1,0.1987223100908635,False,51
204505,prm15_fix_wcost_re18_c2p1_tnt1,0.1789642882218332,False,52
204506,prm15_fix_wcost_re18_c2p1_tnt1,0.0724121040119776,False,53
204507,prm15_fix_wcost_re18_c2p1_tnt1,0.0205620134515109,False,54
204508,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,55
204509,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,56
204510,prm15_fix_wcost_re18_c2p1_tnt1,0.0543989609315441,False,57
204511,prm15_fix_wcost_re18_c2p1_tnt1,0.1242647345333645,False,58
204512,prm15_fix_wcost_re18_c2p1_tnt1,0.0705732653334035,False,59
205001,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,60
205002,prm15_fix_wcost_re18_c2p1_tnt1,0.1313216162310686,False,61
205003,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,62
205004,prm15_fix_wcost_re18_c2p1_tnt1,1.4589970339988618,False,63
205005,prm15_fix_wcost_re18_c2p1_tnt1,1.8423007256882888,False,64
205006,prm15_fix_wcost_re18_c2p1_tnt1,1.1699915128098544,False,65
205007,prm15_fix_wcost_re18_c2p1_tnt1,0.5350666029897487,False,66
205008,prm15_fix_wcost_re18_c2p1_tnt1,0.0,False,67
205009,prm15_fix_wcost_re18_c2p1_tnt1,0.3387796361268369,False,68
205010,prm15_fix_wcost_re18_c2p1_tnt1,0.4236828410483658,False,69
205011,prm15_fix_wcost_re18_c2p1_tnt1,1.0136767418998485,False,70
205012,prm15_fix_wcost_re18_c2p1_tnt1,0.8893313187681215,False,71
202501,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,0
202502,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,1
202503,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,2
202504,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.009726016,True,3
202505,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,4
202506,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,5
202507,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,6
202508,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,7
202509,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,8
202510,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,9
202511,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,10
202512,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,11
203001,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,12
203002,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,13
203003,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,14
203004,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,15
203005,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,16
203006,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,17
203007,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,18
203008,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,19
203009,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,20
203010,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,21
203011,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,22
203012,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,23
203501,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.6360480690058471,True,24
203502,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.1372264312322393,True,25
203503,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,26
203504,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.6100503870820358,True,27
203505,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.5837226280218278,True,28
203506,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,29
203507,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0075903345651127,True,30
203508,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.9813451104068476,True,31
203509,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,4.791947248847919e-06,True,32
203510,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.6054637836126548,True,33
203511,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.4671656142491143,True,34
203512,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.4776006716884775,True,35
204001,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,1.80468859813279,True,36
204002,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.7230983397971371,True,37
204003,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,38
204004,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,1.7826365517032743,True,39
204005,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,1.247751442780061,True,40
204006,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0006017307681517,True,41
204007,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.0,True,42
204008,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,2.2542877983854868,True,43
204009,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,0.2905516627379585,True,44
204010,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,1.657961933934855,True,45
204011,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,1.5591252048368753,True,46
204012,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,1.2317419776738352,True,47
204501,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,9.045102111678414,True,48
204502,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,5.294632601605409,True,49
204503,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,1.7903928939123432,True,50
204504,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,8.37949093425599,True,51
204505,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,8.098632981090681,True,52
204506,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,5.2064917262835415,True,53
204507,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,3.483927577153103,True,54
204508,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,11.065370070425741,True,55
204509,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,5.389287149860172,True,56
204510,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,9.309055613812925,True,57
204511,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,9.014110409394227,True,58
204512,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,9.00319611275333,True,59
205001,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,18.569899853841395,True,60
205002,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,10.929078585113082,True,61
205003,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,2.734450535229741,True,62
205004,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,16.0972118114941,True,63
205005,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,17.9717584187634,True,64
205006,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,12.568752698250789,True,65
205007,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,6.396215866755818,True,66
205008,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,23.10563795980837,True,67
205009,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,11.231952904163933,True,68
205010,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,18.081490615085766,True,69
205011,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,17.173365934129595,True,70
205012,prm15_fix_wcost_re19_c2p1_co2_cut90p_tnt1,18.90939524977501,True,71
202501,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,0
202502,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,1
202503,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,2
202504,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,3
202505,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,4
202506,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,5
202507,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,6
202508,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,7
202509,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,8
202510,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,9
202511,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,10
202512,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,11
203001,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,12
203002,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,13
203003,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,14
203004,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,15
203005,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,16
203006,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,17
203007,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,18
203008,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,19
203009,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,20
203010,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,21
203011,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,22
203012,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,23
203501,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,24
203502,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,25
203503,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,26
203504,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,27
203505,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,28
203506,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,29
203507,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,30
203508,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,31
203509,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,32
203510,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,33
203511,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,34
203512,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,35
204001,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,36
204002,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,37
204003,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,38
204004,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,39
204005,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,40
204006,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,41
204007,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,42
204008,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,43
204009,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,44
204010,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,45
204011,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,46
204012,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,47
204501,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,48
204502,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,49
204503,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,50
204504,prm15_fix_wcost_re19_c2p1_tnt1,0.2166288239757782,False,51
204505,prm15_fix_wcost_re19_c2p1_tnt1,0.1952591885743056,False,52
204506,prm15_fix_wcost_re19_c2p1_tnt1,0.0845048285167265,False,53
204507,prm15_fix_wcost_re19_c2p1_tnt1,0.0238093725286517,False,54
204508,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,55
204509,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,56
204510,prm15_fix_wcost_re19_c2p1_tnt1,0.0634494102811782,False,57
204511,prm15_fix_wcost_re19_c2p1_tnt1,0.1410471218896671,False,58
204512,prm15_fix_wcost_re19_c2p1_tnt1,0.0816654327336566,False,59
205001,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,60
205002,prm15_fix_wcost_re19_c2p1_tnt1,0.1012543856914798,False,61
205003,prm15_fix_wcost_re19_c2p1_tnt1,0.0,False,62
205004,prm15_fix_wcost_re19_c2p1_tnt1,1.4610231182834894,False,63
