project,period,specified_capacity_mw,specified_capacity_mwh
p_wind_Argentina_AR457,2045,0.0,
p_wind_Paraguay_PY43,2035,0.0,
p_solar_Brazil_BR1696,2050,146.4,
p_solar_Uruguay_UY33,2020,0.0,
p_solar_Chile_CL187,2045,0.0,
p_solar_Brazil_BR931,2050,150.7,
p_solar_Argentina_AR538,2045,0.0,
p_solar_Chile_CL189,2035,0.0,
p_solar_Brazil_BR2128,2050,165.8,
p_solar_Brazil_BR2459,2030,0.0,
p_solar_Brazil_BR1981,2025,0.0,
p_solar_Brazil_BR1015,2020,0.0,
p_solar_Brazil_BR1995,2045,117.2,
p_solar_Uruguay_UY28,2030,0.0,
p_solar_Argentina_AR459,2020,0.0,
p_solar_Brazil_BR786,2045,131.1,
p_wind_Brazil_BR1576,2045,303.0,
p_wind_Argentina_AR847,2035,0.0,
p_solar_Chile_CL194,2045,0.0,
p_solar_Chile_CL210,2050,582.3,
p_solar_Brazil_BR749,2025,0.0,
p_solar_Argentina_AR151,2030,0.0,
p_solar_Brazil_BR1549,2035,152.4,
p_solar_Argentina_AR453,2045,0.0,
p_solar_Brazil_BR1922,2035,0.0,
p_wind_Brazil_BR2679,2050,0.0,
p_wind_Brazil_BR2788,2045,1731.0,
p_wind_Uruguay_UY36,2040,0.0,
p_wind_Argentina_AR122,2035,0.0,
p_solar_Paraguay_PY74,2035,0.0,
p_wind_Paraguay_PY49,2035,0.0,
p_wind_Brazil_BR1574,2030,0.0,
p_solar_Argentina_AR690,2040,0.0,
p_solar_Brazil_BR2264,2020,0.0,
p_solar_Uruguay_UY30,2025,0.0,
p_solar_Chile_CL104,2035,0.0,
p_wind_Argentina_AR268,2030,0.0,
p_wind_Brazil_BR2819,2040,0.0,
p_wind_Chile_CL22,2050,0.0,
p_solar_Chile_CL277,2050,0.0,
p_solar_Brazil_BR523,2020,0.0,
p_wind_Brazil_BR2767,2030,0.0,
p_solar_Brazil_BR2213,2020,0.0,
p_solar_Brazil_BR1632,2040,100.3,
p_wind_Argentina_AR77,2035,0.0,
p_wind_Brazil_BR2684,2030,0.0,
p_solar_Argentina_AR302,2035,0.0,
p_solar_Paraguay_PY118,2040,0.0,
p_solar_Brazil_BR2377,2035,179.5,
p_solar_Chile_CL133,2030,0.0,
p_solar_Paraguay_PY38,2025,0.0,
p_wind_Argentina_AR152,2040,0.0,
p_solar_Chile_CL204,2040,0.0,
p_wind_Argentina_AR314,2040,0.0,
p_solar_Argentina_AR811,2045,0.0,
p_solar_Brazil_BR2500,2040,143.8,
p_wind_Argentina_AR358,2025,0.0,
p_solar_Argentina_AR298,2050,0.0,
p_solar_Argentina_AR435,2045,0.0,
p_wind_Argentina_AR1114,2040,0.0,
p_wind_Argentina_AR607,2045,0.0,
p_wind_Argentina_AR874,2035,0.0,
p_solar_Brazil_BR2022,2030,0.0,
p_solar_Argentina_AR90,2045,0.0,
p_wind_Argentina_AR468,2030,0.0,
p_wind_Argentina_AR1094,2040,0.0,
p_solar_Brazil_BR1029,2035,0.0,
p_solar_Paraguay_PY100,2025,0.0,
p_solar_Paraguay_PY128,2025,0.0,
p_wind_Argentina_AR86,2040,519.0,
p_solar_Argentina_AR346,2050,0.0,
p_solar_Argentina_AR666,2045,0.0,
p_solar_Brazil_BR1091,2045,137.1,
p_solar_Brazil_BR1208,2040,145.1,
p_solar_Argentina_AR692,2025,0.0,
p_solar_Argentina_AR308,2030,0.0,
p_solar_Brazil_BR1814,2030,0.0,
p_solar_Brazil_BR2254,2045,177.5,
p_solar_Brazil_BR2534,2040,201.7,
p_wind_Argentina_AR1029,2040,0.0,
p_wind_Brazil_BR2735,2025,0.0,
p_solar_Brazil_BR2432,2035,0.0,
p_solar_Argentina_AR734,2025,0.0,
p_solar_Argentina_AR607,2025,0.0,
p_solar_Brazil_BR1150,2020,0.0,
p_solar_Brazil_BR1271,2020,0.0,
p_solar_Brazil_BR1812,2050,170.7,
p_solar_Brazil_BR746,2050,111.5,
p_solar_Brazil_BR2458,2050,187.3,
p_solar_Argentina_AR414,2045,0.0,
p_solar_Paraguay_PY112,2020,0.0,
p_wind_Argentina_AR456,2045,0.0,
p_wind_Argentina_AR459,2030,0.0,
p_wind_Argentina_AR726,2020,0.0,
p_wind_Argentina_AR407,2045,0.0,
p_solar_Brazil_BR1274,2045,141.2,
p_solar_Uruguay_UY55,2035,0.0,
p_solar_Brazil_BR2131,2040,167.7,
p_wind_Uruguay_UY51,2025,0.0,
p_solar_Brazil_BR1323,2025,0.0,
p_solar_Brazil_BR2258,2040,182.9,
p_solar_Chile_CL263,2025,0.0,
p_solar_Argentina_AR326,2040,0.0,
p_solar_Brazil_BR2649,2040,147.5,
p_wind_Paraguay_PY62,2020,0.0,
p_solar_Argentina_AR846,2050,0.0,
p_wind_Paraguay_PY9,2040,0.0,
p_solar_Brazil_BR1192,2045,167.9,
p_wind_Argentina_AR1049,2035,0.0,
p_solar_Argentina_AR646,2030,0.0,
p_wind_Argentina_AR934,2040,0.0,
p_wind_Argentina_AR173,2040,1170.0,
p_solar_Argentina_AR348,2020,0.0,
p_wind_Argentina_AR410,2030,0.0,
p_solar_Brazil_BR2605,2020,0.0,
p_solar_Brazil_BR983,2045,153.3,
p_solar_Chile_CL176,2020,0.0,
p_wind_Argentina_AR604,2050,0.0,
p_solar_Argentina_AR522,2025,0.0,
p_solar_Brazil_BR1483,2030,0.0,
p_solar_Brazil_BR1270,2035,0.0,
p_solar_Brazil_BR2492,2050,182.2,
p_solar_Uruguay_UY39,2030,0.0,
p_solar_Argentina_AR190,2020,0.0,
p_solar_Chile_CL182,2030,0.0,
p_solar_Argentina_AR255,2025,0.0,
p_wind_Argentina_AR618,2025,0.0,
p_wind_Argentina_AR267,2020,0.0,
p_wind_Argentina_AR55,2030,1131.0,
p_solar_Argentina_AR381,2050,0.0,
p_solar_Brazil_BR2653,2030,194.0,
p_solar_Brazil_BR787,2050,142.0,
p_wind_Argentina_AR843,2030,0.0,
p_solar_Argentina_AR36,2030,0.0,
p_solar_Brazil_BR917,2050,138.3,
p_wind_Chile_CL19,2025,0.0,
p_solar_Argentina_AR231,2045,0.0,
p_solar_Brazil_BR2485,2030,0.0,
p_wind_Argentina_AR1067,2040,0.0,
p_solar_Argentina_AR464,2035,0.0,
p_solar_Argentina_AR802,2045,0.0,
p_solar_Brazil_BR1875,2025,0.0,
p_wind_Chile_CL267,2030,0.0,
p_solar_Argentina_AR97,2025,0.0,
p_wind_Argentina_AR574,2035,0.0,
p_solar_Argentina_AR486,2035,0.0,
p_solar_Brazil_BR1619,2040,113.0,
p_solar_Argentina_AR479,2040,0.0,
p_solar_Brazil_BR922,2020,0.0,
p_wind_Argentina_AR158,2025,0.0,
p_solar_Brazil_BR1989,2025,0.0,
p_solar_Brazil_BR2773,2040,196.8,
p_solar_Brazil_BR877,2050,137.6,
p_wind_Argentina_AR1079,2050,0.0,
p_wind_Brazil_BR2749,2030,0.0,
p_solar_Argentina_AR307,2035,0.0,
p_solar_Chile_CL266,2030,864.7,
p_solar_Argentina_AR131,2025,0.0,
p_solar_Argentina_AR549,2040,0.0,
p_solar_Argentina_AR772,2025,0.0,
p_solar_Argentina_AR565,2030,0.0,
p_wind_Argentina_AR603,2035,0.0,
p_solar_Argentina_AR689,2040,0.0,
p_solar_Argentina_AR877,2045,0.0,
p_wind_Brazil_BR2804,2050,1764.0,
p_wind_Paraguay_PY20,2045,0.0,
p_wind_Argentina_AR253,2035,0.0,
p_solar_Chile_CL236,2025,0.0,
p_solar_Brazil_BR2779,2050,166.3,
p_wind_Argentina_AR352,2030,0.0,
p_wind_Argentina_AR928,2025,0.0,
p_wind_Uruguay_UY33,2035,0.0,
p_solar_Brazil_BR1394,2030,0.0,
p_wind_Chile_CL288,2020,0.0,
p_solar_Brazil_BR1539,2040,0.0,
p_solar_Chile_CL197,2045,0.0,
p_solar_Argentina_AR650,2030,0.0,
p_solar_Chile_CL276,2025,0.0,
p_solar_Brazil_BR2177,2050,165.0,
p_solar_Brazil_BR2340,2030,0.0,
p_wind_Argentina_AR526,2035,0.0,
p_solar_Brazil_BR1266,2025,0.0,
p_wind_Paraguay_PY2,2030,0.0,
p_wind_Argentina_AR810,2025,0.0,
p_wind_Argentina_AR850,2050,0.0,
p_wind_Uruguay_UY15,2045,0.0,
p_solar_Argentina_AR313,2025,0.0,
p_solar_Brazil_BR2687,2045,189.3,
p_wind_Argentina_AR120,2050,594.0,
p_solar_Argentina_AR413,2035,0.0,
p_wind_Brazil_BR2051,2045,0.0,
p_solar_Brazil_BR1256,2020,0.0,
p_solar_Argentina_AR416,2020,0.0,
p_wind_Uruguay_UY46,2050,0.0,
p_solar_Brazil_BR1553,2040,120.5,
p_solar_Uruguay_UY37,2045,84.2,
p_wind_Argentina_AR316,2040,0.0,
p_solar_Brazil_BR1412,2035,0.0,
p_solar_Paraguay_PY61,2035,0.0,
p_solar_Chile_CL219,2050,0.0,
p_solar_Argentina_AR467,2040,0.0,
p_solar_Brazil_BR2180,2050,152.9,
p_wind_Argentina_AR1051,2030,0.0,
p_wind_Argentina_AR1086,2045,0.0,
p_wind_Argentina_AR734,2035,0.0,
p_solar_Brazil_BR1935,2035,151.3,
p_solar_Chile_CL220,2030,0.0,
p_wind_Uruguay_UY63,2035,0.0,
p_wind_Brazil_BR1897,2020,0.0,
p_wind_Argentina_AR1027,2040,0.0,
p_solar_Argentina_AR500,2030,0.0,
p_solar_Brazil_BR1872,2020,0.0,
p_solar_Argentina_AR67,2025,0.0,
p_solar_Argentina_AR360,2030,0.0,
p_solar_Brazil_BR1926,2035,172.2,
p_solar_Brazil_BR2772,2020,0.0,
p_solar_Brazil_BR2834,2025,0.0,
p_solar_Paraguay_PY84,2050,161.0,
p_wind_Argentina_AR413,2020,0.0,
p_solar_Brazil_BR1749,2040,182.3,
p_wind_Argentina_AR610,2040,0.0,
p_wind_Argentina_AR737,2035,0.0,
p_wind_Brazil_BR1433,2050,414.0,
p_solar_Argentina_AR572,2020,0.0,
p_solar_Uruguay_UY45,2035,74.0,
p_wind_Argentina_AR767,2050,0.0,
p_solar_Brazil_BR2025,2020,0.0,
p_solar_Brazil_BR1541,2030,0.0,
p_solar_Argentina_AR528,2025,0.0,
p_wind_Argentina_AR658,2040,0.0,
p_solar_Chile_CL221,2050,0.0,
p_solar_Chile_CL260,2050,0.0,
p_wind_Paraguay_PY61,2020,0.0,
p_solar_Brazil_BR2723,2045,181.2,
p_solar_Brazil_BR1538,2050,122.5,
p_wind_Argentina_AR1045,2020,0.0,
p_wind_Argentina_AR1072,2020,0.0,
p_solar_Argentina_AR436,2035,0.0,
p_solar_Brazil_BR1692,2040,169.4,
p_solar_Brazil_BR1932,2030,0.0,
p_wind_Argentina_AR299,2045,0.0,
p_wind_Argentina_AR301,2035,0.0,
p_wind_Argentina_AR619,2040,0.0,
p_wind_Paraguay_PY17,2050,1209.0,
p_solar_Brazil_BR2638,2050,193.4,
p_solar_Brazil_BR2339,2045,189.3,
p_wind_Argentina_AR608,2040,0.0,
p_solar_Brazil_BR2302,2045,188.3,
p_solar_Argentina_AR510,2050,0.0,
p_solar_Chile_CL234,2040,0.0,
p_wind_Argentina_AR800,2020,0.0,
p_solar_Argentina_AR273,2020,0.0,
p_wind_Argentina_AR805,2045,0.0,
p_wind_Brazil_BR932,2040,0.0,
p_wind_Uruguay_UY1,2040,0.0,
p_solar_Argentina_AR186,2045,0.0,
p_solar_Argentina_AR410,2020,0.0,
p_solar_Argentina_AR906,2020,0.0,
p_wind_Argentina_AR422,2020,0.0,
p_wind_Argentina_AR467,2025,0.0,
p_wind_Argentina_AR958,2050,0.0,
p_wind_Brazil_BR1648,2035,0.0,
p_wind_Chile_CL9,2035,0.0,
p_wind_Uruguay_UY26,2040,0.0,
p_solar_Argentina_AR383,2020,0.0,
p_solar_Brazil_BR1559,2035,0.0,
p_solar_Argentina_AR276,2020,0.0,
p_wind_Argentina_AR872,2040,0.0,
p_solar_Argentina_AR696,2040,0.0,
p_solar_Argentina_AR609,2040,0.0,
p_solar_Brazil_BR1761,2030,0.0,
p_solar_Brazil_BR2526,2040,146.2,
p_wind_Argentina_AR1089,2050,0.0,
p_solar_Brazil_BR1027,2020,0.0,
p_solar_Brazil_BR1261,2040,166.5,
p_solar_Brazil_BR1694,2020,0.0,
p_solar_Brazil_BR920,2045,0.0,
p_wind_Argentina_AR506,2020,0.0,
p_solar_Brazil_BR2536,2045,177.5,
p_wind_Argentina_AR554,2040,0.0,
p_solar_Argentina_AR626,2025,0.0,
p_wind_Argentina_AR1047,2040,0.0,
p_wind_Chile_CL245,2030,0.0,
p_wind_Argentina_AR997,2025,0.0,
p_wind_Uruguay_UY32,2035,0.0,
p_solar_Brazil_BR1611,2020,0.0,
p_solar_Chile_CL125,2025,0.0,
p_wind_Argentina_AR876,2040,0.0,
p_solar_Argentina_AR523,2035,0.0,
p_solar_Brazil_BR2162,2045,182.0,
p_solar_Brazil_BR1880,2050,101.4,
p_solar_Argentina_AR336,2050,0.0,
p_solar_Brazil_BR1024,2020,0.0,
p_solar_Argentina_AR178,2025,0.0,
p_solar_Argentina_AR520,2030,0.0,
P_Chile_Diesel,2040,0.0,
p_solar_Argentina_AR566,2050,0.0,
p_solar_Argentina_AR98,2035,0.0,
p_wind_Argentina_AR1103,2030,0.0,
p_wind_Chile_CL243,2035,0.0,
p_wind_Argentina_AR931,2020,0.0,
p_solar_Argentina_AR487,2020,0.0,
p_wind_Argentina_AR1014,2040,0.0,
p_solar_Paraguay_PY29,2025,0.0,
p_wind_Brazil_BR2766,2045,0.0,
p_solar_Argentina_AR393,2030,0.0,
p_solar_Uruguay_UY20,2025,0.0,
p_solar_Argentina_AR519,2040,0.0,
p_solar_Brazil_BR2083,2030,0.0,
p_solar_Chile_CL251,2045,0.0,
p_wind_Argentina_AR357,2050,0.0,
p_solar_Brazil_BR2127,2035,166.5,
p_solar_Argentina_AR417,2030,0.0,
p_solar_Brazil_BR2123,2035,166.8,
p_solar_Argentina_AR724,2025,0.0,
p_solar_Brazil_BR2685,2025,0.0,
p_solar_Brazil_BR2805,2030,188.2,
p_solar_Brazil_BR2775,2020,0.0,
p_solar_Brazil_BR2762,2035,154.5,
p_solar_Brazil_BR1401,2030,0.0,
p_solar_Argentina_AR507,2045,0.0,
p_solar_Brazil_BR2080,2035,150.5,
p_solar_Brazil_BR1928,2025,0.0,
p_solar_Brazil_BR1330,2040,152.1,
p_wind_Argentina_AR214,2025,585.0,
p_solar_Paraguay_PY114,2020,0.0,
p_wind_Brazil_BR2747,2030,0.0,
p_wind_Argentina_AR1021,2025,0.0,
p_solar_Argentina_AR451,2050,0.0,
p_solar_Argentina_AR135,2035,0.0,
p_wind_Argentina_AR1013,2025,0.0,
p_wind_Argentina_AR863,2035,0.0,
p_wind_Argentina_AR911,2035,0.0,
p_wind_Argentina_AR561,2030,0.0,
p_solar_Argentina_AR537,2050,0.0,
p_solar_Brazil_BR2803,2020,0.0,
p_solar_Brazil_BR1885,2030,115.1,
p_solar_Argentina_AR610,2040,0.0,
p_solar_Brazil_BR750,2050,128.6,
p_solar_Brazil_BR971,2035,0.0,
p_solar_Brazil_BR2722,2045,177.2,
p_wind_Argentina_AR1040,2030,0.0,
p_wind_Brazil_BR1896,2025,0.0,
p_solar_Brazil_BR1141,2030,0.0,
p_wind_Argentina_AR408,2050,0.0,
p_wind_Argentina_AR123,2020,0.0,
p_solar_Brazil_BR2574,2045,183.1,
p_solar_Brazil_BR1147,2050,124.8,
p_solar_Brazil_BR1264,2025,0.0,
p_solar_Brazil_BR2751,2020,0.0,
p_solar_Brazil_BR872,2040,0.0,
p_solar_Chile_CL286,2035,0.0,
p_wind_Paraguay_PY22,2040,0.0,
p_solar_Chile_CL198,2035,0.0,
p_wind_Argentina_AR837,2040,0.0,
p_wind_Argentina_AR220,2040,987.0,
p_solar_Argentina_AR687,2040,0.0,
p_solar_Brazil_BR1688,2025,0.0,
p_solar_Brazil_BR1191,2020,0.0,
p_solar_Argentina_AR380,2035,128.5,
p_solar_Argentina_AR457,2035,0.0,
p_solar_Paraguay_PY106,2025,0.0,
p_solar_Brazil_BR2421,2020,0.0,
p_wind_Argentina_AR157,2035,0.0,
P_Argentina_Gas_OCGT,2020,0.0,
p_solar_Brazil_BR2416,2045,202.4,
p_wind_Argentina_AR893,2045,0.0,
p_solar_Argentina_AR768,2040,0.0,
p_solar_Chile_CL274,2020,0.0,
P_Chile_Biomass,2035,0.0,
P_Chile_Gas_OCGT,2050,17390.0,
P_Chile_Geothermal,2030,200.0,
p_solar_Brazil_BR1976,2035,0.0,
p_wind_Argentina_AR878,2025,0.0,
p_solar_Chile_CL231,2025,0.0,
p_wind_Argentina_AR469,2040,0.0,
p_wind_Brazil_BR2825,2020,0.0,
p_solar_Argentina_AR13,2020,0.0,
p_solar_Argentina_AR647,2050,0.0,
p_solar_Argentina_AR662,2035,0.0,
p_solar_Brazil_BR2613,2040,193.6,
p_wind_Brazil_BR2754,2030,0.0,
p_wind_Uruguay_UY40,2030,0.0,
p_wind_Paraguay_PY45,2025,0.0,
p_wind_Paraguay_PY25,2020,0.0,
p_solar_Argentina_AR576,2020,0.0,
p_solar_Brazil_BR2567,2045,198.3,
p_solar_Argentina_AR408,2020,0.0,
p_solar_Brazil_BR2571,2025,0.0,
p_solar_Brazil_BR2351,2030,0.0,
p_solar_Brazil_BR717,2025,0.0,
p_solar_Argentina_AR194,2045,0.0,
p_solar_Brazil_BR2676,2025,0.0,
p_solar_Paraguay_PY97,2025,0.0,
p_wind_Argentina_AR429,2025,0.0,
p_solar_Brazil_BR2639,2025,0.0,
p_wind_Argentina_AR1105,2030,0.0,
p_solar_Argentina_AR554,2045,0.0,
p_wind_Argentina_AR411,2040,0.0,
p_solar_Brazil_BR1693,2030,147.6,
p_solar_Brazil_BR2716,2050,154.6,
p_wind_Argentina_AR999,2030,0.0,
p_wind_Chile_CL97,2030,0.0,
p_solar_Brazil_BR2678,2045,189.5,
p_wind_Argentina_AR566,2050,810.0,
p_solar_Brazil_BR1881,2030,0.0,
p_solar_Argentina_AR328,2025,0.0,
P_Paraguay_Diesel,2025,0.0,
p_solar_Chile_CL262,2035,0.0,
p_solar_Argentina_AR603,2030,0.0,
p_wind_Uruguay_UY38,2040,0.0,
p_wind_Argentina_AR809,2025,0.0,
p_solar_Argentina_AR648,2045,0.0,
p_wind_Argentina_AR907,2025,0.0,
p_wind_Brazil_BR1430,2020,0.0,
p_solar_Brazil_BR2181,2030,0.0,
p_solar_Brazil_BR1211,2020,0.0,
p_solar_Chile_CL188,2045,0.0,
p_solar_Chile_CL126,2020,0.0,
p_solar_Argentina_AR301,2030,0.0,
p_solar_Brazil_BR1751,2050,134.9,
p_solar_Brazil_BR2075,2050,178.4,
p_solar_Argentina_AR179,2030,0.0,
p_solar_Brazil_BR2456,2050,201.6,
p_wind_Argentina_AR890,2025,0.0,
p_solar_Brazil_BR2681,2040,196.9,
p_solar_Argentina_AR579,2030,0.0,
P_Argentina_Coal_IGCC,2030,0.0,
p_wind_Brazil_BR2728,2050,0.0,
p_solar_Argentina_AR402,2025,0.0,
p_solar_Argentina_AR622,2025,0.0,
p_solar_Brazil_BR2566,2050,180.2,
p_wind_Argentina_AR458,2035,0.0,
p_wind_Brazil_BR2833,2030,0.0,
p_solar_Argentina_AR146,2035,0.0,
p_solar_Argentina_AR730,2045,0.0,
p_wind_Argentina_AR558,2020,0.0,
p_solar_Brazil_BR1484,2045,144.5,
p_solar_Brazil_BR2311,2045,166.3,
p_solar_Argentina_AR303,2050,0.0,
p_solar_Argentina_AR64,2050,0.0,
p_wind_Paraguay_PY24,2030,0.0,
p_solar_Argentina_AR33,2030,0.0,
p_solar_Brazil_BR1039,2025,0.0,
p_solar_Brazil_BR1073,2020,0.0,
p_solar_Chile_CL240,2030,0.0,
p_wind_Argentina_AR730,2035,0.0,
p_wind_Brazil_BR2717,2025,0.0,
p_wind_Brazil_BR2781,2025,0.0,
p_wind_Argentina_AR1056,2035,0.0,
p_solar_Argentina_AR271,2040,0.0,
p_solar_Brazil_BR2297,2025,0.0,
p_wind_Chile_CL305,2020,0.0,
p_solar_Argentina_AR455,2020,0.0,
p_wind_Argentina_AR881,2050,0.0,
p_solar_Brazil_BR2428,2030,0.0,
p_wind_Uruguay_UY66,2045,0.0,
p_solar_Brazil_BR2532,2030,0.0,
p_solar_Brazil_BR2495,2040,201.4,
p_wind_Argentina_AR897,2040,0.0,
p_solar_Chile_CL172,2020,0.0,
p_wind_Brazil_BR2803,2035,1800.0,
p_solar_Brazil_BR2710,2040,197.8,
p_solar_Uruguay_UY11,2045,154.9,
p_wind_Brazil_BR2813,2050,1587.0,
p_solar_Argentina_AR516,2035,0.0,
p_solar_Paraguay_PY133,2035,0.0,
p_solar_Argentina_AR694,2025,0.0,
p_solar_Brazil_BR2455,2025,0.0,
p_solar_Brazil_BR2680,2050,192.7,
p_solar_Chile_CL232,2020,0.0,
p_wind_Argentina_AR691,2030,0.0,
p_wind_Argentina_AR428,2040,0.0,
p_solar_Brazil_BR2494,2045,201.6,
p_solar_Argentina_AR407,2040,0.0,
p_solar_Brazil_BR2836,2030,154.1,
p_solar_Argentina_AR625,2045,0.0,
p_solar_Brazil_BR2740,2040,195.9,
p_solar_Chile_CL134,2030,0.0,
p_solar_Brazil_BR867,2045,117.5,
p_solar_Brazil_BR2081,2050,137.6,
p_solar_Brazil_BR2529,2030,0.0,
p_solar_Brazil_BR1985,2040,167.3,
p_wind_Argentina_AR901,2025,0.0,
p_wind_Argentina_AR880,2025,0.0,
p_solar_Argentina_AR449,2030,0.0,
p_solar_Brazil_BR1481,2035,0.0,
p_solar_Argentina_AR581,2025,0.0,
p_solar_Brazil_BR2037,2040,138.1,
p_solar_Argentina_AR196,2040,0.0,
p_solar_Chile_CL261,2020,0.0,
p_solar_Argentina_AR187,2050,0.0,
p_solar_Argentina_AR275,2045,140.2,
p_solar_Brazil_BR1548,2025,0.0,
p_solar_Brazil_BR2130,2045,167.8,
p_solar_Paraguay_PY107,2035,0.0,
p_wind_Argentina_AR126,2030,0.0,
p_wind_Argentina_AR968,2050,0.0,
p_wind_Argentina_AR813,2050,1155.0,
p_solar_Argentina_AR508,2040,0.0,
p_solar_Brazil_BR2612,2040,194.0,
p_wind_Argentina_AR841,2020,0.0,
p_wind_Uruguay_UY50,2045,0.0,
p_wind_Argentina_AR370,2020,0.0,
p_solar_Brazil_BR2029,2045,160.7,
p_wind_Argentina_AR732,2020,0.0,
p_solar_Paraguay_PY42,2020,0.0,
p_solar_Brazil_BR2800,2030,167.9,
p_wind_Brazil_BR2826,2035,0.0,
p_solar_Argentina_AR629,2025,0.0,
p_wind_Argentina_AR162,2035,0.0,
p_solar_Argentina_AR306,2020,0.0,
p_solar_Brazil_BR2794,2030,194.3,
p_wind_Brazil_BR2673,2025,0.0,
p_solar_Chile_CL226,2030,0.0,
p_solar_Brazil_BR1082,2045,0.0,
p_wind_Argentina_AR320,2025,0.0,
p_solar_Argentina_AR197,2020,0.0,
p_solar_Argentina_AR309,2020,0.0,
p_solar_Paraguay_PY82,2050,0.0,
p_wind_Argentina_AR653,2040,0.0,
p_solar_Chile_CL238,2035,0.0,
p_wind_Argentina_AR115,2040,0.0,
p_wind_Argentina_AR616,2035,0.0,
p_wind_Argentina_AR926,2020,0.0,
p_solar_Brazil_BR2565,2040,167.8,
p_wind_Argentina_AR323,2050,0.0,
p_solar_Argentina_AR290,2040,0.0,
p_solar_Argentina_AR367,2035,0.0,
p_wind_Argentina_AR297,2020,0.0,
p_solar_Argentina_AR570,2035,0.0,
p_solar_Chile_CL225,2050,0.0,
p_wind_Argentina_AR817,2030,0.0,
p_solar_Brazil_BR2211,2030,0.0,
p_solar_Brazil_BR1934,2045,159.0,
p_wind_Chile_CL49,2045,0.0,
p_solar_Brazil_BR2686,2050,190.6,
p_wind_Argentina_AR306,2030,441.0,
p_solar_Argentina_AR628,2050,0.0,
p_solar_Brazil_BR1685,2045,172.8,
p_solar_Brazil_BR1341,2040,139.9,
p_solar_Brazil_BR1864,2020,0.0,
p_solar_Argentina_AR232,2030,0.0,
p_solar_Argentina_AR584,2045,0.0,
p_solar_Paraguay_PY71,2040,0.0,
p_wind_Argentina_AR992,2025,0.0,
p_wind_Brazil_BR2444,2025,0.0,
p_wind_Paraguay_PY8,2030,0.0,
p_solar_Brazil_BR2420,2020,0.0,
p_wind_Argentina_AR892,2045,0.0,
p_solar_Brazil_BR1987,2030,141.3,
p_wind_Argentina_AR902,2025,0.0,
p_solar_Brazil_BR2125,2050,177.2,
p_wind_Argentina_AR924,2025,0.0,
p_solar_Brazil_BR1090,2040,99.6,
p_solar_Brazil_BR2811,2040,159.1,
p_solar_Chile_CL248,2030,0.0,
p_wind_Argentina_AR802,2045,0.0,
p_wind_Argentina_AR248,2040,0.0,
p_solar_Argentina_AR431,2030,0.0,
p_solar_Argentina_AR421,2030,0.0,
p_solar_Brazil_BR1996,2035,0.0,
p_solar_Chile_CL171,2045,0.0,
p_solar_Chile_CL100,2050,0.0,
p_wind_Argentina_AR263,2050,312.0,
p_wind_Brazil_BR2638,2025,0.0,
p_wind_Argentina_AR684,2035,0.0,
p_solar_Argentina_AR432,2045,119.1,
p_solar_Brazil_BR2182,2045,159.9,
p_solar_Chile_CL146,2030,0.0,
p_solar_Brazil_BR1393,2035,0.0,
p_solar_Argentina_AR502,2020,0.0,
p_solar_Brazil_BR829,2030,0.0,
P_Argentina_Nuclear,2035,0.0,
p_solar_Brazil_BR1087,2025,0.0,
p_solar_Brazil_BR1146,2025,0.0,
p_solar_Brazil_BR2537,2040,157.0,
p_solar_Brazil_BR1480,2020,0.0,
p_solar_Chile_CL152,2040,0.0,
p_wind_Argentina_AR654,2020,0.0,
p_solar_Chile_CL281,2020,0.0,
p_wind_Brazil_BR2524,2045,0.0,
p_wind_Chile_CL244,2030,0.0,
p_solar_Brazil_BR2718,2040,158.5,
p_solar_Chile_CL211,2020,0.0,
p_solar_Brazil_BR1882,2030,0.0,
p_wind_Argentina_AR1065,2020,0.0,
p_solar_Argentina_AR736,2035,0.0,
p_solar_Brazil_BR2752,2035,183.8,
p_solar_Argentina_AR731,2040,0.0,
p_solar_Argentina_AR100,2030,0.0,
p_solar_Brazil_BR2165,2035,0.0,
p_solar_Brazil_BR2610,2035,183.6,
p_solar_Brazil_BR1470,2045,0.0,
p_solar_Brazil_BR2824,2025,0.0,
p_solar_Brazil_BR679,2030,0.0,
p_wind_Argentina_AR796,2050,0.0,
p_solar_Brazil_BR1200,2035,0.0,
p_solar_Chile_CL201,2030,0.0,
p_solar_Argentina_AR530,2030,0.0,
p_solar_Brazil_BR2171,2045,171.5,
p_wind_Argentina_AR569,2020,0.0,
p_wind_Argentina_AR731,2030,0.0,
p_wind_Uruguay_UY54,2045,0.0,
p_solar_Uruguay_UY68,2025,0.0,
p_wind_Argentina_AR373,2050,1098.0,
p_wind_Argentina_AR903,2045,0.0,
p_wind_Chile_CL246,2045,0.0,
p_wind_Uruguay_UY55,2030,0.0,
p_wind_Argentina_AR812,2040,0.0,
p_solar_Brazil_BR1327,2030,0.0,
p_wind_Argentina_AR516,2025,0.0,
p_solar_Argentina_AR14,2035,0.0,
p_solar_Argentina_AR355,2030,0.0,
p_solar_Argentina_AR274,2030,0.0,
p_wind_Argentina_AR210,2030,0.0,
p_wind_Argentina_AR909,2040,0.0,
p_solar_Brazil_BR831,2035,0.0,
p_solar_Argentina_AR91,2030,0.0,
p_solar_Brazil_BR1486,2040,108.3,
p_solar_Brazil_BR2337,2020,0.0,
p_wind_Argentina_AR838,2025,0.0,
p_wind_Argentina_AR606,2045,0.0,
p_wind_Brazil_BR2731,2050,0.0,
